"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"THSP","1_nSPC","-0.59","-2.8138"," 1.4953","9.2"," 0.04432","51.89050","0.0059","0.0059","0.013","0.0130","7.7e-05","7.7e-05"
"THSP","2_BLT","-0.59","-2.8138"," 1.4953","9.2"," 0.04432","51.89050","0.0211","0.0374","0.059","0.0065","1.2e-03","2.4e-04"
"THTR","1_nSPC","-1.4","-3.5541"," 0.8263","9.9"," 0.2884","58.5168","0.0578","0.058","0.127","0.1275","7.4e-03","7.4e-03"
"THTR","2_BLT","-1.4","-3.5541"," 0.8263","9.9"," 0.2884","58.5168","0.0026","0.010","0.021","0.0021","5.6e-05","2.2e-05"
"TROB","1_nSPC","-0.24","-0.8212"," 0.3465","1.7","1.017","2.695","0.12","0.12","17","17","2.0","2.0"
"TROB","2_BLT","-0.24","-0.8212"," 0.3465","1.7","1.017","2.695","0.14","0.17","38","23","5.1","3.8"
"TYCR","1_nSPC","0.65","-2.3567"," 3.5674","93","  0.1791","621.1571","0.018","0.0178"," 2.2","2.20","0.039","0.03925"
"TYCR","2_BLT","0.65","-2.3567"," 3.5674","93","  0.1791","621.1571","0.004","0.0021","10.4","0.11","0.042","0.00023"
"VALO","1_nSPC","0.076","-0.32965"," 0.44202","1.2","0.7377","1.7306","0.19","0.19","1.2","1.18","0.23","0.23"
"VALO","2_BLT","0.076","-0.32965"," 0.44202","1.2","0.7377","1.7306","0.21","0.20","1.1","0.97","0.24","0.20"
"VAST","1_nSPC","0.6","0.2524","0.9343","2.8","1.972","3.836","0.19","0.19","0.065","0.065","0.013","0.0127"
"VAST","2_BLT","0.6","0.2524","0.9343","2.8","1.972","3.836","0.30","0.19","0.142","0.050","0.042","0.0095"
"WRAS","1_nSPC","1.5","0.9585","1.9222","1.9","0.5471","4.7296","0.066","0.066","0.037","0.037","0.0024","0.0024"
"WRAS","2_BLT","1.5","0.9585","1.9222","1.9","0.5471","4.7296","0.169","0.045","0.074","0.040","0.0126","0.0018"
"XAAU","1_nSPC","-16","-2800.356"," 2955.389","2.1e+18","8.037e+00","1.153e+13","0.025","0.025","0.31","3.1e-01","0.0076","7.6e-03"
"XAAU","2_BLT","-16","-2800.356"," 2955.389","2.1e+18","8.037e+00","1.153e+13","0.105","1.000","0.33","1.6e-19","0.0348","1.6e-19"
"ZACO","1_nSPC","-0.62","-0.9482","-0.2863","1.7","1.354","2.103","0.48","0.48","0.35","0.35","0.17","0.17"
"ZACO","2_BLT","-0.62","-0.9482","-0.2863","1.7","1.354","2.103","0.33","0.47","0.92","0.54","0.30","0.26"
"ZEFL","1_nSPC","0.099","-0.2601"," 0.4389","1.1","0.8288","1.5421","0.41","0.41","0.28","0.28","0.11","0.11"
"ZEFL","2_BLT","0.099","-0.2601"," 0.4389","1.1","0.8288","1.5421","0.36","0.34","0.48","0.42","0.18","0.14"
"ZESC","1_nSPC","1.2","-0.5631"," 3.0768","1.1e+07","4.026e-08","1.445e+03","0.0044","0.0044","0.15","1.5e-01","0.00064","6.4e-04"
"ZESC","2_BLT","1.2","-0.5631"," 3.0768","1.1e+07","4.026e-08","1.445e+03","0.0072","0.0022","0.20","1.9e-08","0.00141","4.0e-11"
"ZEVE","1_nSPC","-1.3","-2.8161"," 0.2909","1.9e+44","1.550e-12","4.403e+11","0.0292","0.029","0.4","4.0e-01","0.0118","1.2e-02"
"ZEVE","2_BLT","-1.3","-2.8161"," 0.2909","1.9e+44","1.550e-12","4.403e+11","0.0053","0.019","1.2","6.3e-45","0.0064","1.2e-46"
