"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"AMFA","1_nSPC","Global",3.34,13.48,0.02,0.02,0.01,0.01,0,0
"AMGU","1_nSPC","Global",3.34,13.48,0,0,0.05,0.05,0,0
"AMME","1_nSPC","Global",3.34,13.48,0.01,0.01,0.11,0.11,0,0
"AMPE","1_nSPC","Global",3.34,13.48,0,0,0.04,0.04,0,0
"AMPH","1_nSPC","Global",3.34,13.48,0,0,0.39,0.39,0,0
"AMSC","1_nSPC","Global",3.34,13.48,0.02,0.02,0.06,0.06,0,0
"AMSP","1_nSPC","Global",3.34,13.48,0,0,0.02,0.02,0,0
"ANCA","1_nSPC","Global",3.34,13.48,0.32,0.32,0.1,0.1,0.03,0.03
"ANME","1_nSPC","Global",3.34,13.48,0,0,0.01,0.01,0,0
"ANMG","1_nSPC","Global",3.34,13.48,0.04,0.04,0.04,0.04,0,0
"ANSP","1_nSPC","Global",3.34,13.48,0.01,0.01,0.01,0.01,0,0
"ANTH","1_nSPC","Global",3.34,13.48,0.01,0.01,0.06,0.06,0,0
"ANTW","1_nSPC","Global",3.34,13.48,0.09,0.09,0.05,0.05,0,0
"APFU","1_nSPC","Global",3.34,13.48,0.49,0.49,0.62,0.62,0.3,0.3
"APFU","2_TOW","Global",3.34,13.48,0,0,0.57,0.04,0,0
"APSP","1_nSPC","Global",3.34,13.48,0.01,0.01,0.06,0.06,0,0
"APTR","1_nSPC","Global",3.34,13.48,0.27,0.27,0.28,0.28,0.08,0.08
"APVI","1_nSPC","Global",3.34,13.48,0.06,0.06,6.09,6.09,0.39,0.39
"APVI","2_TOW","Global",3.34,13.48,0.01,0.29,2.48,0.18,0.04,0.05
"ARBI","1_nSPC","Global",3.34,13.48,0,0,1.7,1.7,0,0
"ARHI","1_nSPC","Global",3.34,13.48,0,0,0.62,0.62,0,0
"ARHI","2_TOW","Global",3.34,13.48,0,0,1.36,0.1,0,0
"ARME","1_nSPC","Global",3.34,13.48,0.02,0.02,5.1,5.1,0.13,0.13
"ARNI","1_nSPC","Global",3.34,13.48,0.02,0.02,0.59,0.59,0.01,0.01
"ARST","1_nSPC","Global",3.34,13.48,0,0,94.63,94.63,0.04,0.04
"ARST","2_TOW","Global",3.34,13.48,0,0.12,4.32,0.32,0.02,0.04
"ASTA","1_nSPC","Global",3.34,13.48,0,0,0.07,0.07,0,0
"AUCH","1_nSPC","Global",3.34,13.48,0.02,0.02,0.2,0.2,0,0
"AUCH","2_TOW","Global",3.34,13.48,0,0.07,0.23,0.02,0,0
"BACO","1_nSPC","Global",3.34,13.48,0.03,0.03,1.51,1.51,0.05,0.05
"BARR","2_TOW","Global",3.34,13.48,0,0.02,9.56,0.71,0.01,0.01
"BAUN","1_nSPC","Global",3.34,13.48,0.71,0.71,0.34,0.34,0.24,0.24
"BAVI","1_nSPC","Global",3.34,13.48,0.04,0.04,3.7,3.7,0.15,0.15
"BAVI","2_TOW","Global",3.34,13.48,0.01,0.29,3.08,0.23,0.04,0.07
"BECH","1_nSPC","Global",3.34,13.48,0,0,0.07,0.07,0,0
"BIGE","1_nSPC","Global",3.34,13.48,0,0,0.73,0.73,0,0
"BLCH","1_nSPC","Global",3.34,13.48,0.01,0.01,0.03,0.03,0,0
"BLEN","1_nSPC","Global",3.34,13.48,0.22,0.22,0.03,0.03,0.01,0.01
"BOAN","1_nSPC","Global",3.34,13.48,0.05,0.05,0.12,0.12,0.01,0.01
"BOAX","1_nSPC","Global",3.34,13.48,0.15,0.15,0.11,0.11,0.02,0.02
"BOBI","1_nSPC","Global",3.34,13.48,0.02,0.02,0.65,0.65,0.01,0.01
"BOLO","1_nSPC","Global",3.34,13.48,0,0,0.62,0.62,0,0
"BOMA","1_nSPC","Global",3.34,13.48,0.02,0.02,0.6,0.6,0.01,0.01
"BOMU","2_TOW","Global",3.34,13.48,0,0,16.3,1.21,0,0
"BUTT","1_nSPC","Global",3.34,13.48,0,0,0.04,0.04,0,0
"CAAB","1_nSPC","Global",3.34,13.48,0.08,0.08,32.71,32.71,2.48,2.48
"CAAB","2_TOW","Global",3.34,13.48,0.07,0.68,17.7,1.31,1.22,0.89
"CAAM","1_nSPC","Global",3.34,13.48,0.05,0.05,0.02,0.02,0,0
"CABE","1_nSPC","Global",3.34,13.48,0.01,0.01,0.02,0.02,0,0
"CACA","1_nSPC","Global",3.34,13.48,0.15,0.15,0.42,0.42,0.06,0.06
"CACE","1_nSPC","Global",3.34,13.48,0,0,1.79,1.79,0.01,0.01
"CACO","1_nSPC","Global",3.34,13.48,0.01,0.01,0.03,0.03,0,0
"CADU","1_nSPC","Global",3.34,13.48,0.16,0.16,0.39,0.39,0.06,0.06
"CAEP","1_nSPC","Global",3.34,13.48,0,0,0.02,0.02,0,0
"CAFE","1_nSPC","Global",3.34,13.48,0.02,0.02,1.05,1.05,0.02,0.02
"CAFE","2_TOW","Global",3.34,13.48,0,0.03,1.26,0.09,0,0
"CAGA","1_nSPC","Global",3.34,13.48,0,0,115.09,115.09,0.24,0.24
"CAIG","1_nSPC","Global",3.34,13.48,0.01,0.01,20.9,20.9,0.26,0.26
"CAIG","2_TOW","Global",3.34,13.48,0.01,0.15,12.25,0.91,0.08,0.14
"CAJA","1_nSPC","Global",3.34,13.48,0,0,0.01,0.01,0,0
"CAJN","1_nSPC","Global",3.34,13.48,0.02,0.02,0.03,0.03,0,0
"CALN","1_nSPC","Global",3.34,13.48,0,0,18.29,18.29,0.01,0.01
"CALU","1_nSPC","Global",3.34,13.48,0.1,0.1,3.14,3.14,0.32,0.32
"CALU","2_TOW","Global",3.34,13.48,0.01,0.16,2.55,0.19,0.02,0.03
"CAMC","1_nSPC","Global",3.34,13.48,0,0,0.01,0.01,0,0
"CAME","1_nSPC","Global",3.34,13.48,0.43,0.43,3.94,3.94,1.68,1.68
"CAME","2_TOW","Global",3.34,13.48,0.05,0.57,2.59,0.19,0.12,0.11
"CAML","1_nSPC","Global",3.34,13.48,0.02,0.02,23.77,23.77,0.49,0.49
"CAML","2_TOW","Global",3.34,13.48,0,0.08,5.94,0.44,0.02,0.04
"CAOR","1_nSPC","Global",3.34,13.48,0.08,0.08,0.85,0.85,0.07,0.07
"CAOR","2_TOW","Global",3.34,13.48,0,0.07,1.66,0.12,0,0.01
"CAPA","1_nSPC","Global",3.34,13.48,0.17,0.17,0.1,0.1,0.02,0.02
"CAPP","1_nSPC","Global",3.34,13.48,0,0,4.21,4.21,0.02,0.02
"CAPP","2_TOW","Global",3.34,13.48,0,0,2.09,0.16,0,0
"CARD","1_nSPC","Global",3.34,13.48,0.05,0.05,0.02,0.02,0,0
"CASE","1_nSPC","Global",3.34,13.48,0.03,0.03,191.46,191.46,5.05,5.05
"CASE","2_TOW","Global",3.34,13.48,0.01,0.2,43.26,3.21,0.38,0.64
"CASO","1_nSPC","Global",3.34,13.48,0.14,0.14,0.04,0.04,0.01,0.01
"CASP","1_nSPC","Global",3.34,13.48,0,0,4.81,4.81,0,0
"CASP","2_TOW","Global",3.34,13.48,0,0.01,0.8,0.06,0,0
"CATE","1_nSPC","Global",3.34,13.48,0.13,0.13,9.4,9.4,1.25,1.25
"CAVA","1_nSPC","Global",3.34,13.48,0.01,0.01,0.03,0.03,0,0
"CEAR","1_nSPC","Global",3.34,13.48,0.58,0.58,1.31,1.31,0.76,0.76
"CEAR","2_TOW","Global",3.34,13.48,0,0.02,1.14,0.08,0,0
"CEBI","1_nSPC","Global",3.34,13.48,0,0,0.02,0.02,0,0
"CEFI","1_nSPC","Global",3.34,13.48,0,0,0.04,0.04,0,0
"CEFL","1_nSPC","Global",3.34,13.48,0.74,0.74,0.06,0.06,0.05,0.05
"CEFV","1_nSPC","Global",3.34,13.48,0,0,0.03,0.03,0,0
"CEHE","1_nSPC","Global",3.34,13.48,0.21,0.21,0.08,0.08,0.02,0.02
"CELE","1_nSPC","Global",3.34,13.48,0.01,0.01,0.12,0.12,0,0
"CELO","1_nSPC","Global",3.34,13.48,0.01,0.01,0.03,0.03,0,0
"CEMI","1_nSPC","Global",3.34,13.48,0,0,0.63,0.63,0,0
"CEOC","1_nSPC","Global",3.34,13.48,0.01,0.01,1.86,1.86,0.02,0.02
"CEOC","2_TOW","Global",3.34,13.48,0,0.01,1.63,0.12,0,0
"CESH","1_nSPC","Global",3.34,13.48,0.47,0.47,0.18,0.18,0.08,0.08
"CESO","1_nSPC","Global",3.34,13.48,0.02,0.02,1.24,1.24,0.03,0.03
"CESO","2_TOW","Global",3.34,13.48,0,0,0.88,0.07,0,0
"CESP","1_nSPC","Global",3.34,13.48,0.03,0.03,0.4,0.4,0.01,0.01
"CESX","1_nSPC","Global",3.34,13.48,0.03,0.03,1.74,1.74,0.05,0.05
"CEUR","1_nSPC","Global",3.34,13.48,0.78,0.78,0.56,0.56,0.44,0.44
"CEVR","1_nSPC","Global",3.34,13.48,0,0,0.04,0.04,0,0
"CHAC","1_nSPC","Global",3.34,13.48,0.47,0.47,0.3,0.3,0.14,0.14
"CHAG","1_nSPC","Global",3.34,13.48,0.4,0.4,0.03,0.03,0.01,0.01
"CHAL","1_nSPC","Global",3.34,13.48,0.04,0.04,0.09,0.09,0,0
"CHAM","1_nSPC","Global",3.34,13.48,0.03,0.03,0.17,0.17,0.01,0.01
"CHAP","1_nSPC","Global",3.34,13.48,0,0,0.34,0.34,0,0
"CHAR","1_nSPC","Global",3.34,13.48,0,0,0.18,0.18,0,0
"CHAU","1_nSPC","Global",3.34,13.48,0.19,0.19,0.18,0.18,0.03,0.03
"CHBE","1_nSPC","Global",3.34,13.48,0.03,0.03,0.25,0.25,0.01,0.01
"CHBI","1_nSPC","Global",3.34,13.48,0,0,0,0,0,0
"CHBR","1_nSPC","Global",3.34,13.48,0.29,0.29,0.09,0.09,0.03,0.03
"CHCH","1_nSPC","Global",3.34,13.48,0.01,0.01,13.2,13.2,0.1,0.1
"CHCH","2_TOW","Global",3.34,13.48,0,0,7.06,0.52,0,0
"CHCI","1_nSPC","Global",3.34,13.48,0.2,0.2,0.07,0.07,0.01,0.01
"CHCL","1_nSPC","Global",3.34,13.48,0.03,0.03,0.08,0.08,0,0
"CHEI","1_nSPC","Global",3.34,13.48,0.02,0.02,0.11,0.11,0,0
"CHEP","1_nSPC","Global",3.34,13.48,0.17,0.17,0.19,0.19,0.03,0.03
"CHFA","1_nSPC","Global",3.34,13.48,0.01,0.01,0.19,0.19,0,0
"CHFL","1_nSPC","Global",3.34,13.48,0.01,0.01,0.14,0.14,0,0
"CHFN","1_nSPC","Global",3.34,13.48,0.06,0.06,3.67,3.67,0.24,0.24
"CHFN","2_TOW","Global",3.34,13.48,0,0.06,1.98,0.15,0,0.01
"CHGL","1_nSPC","Global",3.34,13.48,0,0,0.04,0.04,0,0
"CHIN","1_nSPC","Global",3.34,13.48,0.01,0.01,0.11,0.11,0,0
"CHKL","1_nSPC","Global",3.34,13.48,0.01,0.01,0.06,0.06,0,0
"CHLI","1_nSPC","Global",3.34,13.48,0,0,0.23,0.23,0,0
"CHLT","1_nSPC","Global",3.34,13.48,0.09,0.09,0.14,0.14,0.01,0.01
"CHLU","1_nSPC","Global",3.34,13.48,0.33,0.33,0.21,0.21,0.07,0.07
"CHMA","1_nSPC","Global",3.34,13.48,0.4,0.4,0.02,0.02,0.01,0.01
"CHMC","1_nSPC","Global",3.34,13.48,0.12,0.12,3.69,3.69,0.43,0.43
"CHMC","2_TOW","Global",3.34,13.48,0.03,0.5,1.85,0.14,0.06,0.07
"CHMD","1_nSPC","Global",3.34,13.48,0.01,0.01,0.11,0.11,0,0
"CHME","1_nSPC","Global",3.34,13.48,0.01,0.01,0.06,0.06,0,0
"CHML","1_nSPC","Global",3.34,13.48,0.01,0.01,0.09,0.09,0,0
"CHMR","1_nSPC","Global",3.34,13.48,0.16,0.16,0.06,0.06,0.01,0.01
"CHOR","1_nSPC","Global",3.34,13.48,0.48,0.48,0.18,0.18,0.09,0.09
"CHOX","1_nSPC","Global",3.34,13.48,0.14,0.14,0.06,0.06,0.01,0.01
"CHPA","1_nSPC","Global",3.34,13.48,0.05,0.05,0.01,0.01,0,0
"CHPU","1_nSPC","Global",3.34,13.48,0.44,0.44,0.06,0.06,0.03,0.03
"CHPW","1_nSPC","Global",3.34,13.48,0,0,0.08,0.08,0,0
"CHQN","1_nSPC","Global",3.34,13.48,0,0,0.04,0.04,0,0
"CHQU","1_nSPC","Global",3.34,13.48,0.32,0.32,0.11,0.11,0.04,0.04
"CHRE","1_nSPC","Global",3.34,13.48,0.44,0.44,0.13,0.13,0.06,0.06
"CHSE","1_nSPC","Global",3.34,13.48,0,0,0.11,0.11,0,0
"CHSL","1_nSPC","Global",3.34,13.48,0.31,0.31,0.96,0.96,0.29,0.29
"CHTL","1_nSPC","Global",3.34,13.48,0.13,0.13,0.19,0.19,0.02,0.02
"CHTR","1_nSPC","Global",3.34,13.48,0.05,0.05,0.12,0.12,0.01,0.01
"CHTY","1_nSPC","Global",3.34,13.48,0.11,0.11,0.02,0.02,0,0
"CHUB","1_nSPC","Global",3.34,13.48,0.34,0.34,3.13,3.13,1.06,1.06
"CHUB","2_TOW","Global",3.34,13.48,0,0.02,4.41,0.33,0,0.01
"CHUD","1_nSPC","Global",3.34,13.48,0.04,0.04,20.93,20.93,0.76,0.76
"CHUD","2_TOW","Global",3.34,13.48,0.01,0.25,12.74,0.95,0.14,0.23
"CHUL","1_nSPC","Global",3.34,13.48,0.08,0.08,0.15,0.15,0.01,0.01
"CHUN","1_nSPC","Global",3.34,13.48,0.03,0.03,0.14,0.14,0,0
"CHVA","1_nSPC","Global",3.34,13.48,0.32,0.32,0.09,0.09,0.03,0.03
"CHVG","1_nSPC","Global",3.34,13.48,0,0,0.16,0.16,0,0
"CHVR","1_nSPC","Global",3.34,13.48,0.03,0.03,0.09,0.09,0,0
"CHXA","1_nSPC","Global",3.34,13.48,0.37,0.37,0.04,0.04,0.02,0.02
"CIFL","1_nSPC","Global",3.34,13.48,0.22,0.22,0.02,0.02,0,0
"CIKA","1_nSPC","Global",3.34,13.48,0.2,0.2,0.06,0.06,0.01,0.01
"CILB","1_nSPC","Global",3.34,13.48,0.01,0.01,0.04,0.04,0,0
"CIPI","1_nSPC","Global",3.34,13.48,0.03,0.03,0.11,0.11,0,0
"CIPO","1_nSPC","Global",3.34,13.48,0.02,0.02,0,0,0,0
"CISP","1_nSPC","Global",3.34,13.48,0.01,0.01,0.04,0.04,0,0
"CIVR","1_nSPC","Global",3.34,13.48,0.17,0.17,0.03,0.03,0,0
"CLSP","1_nSPC","Global",3.34,13.48,0,0,6.03,6.03,0,0
"COAY","1_nSPC","Global",3.34,13.48,0.4,0.4,0.56,0.56,0.23,0.23
"COAY","2_TOW","Global",3.34,13.48,0,0.06,1.86,0.14,0,0.01
"CODO","1_nSPC","Global",3.34,13.48,0,0,0.05,0.05,0,0
"COFF","1_nSPC","Global",3.34,13.48,0,0,0,0,0,0
"COGA","1_nSPC","Global",3.34,13.48,0.34,0.34,0.1,0.1,0.04,0.04
"CTBI","1_nSPC","Global",3.34,13.48,0.22,0.22,0.2,0.2,0.04,0.04
"CTCY","1_nSPC","Global",3.34,13.48,0.24,0.24,0.35,0.35,0.09,0.09
"CTHA","1_nSPC","Global",3.34,13.48,0.28,0.28,0.49,0.49,0.13,0.13
"CTSP","1_nSPC","Global",3.34,13.48,0.01,0.01,0.09,0.09,0,0
"CTSR","1_nSPC","Global",3.34,13.48,0.76,0.76,1.14,1.14,0.87,0.87
"DAAR","1_nSPC","Global",3.34,13.48,0.01,0.01,0.03,0.03,0,0
"DAMS","1_nSPC","Global",3.34,13.48,0.03,0.03,0.26,0.26,0.01,0.01
"DARE","1_nSPC","Global",3.34,13.48,0.27,0.27,0.13,0.13,0.04,0.04
"DART","1_nSPC","Global",3.34,13.48,0,0,0.01,0.01,0,0
"DASY","1_nSPC","Global",3.34,13.48,0,0,112.22,112.22,0.1,0.1
"DASY","2_TOW","Global",3.34,13.48,0,0.02,54.03,4.01,0.04,0.08
"DATR","1_nSPC","Global",3.34,13.48,0.1,0.1,0.1,0.1,0.01,0.01
"DEMA","1_nSPC","Global",3.34,13.48,0.03,0.03,4.9,4.9,0.16,0.16
"DIHY","1_nSPC","Global",3.34,13.48,0,0,1.6,1.6,0.01,0.01
"DIHY","2_TOW","Global",3.34,13.48,0.01,0.24,2.55,0.19,0.03,0.05
"DOTT","1_nSPC","Global",3.34,13.48,0,0,0.01,0.01,0,0
"ECBC","1_nSPC","Global",3.34,13.48,0.07,0.07,0.01,0.01,0,0
"ECNA","2_TOW","Global",3.34,13.48,0,0,0.17,0.01,0,0
"ECNE","1_nSPC","Global",3.34,13.48,0,0,0.63,0.63,0,0
"ECOP","1_nSPC","Global",3.34,13.48,0.02,0.02,0.02,0.02,0,0
"ELBI","1_nSPC","Global",3.34,13.48,0.05,0.05,15.48,15.48,0.74,0.74
"ELBI","2_TOW","Global",3.34,13.48,0.06,0.63,3.65,0.27,0.21,0.17
"EMPE","1_nSPC","Global",3.34,13.48,0,0,0.14,0.14,0,0
"EPFA","1_nSPC","Global",3.34,13.48,0.26,0.26,0.99,0.99,0.25,0.25
"EPHE","1_nSPC","Global",3.34,13.48,0.14,0.14,0.22,0.22,0.03,0.03
"EPHO","1_nSPC","Global",3.34,13.48,0.01,0.01,0.63,0.63,0.01,0.01
"EPIN","1_nSPC","Global",3.34,13.48,0.11,0.11,0.27,0.27,0.03,0.03
"EPLA","1_nSPC","Global",3.34,13.48,0,0,29.47,29.47,0,0
"EPLA","2_TOW","Global",3.34,13.48,0,0,76.97,5.71,0.01,0.02
"EPMA","1_nSPC","Global",3.34,13.48,0.02,0.02,1.21,1.21,0.02,0.02
"EPMC","1_nSPC","Global",3.34,13.48,0.02,0.02,0.4,0.4,0.01,0.01
"EPME","1_nSPC","Global",3.34,13.48,0.01,0.01,0.23,0.23,0,0
"EPML","1_nSPC","Global",3.34,13.48,0.02,0.02,0.56,0.56,0.01,0.01
"EPPO","1_nSPC","Global",3.34,13.48,0,0,0.69,0.69,0,0
"EPSO","1_nSPC","Global",3.34,13.48,0.01,0.01,1.61,1.61,0.02,0.02
"EPSP","1_nSPC","Global",3.34,13.48,0.03,0.03,0.63,0.63,0.02,0.02
"EPTA","1_nSPC","Global",3.34,13.48,0.02,0.02,0.61,0.61,0.01,0.01
"EVSP","1_nSPC","Global",3.34,13.48,0,0,0.02,0.02,0,0
"EXBR","1_nSPC","Global",3.34,13.48,0.02,0.02,0.02,0.02,0,0
"FICO","1_nSPC","Global",3.34,13.48,0.02,0.02,0.64,0.64,0.01,0.01
"FICO","2_TOW","Global",3.34,13.48,0.01,0.23,0.55,0.04,0.01,0.01
"FILE","1_nSPC","Global",3.34,13.48,0,0,0.03,0.03,0,0
"FISH","1_nSPC","Global",3.34,13.48,0.01,0.01,0.39,0.39,0,0
"FOFL","1_nSPC","Global",3.34,13.48,0.4,0.4,0.06,0.06,0.02,0.02
"FOLO","1_nSPC","Global",3.34,13.48,0.13,0.13,0.08,0.08,0.01,0.01
"FUSI","1_nSPC","Global",3.34,13.48,0,0,1.39,1.39,0,0
"GACU","1_nSPC","Global",3.34,13.48,0,0,291.43,291.43,0.66,0.66
"GARD","1_nSPC","Global",3.34,13.48,0,0,5.54,5.54,0,0
"GETA","1_nSPC","Global",3.34,13.48,0,0,0.18,0.18,0,0
"GEWA","1_nSPC","Global",3.34,13.48,0.01,0.01,0.32,0.32,0,0
"GNAU","1_nSPC","Global",3.34,13.48,0.14,0.14,1.89,1.89,0.26,0.26
"GNSP","2_TOW","Global",3.34,13.48,0,0,1.25,0.09,0,0
"GOAT","1_nSPC","Global",3.34,13.48,0,0,0.16,0.16,0,0
"GOBI","1_nSPC","Global",3.34,13.48,0.04,0.04,0.01,0.01,0,0
"GOCI","1_nSPC","Global",3.34,13.48,0,0,0.01,0.01,0,0
"GOVA","1_nSPC","Global",3.34,13.48,0.27,0.27,0.08,0.08,0.02,0.02
"GRAL","1_nSPC","Global",3.34,13.48,0.07,0.07,1.57,1.57,0.1,0.1
"GRBI","1_nSPC","Global",3.34,13.48,0.01,0.01,0.96,0.96,0.01,0.01
"GRBI","2_TOW","Global",3.34,13.48,0,0,0.98,0.07,0,0
"GROU","1_nSPC","Global",3.34,13.48,0.01,0.01,0.22,0.22,0,0
"GROU","2_TOW","Global",3.34,13.48,0,0,1.99,0.15,0,0
"GRSE","1_nSPC","Global",3.34,13.48,0.01,0.01,0.04,0.04,0,0
"GYFL","1_nSPC","Global",3.34,13.48,0.02,0.02,1.45,1.45,0.03,0.03
"GYJA","1_nSPC","Global",3.34,13.48,0.01,0.01,2.77,2.77,0.02,0.02
"GYME","1_nSPC","Global",3.34,13.48,0.03,0.03,0.88,0.88,0.03,0.03
"GYSP","1_nSPC","Global",3.34,13.48,0,0,1.03,1.03,0,0
"GYUC","1_nSPC","Global",3.34,13.48,0.04,0.04,16.35,16.35,0.69,0.69
"GYUN","1_nSPC","Global",3.34,13.48,0.01,0.01,0.93,0.93,0.01,0.01
"GYZE","1_nSPC","Global",3.34,13.48,0,0,0.53,0.53,0,0
"HABI","1_nSPC","Global",3.34,13.48,0.22,0.22,0.05,0.05,0.01,0.01
"HAHA","1_nSPC","Global",3.34,13.48,0,0,0.53,0.53,0,0
"HAHO","1_nSPC","Global",3.34,13.48,0.65,0.65,0.21,0.21,0.14,0.14
"HAMA","1_nSPC","Global",3.34,13.48,0.11,0.11,0.05,0.05,0.01,0.01
"HAME","1_nSPC","Global",3.34,13.48,0.01,0.01,0.02,0.02,0,0
"HAMT","1_nSPC","Global",3.34,13.48,0.17,0.17,0.03,0.03,0,0
"HAOR","1_nSPC","Global",3.34,13.48,0.66,0.66,0.09,0.09,0.06,0.06
"HAPR","1_nSPC","Global",3.34,13.48,0,0,0.09,0.09,0,0
"HASP","1_nSPC","Global",3.34,13.48,0.04,0.04,0.02,0.02,0,0
"HATR","1_nSPC","Global",3.34,13.48,0.03,0.03,0.04,0.04,0,0
"HAWK","1_nSPC","Global",3.34,13.48,0,0,0.11,0.11,0,0
"HECA","1_nSPC","Global",3.34,13.48,0.02,0.02,0.32,0.32,0,0
"HECH","1_nSPC","Global",3.34,13.48,0.12,0.12,0.21,0.21,0.02,0.02
"HEDI","1_nSPC","Global",3.34,13.48,0,0,0.19,0.19,0,0
"HEFA","1_nSPC","Global",3.34,13.48,0.25,0.25,0.27,0.27,0.07,0.07
"HEME","1_nSPC","Global",3.34,13.48,0.03,0.03,0.31,0.31,0.01,0.01
"HEME","2_TOW","Global",3.34,13.48,0,0,0.97,0.07,0,0
"HEMO","1_nSPC","Global",3.34,13.48,0.01,0.01,0.69,0.69,0.01,0.01
"HEPO","1_nSPC","Global",3.34,13.48,0.04,0.04,0.3,0.3,0.01,0.01
"HESI","1_nSPC","Global",3.34,13.48,0.01,0.01,0.28,0.28,0,0
"HETH","1_nSPC","Global",3.34,13.48,0.05,0.05,0.98,0.98,0.05,0.05
"HIFA","2_TOW","Global",3.34,13.48,0.01,0.13,2.77,0.21,0.01,0.03
"HILO","1_nSPC","Global",3.34,13.48,0.01,0.01,3.53,3.53,0.05,0.05
"HILO","2_TOW","Global",3.34,13.48,0.01,0.17,1.88,0.14,0.01,0.02
"HOAN","1_nSPC","Global",3.34,13.48,0.04,0.04,0.29,0.29,0.01,0.01
"HOCU","1_nSPC","Global",3.34,13.48,0,0,0.02,0.02,0,0
"HODO","1_nSPC","Global",3.34,13.48,0.1,0.1,0.29,0.29,0.03,0.03
"HOST","1_nSPC","Global",3.34,13.48,0,0,0.09,0.09,0,0
"ISDE","1_nSPC","Global",3.34,13.48,0,0,0.08,0.08,0,0
"ISSP","1_nSPC","Global",3.34,13.48,0,0,0,0,0,0
"JACK","1_nSPC","Global",3.34,13.48,0,0,0.09,0.09,0,0
"KYCI","1_nSPC","Global",3.34,13.48,0.02,0.02,0.87,0.87,0.01,0.01
"KYPA","1_nSPC","Global",3.34,13.48,0.03,0.03,5.48,5.48,0.17,0.17
"KYPA","2_TOW","Global",3.34,13.48,0,0.01,3.6,0.27,0,0
"KYVA","1_nSPC","Global",3.34,13.48,0,0,1.33,1.33,0,0
