"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"SASP","1_nSPC","Global",1.93,3.44,0.04,0.04,0.95,0.95,0.04,0.04
"SASP","2_BLT","Global",1.93,3.44,0.01,0.04,0.63,0.18,0,0.01
"SATI","1_nSPC","Global",1.93,3.44,0.05,0.05,0.42,0.42,0.02,0.02
"SATI","2_BLT","Global",1.93,3.44,0.01,0.04,0.67,0.19,0,0.01
"SAXA","1_nSPC","Global",1.93,3.44,0.02,0.02,0.39,0.39,0.01,0.01
"SCCA","1_nSPC","Global",1.93,3.44,0,0,0.4,0.4,0,0
"SCCA","2_BLT","Global",1.93,3.44,0,0.01,1.12,0.33,0,0
"SCDI","1_nSPC","Global",1.93,3.44,0,0,0.62,0.62,0,0
"SCDI","2_BLT","Global",1.93,3.44,0,0.02,0.31,0.09,0,0
"SCDU","1_nSPC","Global",1.93,3.44,0.1,0.1,0.6,0.6,0.06,0.06
"SCDU","2_BLT","Global",1.93,3.44,0.02,0.12,0.77,0.23,0.02,0.03
"SCLY","1_nSPC","Global",1.93,3.44,0.03,0.03,1.55,1.55,0.05,0.05
"SCLY","2_BLT","Global",1.93,3.44,0,0.01,0.22,0.06,0,0
"SCPP","1_nSPC","Global",1.93,3.44,0,0,0.07,0.07,0,0
"SCPS","1_nSPC","Global",1.93,3.44,0.35,0.35,0.91,0.91,0.32,0.32
"SCPS","2_BLT","Global",1.93,3.44,0.06,0.32,1.03,0.3,0.07,0.1
"SCRU","1_nSPC","Global",1.93,3.44,0.4,0.4,3.47,3.47,1.4,1.4
"SCRU","2_BLT","Global",1.93,3.44,0.18,0.61,5.57,1.62,1.03,0.99
"SCSP","1_nSPC","Global",1.93,3.44,0,0,0.05,0.05,0,0
"SCSP","2_BLT","Global",1.93,3.44,0,0.03,1.24,0.36,0.01,0.01
"SCTI","1_nSPC","Global",1.93,3.44,0,0,0.1,0.1,0,0
"SEBA","1_nSPC","Global",1.93,3.44,0,0,0.01,0.01,0,0
"SECO","1_nSPC","Global",1.93,3.44,0.01,0.01,0.01,0.01,0,0
"SECR","1_nSPC","Global",1.93,3.44,0,0,0.27,0.27,0,0
"SEDU","1_nSPC","Global",1.93,3.44,0.03,0.03,14.82,14.82,0.43,0.43
"SEDU","2_BLT","Global",1.93,3.44,0,0.03,7.14,2.08,0.03,0.06
