"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"COFL","2_TOW","-5","-7.015","-3.126","167","   0.1348","1236.3456","6.4e-05","0.009","1.6","0.0097","0.0001","8.7e-05"
"DIHY","1_nSPC","-2.1","-2.900","-1.324","3.2","1.575","5.767","0.01197","0.0120","1.3","1.35","0.0161","0.0161"
"DIHY","2_TOW","-2.1","-2.900","-1.324","3.2","1.575","5.767","0.00082","0.0067","1.7","0.53","0.0014","0.0035"
"FICO","1_nSPC","-1.5","-1.913","-1.108","2.5","1.218","4.566","0.064","0.064","0.52","0.52","0.0334","0.033"
"FICO","2_TOW","-1.5","-1.913","-1.108","2.5","1.218","4.566","0.013","0.059","0.56","0.22","0.0076","0.013"
"MOGR","1_nSPC","-4.9","-5.431","-4.457","1.6","0.6661","3.1187","0.2808","0.28","1.8","1.8","0.4999","0.50"
"MOGR","2_TOW","-4.9","-5.431","-4.457","1.6","0.6661","3.1187","0.0048","0.40","1.7","1.1","0.0083","0.45"
"MOSP","1_nSPC","-0.78","-1.8166"," 0.2169","0.78","0.2924","1.7244","0.0052","0.0052","333","333","1.7","1.74"
"MOSP","2_TOW","-0.78","-1.8166"," 0.2169","0.78","0.2924","1.7244","0.0021","0.0045"," 94","121","0.2","0.55"
"NAAN","1_nSPC","-3.1","-5.2338","-0.6507","4889","1.178e-02","8.743e+03","0.01044","0.0104","0.48","0.47783","5e-03","5.0e-03"
"NAAN","2_TOW","-3.1","-5.2338","-0.6507","4889","1.178e-02","8.743e+03","0.00012","0.0026","2.55","0.00052","3e-04","1.3e-06"
"NABR","1_nSPC","-6.6","-7.942","-5.161","62","  2.699","352.357","0.22401","0.22"," 2.3","2.28","0.510","0.51"
"NABR","2_TOW","-6.6","-7.942","-5.161","62","  2.699","352.357","0.00092","0.40","57.0","0.92","0.052","0.37"
"NAHE","1_nSPC","-3.5","-3.896","-3.212","2.3","1.344","3.680","0.258","0.26","2.8","2.8","0.722","0.72"
"NAHE","2_TOW","-3.5","-3.896","-3.212","2.3","1.344","3.680","0.013","0.32","5.7","2.5","0.076","0.79"
"NALI","1_nSPC","-8.6","-9.874","-7.153","7.6"," 0.9176","28.5030","0.63127","0.63","1.1","1.05","0.66451","0.665"
"NALI","2_TOW","-8.6","-9.874","-7.153","7.6"," 0.9176","28.5030","0.00023","0.55","1.0","0.13","0.00023","0.074"
"NAUN","1_nSPC","-3.8","-4.088","-3.423","2.7","1.491","4.474","0.289","0.29","1.7","1.7","0.479","0.48"
"NAUN","2_TOW","-3.8","-4.088","-3.423","2.7","1.491","4.474","0.016","0.42","1.9","0.7","0.031","0.29"
"OPPU","1_nSPC","-0.27","-1.8190"," 1.2977","0.22","0.02233","0.70923","0.00226","0.00226","3.8","3.8","0.0086","0.0086"
"OPPU","2_TOW","-0.27","-1.8190"," 1.2977","0.22","0.02233","0.70923","0.00068","0.00089","1.8","8.5","0.0012","0.0076"
"PACY","1_nSPC","-5.8","-6.722","-4.978","2.1","0.4305","6.2909","0.22928","0.23","0.66","0.66","0.1505","0.150"
"PACY","2_TOW","-5.8","-6.722","-4.978","2.1","0.4305","6.2909","0.00044","0.13","0.67","0.32","0.0003","0.042"
"SCLY","1_nSPC","-2.8","-4.295","-1.232","11142","2.711e-04","5.682e+03","0.02998","0.0300","1.55","1.5e+00","0.04644","4.6e-02"
"SCLY","2_TOW","-2.8","-4.295","-1.232","11142","2.711e-04","5.682e+03","0.00023","0.0037","0.58","5.2e-05","0.00013","1.9e-07"
"SCRU","1_nSPC","-1.1","-1.2651","-0.9379","1.2","1.053","1.310","0.4","0.40","3.5","3.5","1.40","1.40"
"SCRU","2_TOW","-1.1","-1.2651","-0.9379","1.2","1.053","1.310","0.2","0.43","2.7","2.3","0.53","0.97"
"SEDU","1_nSPC","-1.3","-1.933","-0.621","0.5","0.2754","0.8547","0.0289","0.029","14.8","14.8","0.428","0.43"
"SEDU","2_TOW","-1.3","-1.933","-0.621","0.5","0.2754","0.8547","0.0063","0.022"," 4.6"," 9.2","0.029","0.21"
"SPBA","1_nSPC","-2.3","-3.335","-1.286","0.41","0.1610","0.8038","0.01078","0.0108","4.4"," 4.4","0.047","0.047"
"SPBA","2_TOW","-2.3","-3.335","-1.286","0.41","0.1610","0.8038","0.00048","0.0049","4.1","10.2","0.002","0.049"
"SURG","1_nSPC","-4.1","-6.184","-2.155","10247","   28.23","44033.24","0.01477","0.015","0.017","0.01731","0.00026","2.6e-04"
"SURG","2_TOW","-4.1","-6.184","-2.155","10247","   28.23","44033.24","0.00011","0.007","2.272","0.00022","0.00026","1.6e-06"
"TROB","1_nSPC","-0.83","-1.74001"," 0.09855","0.54","0.2379","1.0180","0.0175","0.018","17.7","18","0.309","0.31"
"TROB","2_TOW","-0.83","-1.74001"," 0.09855","0.54","0.2379","1.0180","0.0079","0.018"," 8.5","16","0.067","0.28"
