"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CEOC","1_nSPC","Global",0,1.48,0.01,0.01,1.86,1.86,0.02,0.02
"CEOC","2_BLT","Global",0,1.48,0,0,0.28,0.19,0,0
"CESH","1_nSPC","Global",0,1.48,0.47,0.47,0.18,0.18,0.08,0.08
"CESH","2_BLT","Global",0,1.48,0.48,0.48,0.26,0.18,0.13,0.08
"CESO","1_nSPC","Global",0,1.48,0.02,0.02,1.24,1.24,0.03,0.03
"CESO","2_BLT","Global",0,1.48,0,0,0.29,0.2,0,0
"CESP","1_nSPC","Global",0,1.48,0.03,0.03,0.4,0.4,0.01,0.01
"CESX","1_nSPC","Global",0,1.48,0.03,0.03,1.74,1.74,0.05,0.05
"CESX","2_BLT","Global",0,1.48,0.02,0.02,2.48,1.68,0.04,0.03
"CEUR","1_nSPC","Global",0,1.48,0.78,0.78,0.56,0.56,0.44,0.44
"CEUR","2_BLT","Global",0,1.48,0.83,0.83,1.94,1.31,1.6,1.08
"CEVR","1_nSPC","Global",0,1.48,0,0,0.04,0.04,0,0
"CHAC","1_nSPC","Global",0,1.48,0.47,0.47,0.3,0.3,0.14,0.14
"CHAC","2_BLT","Global",0,1.48,0.63,0.63,0.81,0.55,0.51,0.35
"CHAG","1_nSPC","Global",0,1.48,0.4,0.4,0.03,0.03,0.01,0.01
"CHAG","2_BLT","Global",0,1.48,0.5,0.5,0.1,0.07,0.05,0.03
"CHAL","1_nSPC","Global",0,1.48,0.04,0.04,0.09,0.09,0,0
"CHAL","2_BLT","Global",0,1.48,0.01,0.01,0.1,0.07,0,0
"CHAM","1_nSPC","Global",0,1.48,0.03,0.03,0.17,0.17,0.01,0.01
"CHAM","2_BLT","Global",0,1.48,0.01,0.01,1.39,0.94,0.01,0.01
"CHAP","1_nSPC","Global",0,1.48,0,0,0.34,0.34,0,0
"CHAR","1_nSPC","Global",0,1.48,0,0,0.18,0.18,0,0
"CHAR","2_BLT","Global",0,1.48,0.02,0.02,0.1,0.06,0,0
"CHAU","1_nSPC","Global",0,1.48,0.19,0.19,0.18,0.18,0.03,0.03
"CHAU","2_BLT","Global",0,1.48,0.08,0.08,0.43,0.29,0.03,0.02
"CHBE","1_nSPC","Global",0,1.48,0.03,0.03,0.25,0.25,0.01,0.01
"CHBE","2_BLT","Global",0,1.48,0.01,0.01,0.34,0.23,0,0
"CHBI","1_nSPC","Global",0,1.48,0,0,0,0,0,0
"CHBR","1_nSPC","Global",0,1.48,0.29,0.29,0.09,0.09,0.03,0.03
"CHBR","2_BLT","Global",0,1.48,0.22,0.22,0.11,0.07,0.02,0.02
"CHCH","1_nSPC","Global",0,1.48,0.01,0.01,13.2,13.2,0.1,0.1
"CHCI","1_nSPC","Global",0,1.48,0.2,0.2,0.07,0.07,0.01,0.01
"CHCI","2_BLT","Global",0,1.48,0.35,0.35,0.12,0.08,0.04,0.03
"CHCL","1_nSPC","Global",0,1.48,0.03,0.03,0.08,0.08,0,0
