"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"ACXA","2_BLT","-0.88","-1.72699","-0.07523","1.6","0.8844","2.7337","0.018","0.043","0.0046","0.0029","8.6e-05","0.00013"
"AEOC","1_nSPC","-0.5","-2.7387"," 1.6511","5795162","8.766e-05","8.895e+04","0.0046","0.0046","0.0018","1.8e-03","8.3e-06","8.3e-06"
"AEOC","2_BLT","-0.5","-2.7387"," 1.6511","5795162","8.766e-05","8.895e+04","0.0044","0.0072","0.0017","2.9e-10","7.3e-06","2.1e-12"
"AERO","1_nSPC","0.18","-1.6500"," 1.8792","0.75","0.1638","2.3028","0.0063","0.0063","0.0018","0.0018","1.1e-05","1.1e-05"
"AERO","2_BLT","0.18","-1.6500"," 1.8792","0.75","0.1638","2.3028","0.0061","0.0051","0.0017","0.0022","1.0e-05","1.1e-05"
"AMCH","1_nSPC","-0.082","-0.72656"," 0.64251","1.8","1.086","2.905","0.056","0.056","0.0048","0.0048","0.00027","0.00027"
"AMCH","2_BLT","-0.082","-0.72656"," 0.64251","1.8","1.086","2.905","0.030","0.032","0.0097","0.0053","0.00029","0.00017"
"AMCL","1_nSPC","-0.89","-2.3943"," 0.5982","2.6","0.7038","6.6220","0.0248","0.0248","0.0036","0.0036","8.9e-05","8.9e-05"
"AMCL","2_BLT","-0.89","-2.3943"," 0.5982","2.6","0.7038","6.6220","0.0031","0.0076","0.0058","0.0023","1.8e-05","1.7e-05"
"AMFA","1_nSPC","0.14","-0.7975"," 1.0450","1.4","0.3979","3.5754","0.019","0.019","0.0029","0.0029","5.6e-05","5.6e-05"
"AMFA","2_BLT","0.14","-0.7975"," 1.0450","1.4","0.3979","3.5754","0.021","0.018","0.0047","0.0034","9.6e-05","6.1e-05"
"AMME","1_nSPC","0.44","-1.3942"," 2.2263","0.37","0.02175","1.92307","0.0073","0.0073","0.014","0.014","1e-04","0.00010"
"AMME","2_BLT","0.44","-1.3942"," 2.2263","0.37","0.02175","1.92307","0.0092","0.0060","0.022","0.059","2e-04","0.00035"
"AMSC","1_nSPC","-0.53","-1.5083"," 0.5114","2.5","0.700","6.681","0.022","0.022","0.0022","0.0022","0.00005","0.00005"
"AMSC","2_BLT","-0.53","-1.5083"," 0.5114","2.5","0.700","6.681","0.020","0.034","0.0123","0.0050","0.00025","0.00017"
"ANCA","1_nSPC","-1.7","-2.205","-1.154","1.9","1.322","2.586","0.318","0.32","0.0033","0.0033","0.00107","0.00107"
"ANCA","2_BLT","-1.7","-2.205","-1.154","1.9","1.322","2.586","0.048","0.21","0.0058","0.0031","0.00028","0.00066"
"ANMG","1_nSPC","-0.53","-1.2639"," 0.2469","1.9","1.142","3.205","0.039","0.039","0.0025","0.0025","9.8e-05","9.8e-05"
"ANMG","2_BLT","-0.53","-1.2639"," 0.2469","1.9","1.142","3.205","0.024","0.040","0.0040","0.0020","9.5e-05","8.2e-05"
"ANSP","1_nSPC","1.5","-0.9133"," 3.9154","5.8e+11","1.069e-04","3.319e+07","0.0125","0.01248","0.0029","2.9e-03","3.6e-05","3.6e-05"
"ANSP","2_BLT","1.5","-0.9133"," 3.9154","5.8e+11","1.069e-04","3.319e+07","0.0032","0.00075","0.0033","5.7e-15","1.1e-05","4.3e-18"
