"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CAFE","2_BLT","Global",0,2.41,0,0,0,0,0,0
"CAGA","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CAGA","2_BLT","Global",0,2.41,0.01,0.01,0,0,0,0
"CAIG","1_nSPC","Global",0,2.41,0.04,0.04,0,0,0,0
"CAIG","2_BLT","Global",0,2.41,0,0,0,0,0,0
"CAJA","1_nSPC","Global",0,2.41,0.73,0.73,0,0,0,0
"CAJA","2_BLT","Global",0,2.41,0.75,0.75,0.02,0.01,0.02,0.01
"CALU","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CAMC","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CAME","1_nSPC","Global",0,2.41,0.31,0.31,0,0,0,0
"CAME","2_BLT","Global",0,2.41,0.14,0.14,0,0,0,0
"CAML","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CAOR","1_nSPC","Global",0,2.41,0.03,0.03,0,0,0,0
"CAOR","2_BLT","Global",0,2.41,0,0,0,0,0,0
"CAPA","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CARD","1_nSPC","Global",0,2.41,0.02,0.02,0,0,0,0
"CARI","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CASA","1_nSPC","Global",0,2.41,0.14,0.14,0,0,0,0
"CASA","2_BLT","Global",0,2.41,0.12,0.12,0.01,0,0,0
"CASO","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CATY","1_nSPC","Global",0,2.41,0.02,0.02,0,0,0,0
"CATY","2_BLT","Global",0,2.41,0.02,0.02,0.01,0,0,0
"CAVA","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CAVE","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"CAZO","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"CAZO","2_BLT","Global",0,2.41,0,0,0,0,0,0
"CEAR","1_nSPC","Global",0,2.41,0.5,0.5,0,0,0,0
"CEAR","2_BLT","Global",0,2.41,0.32,0.32,0.01,0,0,0
"CEFI","1_nSPC","Global",0,2.41,0.09,0.09,0.01,0.01,0,0
"CEFI","2_BLT","Global",0,2.41,0.11,0.11,0.02,0.01,0,0
"CELO","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"CELO","2_BLT","Global",0,2.41,0.01,0.01,0.01,0,0,0
"CEPO","1_nSPC","Global",0,2.41,0.33,0.33,0,0,0,0
"CEPO","2_BLT","Global",0,2.41,0.36,0.36,0.02,0.01,0.01,0
"CHAC","1_nSPC","Global",0,2.41,0.01,0.01,0.04,0.04,0,0
"CHAG","1_nSPC","Global",0,2.41,0.28,0.28,0.05,0.05,0.01,0.01
"CHAG","2_BLT","Global",0,2.41,0.26,0.26,0.08,0.03,0.02,0.01
"CHAU","1_nSPC","Global",0,2.41,0.15,0.15,0,0,0,0
"CHAU","2_BLT","Global",0,2.41,0.03,0.03,0.01,0,0,0
"CHCH","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"CHCH","2_BLT","Global",0,2.41,0,0,0,0,0,0
"CHCI","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CHEP","1_nSPC","Global",0,2.41,0.03,0.03,0,0,0,0
"CHFR","1_nSPC","Global",0,2.41,0.12,0.12,0,0,0,0
"CHFR","2_BLT","Global",0,2.41,0.06,0.06,0.01,0,0,0
"CHHA","1_nSPC","Global",0,2.41,0.36,0.36,0.01,0.01,0,0
"CHHA","2_BLT","Global",0,2.41,0.37,0.37,0.03,0.01,0.01,0
"CHIN","1_nSPC","Global",0,2.41,0.02,0.02,0,0,0,0
"CHIN","2_BLT","Global",0,2.41,0.01,0.01,0,0,0,0
"CHKL","1_nSPC","Global",0,2.41,0.22,0.22,0.01,0.01,0,0
