"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"OPPU","2_TOW","Global",2.67,0.19,0,0.01,0,0,0,0
"OSAN","1_nSPC","Global",2.67,0.19,0.02,0.02,0.01,0.01,0,0
"OSAP","1_nSPC","Global",2.67,0.19,0.03,0.03,0.56,0.56,0.02,0.02
"OSCU","1_nSPC","Global",2.67,0.19,0,0,0,0,0,0
"OSME","1_nSPC","Global",2.67,0.19,0.08,0.08,0,0,0,0
"OSWH","1_nSPC","Global",2.67,0.19,0.03,0.03,0,0,0,0
"OXBI","1_nSPC","Global",2.67,0.19,0,0,0,0,0,0
"OXDI","1_nSPC","Global",2.67,0.19,0.07,0.07,0,0,0,0
"OXUN","1_nSPC","Global",2.67,0.19,0.49,0.49,0,0,0,0
"PAAR","1_nSPC","Global",2.67,0.19,0.56,0.56,0.01,0.01,0,0
"PABA","1_nSPC","Global",2.67,0.19,0.02,0.02,0,0,0,0
"PACH","1_nSPC","Global",2.67,0.19,0,0,0,0,0,0
