"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CIFA","1_nSPC","Global",3.29,0.16,0.34,0.34,0,0,0,0
"CIJO","1_nSPC","Global",3.29,0.16,0.01,0.01,0.05,0.05,0,0
"CIOB","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"CIPI","1_nSPC","Global",3.29,0.16,0.22,0.22,0,0,0,0
"CISP","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"CIVA","1_nSPC","Global",3.29,0.16,0.23,0.23,0.01,0.01,0,0
"CLSP","1_nSPC","Global",3.29,0.16,0,0,0.01,0.01,0,0
"COBA","1_nSPC","Global",3.29,0.16,0.11,0.11,0.01,0.01,0,0
"COFL","1_nSPC","Global",3.29,0.16,0.32,0.32,0,0,0,0
"COFL","2_TOW","Global",3.29,0.16,0,0.02,0,0,0,0
"COGA","1_nSPC","Global",3.29,0.16,0.11,0.11,0,0,0,0
"COVE","1_nSPC","Global",3.29,0.16,0.6,0.6,0.02,0.02,0.01,0.01
"CTHA","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"CTSP","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"CTST","1_nSPC","Global",3.29,0.16,0.56,0.56,0.02,0.02,0.01,0.01
"CYLE","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"CYPR","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"DAAL","1_nSPC","Global",3.29,0.16,0.35,0.35,0.02,0.02,0.01,0.01
"DEBA","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"DEMA","1_nSPC","Global",3.29,0.16,0.04,0.04,0.04,0.04,0,0
"DIHO","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"DIHY","1_nSPC","Global",3.29,0.16,0.02,0.02,0,0,0,0
"DIHY","2_TOW","Global",3.29,0.16,0,0.01,0,0,0,0
"DOEX","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"ECNE","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"ELBI","1_nSPC","Global",3.29,0.16,0.02,0.02,0.03,0.03,0,0
"ELBI","2_TOW","Global",3.29,0.16,0,0.06,0,0.02,0,0
"ENPA","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"ENPU","1_nSPC","Global",3.29,0.16,0.01,0.01,0.36,0.36,0,0
"EPIN","1_nSPC","Global",3.29,0.16,0.12,0.12,0,0,0,0
"EUAF","1_nSPC","Global",3.29,0.16,0,0,0.01,0.01,0,0
"EVAC","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"EXBR","1_nSPC","Global",3.29,0.16,0.12,0.12,0,0,0,0
"FICO","1_nSPC","Global",3.29,0.16,0.03,0.03,0,0,0,0
"FICO","2_TOW","Global",3.29,0.16,0.01,0.12,0,0.01,0,0
"FILE","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"FISH","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"FOFL","1_nSPC","Global",3.29,0.16,0.26,0.26,0,0,0,0
"FOLO","1_nSPC","Global",3.29,0.16,0.07,0.07,0,0,0,0
"FUDU","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"GACU","2_TOW","Global",3.29,0.16,0,0,0,0,0,0
"GEPE","1_nSPC","Global",3.29,0.16,0.05,0.05,0.01,0.01,0,0
"GOBI","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"GOVA","1_nSPC","Global",3.29,0.16,0.35,0.35,0,0,0,0
"GROU","2_TOW","Global",3.29,0.16,0,0.05,0,0,0,0
