"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"SCFE","1_nSPC","-3","-4.023","-1.998","0.25","0.1488","0.3981","0.0088","0.0088","0.00167","0.0017","1.5e-05","1.5e-05"
"SCFE","2_TOW","-3","-4.023","-1.998","0.25","0.1488","0.3981","0.0018","0.0342","0.00048","0.0019","8.8e-07","6.5e-05"
"SCFO","1_nSPC","-5.4","-5.828","-5.013","0.19","0.1434","0.2425","0.3302","0.33","0.00299","0.0030","9.9e-04","0.00099"
"SCFO","2_TOW","-5.4","-5.828","-5.013","0.19","0.1434","0.2425","0.0053","0.55","0.00048","0.0026","2.5e-06","0.00140"
"SCLY","1_nSPC","-4.1","-6.148","-2.152","266374","2.109e-09","2.985e+01","0.01514","0.015","0.00424","4.2e-03","6.4e-05","6.4e-05"
"SCLY","2_TOW","-4.1","-6.148","-2.152","266374","2.109e-09","2.985e+01","0.00018","0.011","0.00062","2.3e-09","1.1e-07","2.5e-11"
"SCRU","1_nSPC","-1.6","-1.758","-1.383","0.27","0.2441","0.2890","0.194","0.19","0.00246","0.0025","4.8e-04","0.00048"
"SCRU","2_TOW","-1.6","-1.758","-1.383","0.27","0.2441","0.2890","0.099","0.35","0.00094","0.0035","9.3e-05","0.00122"
"SCSP","1_nSPC","-0.66","-1.24354","-0.09064","0.034","0.01175","0.07938","0.0251","0.025","0.02265","0.023","5.7e-04","0.00057"
"SCSP","2_TOW","-0.66","-1.24354","-0.09064","0.034","0.01175","0.07938","0.0087","0.017","0.00059","0.017","5.1e-06","0.00029"
"SCXA","1_nSPC","-0.82","-1.4403","-0.1806","0.22","0.1658","0.2950","0.028","0.028","0.0021","0.0021","5.9e-05","5.9e-05"
"SCXA","2_TOW","-0.82","-1.4403","-0.1806","0.22","0.1658","0.2950","0.017","0.037","0.0006","0.0027","9.9e-06","9.9e-05"
