"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"ACTR","1_nSPC","Global",0,2.12,0.24,0.24,3.01,3.01,0.71,0.71
"ACTR","2_BLT","Global",0,2.12,0.17,0.17,12.02,5.66,2,0.94
"ACXA","1_nSPC","Global",0,2.12,0.07,0.07,3.09,3.09,0.22,0.22
"ACXA","2_BLT","Global",0,2.12,0.05,0.05,4.6,2.17,0.23,0.11
"AEOC","1_nSPC","Global",0,2.12,0.02,0.02,26.61,26.61,0.61,0.61
"AEOC","2_BLT","Global",0,2.12,0.02,0.02,25.66,12.08,0.4,0.19
"AERO","1_nSPC","Global",0,2.12,0.05,0.05,0.66,0.66,0.03,0.03
"AERO","2_BLT","Global",0,2.12,0.03,0.03,2.64,1.24,0.08,0.04
"ALSC","1_nSPC","Global",0,2.12,0.09,0.09,0.44,0.44,0.04,0.04
"ALSC","2_BLT","Global",0,2.12,0.02,0.02,0.47,0.22,0.01,0
"AMCH","1_nSPC","Global",0,2.12,0.01,0.01,0.05,0.05,0,0
"AMCH","2_BLT","Global",0,2.12,0.01,0.01,0.72,0.34,0.01,0
"AMPE","1_nSPC","Global",0,2.12,0,0,0.03,0.03,0,0
"AMPH","2_BLT","Global",0,2.12,0.04,0.04,0.27,0.13,0.01,0
"AMSC","1_nSPC","Global",0,2.12,0.03,0.03,0.1,0.1,0,0
"AMSC","2_BLT","Global",0,2.12,0.01,0.01,0.27,0.13,0,0
"ANCA","1_nSPC","Global",0,2.12,0.13,0.13,0.15,0.15,0.02,0.02
"ANCA","2_BLT","Global",0,2.12,0.05,0.05,0.7,0.33,0.04,0.02
"ANCU","1_nSPC","Global",0,2.12,0,0,0.12,0.12,0,0
"ANGE","2_BLT","Global",0,2.12,0.05,0.05,0.52,0.25,0.03,0.01
"ANME","1_nSPC","Global",0,2.12,0.01,0.01,0.03,0.03,0,0
"ANME","2_BLT","Global",0,2.12,0.03,0.03,0.02,0.01,0,0
"ANMG","1_nSPC","Global",0,2.12,0.04,0.04,0.08,0.08,0,0
"ANMG","2_BLT","Global",0,2.12,0.02,0.02,0.22,0.11,0,0
"ANSP","1_nSPC","Global",0,2.12,0,0,0.06,0.06,0,0
"ANTH","1_nSPC","Global",0,2.12,0,0,0.36,0.36,0,0
"ANTH","2_BLT","Global",0,2.12,0.01,0.01,2.59,1.22,0.03,0.01
"ANTW","1_nSPC","Global",0,2.12,0.19,0.19,0.06,0.06,0.01,0.01
"ANTW","2_BLT","Global",0,2.12,0.17,0.17,0.12,0.05,0.02,0.01
"APFU","1_nSPC","Global",0,2.12,0.54,0.54,1.37,1.37,0.74,0.74
"APFU","2_BLT","Global",0,2.12,0.43,0.43,1.75,0.83,0.75,0.35
"APGR","1_nSPC","Global",0,2.12,0.04,0.04,0.26,0.26,0.01,0.01
"APGR","2_BLT","Global",0,2.12,0.03,0.03,1.08,0.51,0.03,0.01
"APSP","1_nSPC","Global",0,2.12,0,0,0.33,0.33,0,0
"APSP","2_BLT","Global",0,2.12,0.06,0.06,0.24,0.12,0.01,0.01
"APVI","1_nSPC","Global",0,2.12,0.1,0.1,5.69,5.69,0.58,0.58
"APVI","2_BLT","Global",0,2.12,0.02,0.02,3.67,1.73,0.07,0.03
"APXA","1_nSPC","Global",0,2.12,0.17,0.17,0.22,0.22,0.04,0.04
"APXA","2_BLT","Global",0,2.12,0.07,0.07,0.79,0.37,0.06,0.03
"ARHI","1_nSPC","Global",0,2.12,0.02,0.02,0.8,0.8,0.01,0.01
"ARHI","2_BLT","Global",0,2.12,0,0,1.26,0.6,0,0
"ARME","1_nSPC","Global",0,2.12,0.09,0.09,2.53,2.53,0.22,0.22
"ARME","2_BLT","Global",0,2.12,0.07,0.07,6.36,3,0.42,0.2
"ARNI","1_nSPC","Global",0,2.12,0.01,0.01,0.28,0.28,0,0
"AUCH","1_nSPC","Global",0,2.12,0.11,0.11,0.32,0.32,0.03,0.03
"AUCH","2_BLT","Global",0,2.12,0.05,0.05,0.26,0.12,0.01,0.01
"BACO","1_nSPC","Global",0,2.12,0,0,2.52,2.52,0,0
"BAUN","1_nSPC","Global",0,2.12,0.47,0.47,0.55,0.55,0.26,0.26
"BAUN","2_BLT","Global",0,2.12,0.26,0.26,0.59,0.28,0.15,0.07
"BAVI","1_nSPC","Global",0,2.12,0.04,0.04,4.22,4.22,0.15,0.15
"BAVI","2_BLT","Global",0,2.12,0.02,0.02,7.16,3.37,0.15,0.07
"BIGE","1_nSPC","Global",0,2.12,0,0,0.12,0.12,0,0
"BLEN","1_nSPC","Global",0,2.12,0.12,0.12,0.02,0.02,0,0
"BLEN","2_BLT","Global",0,2.12,0.21,0.21,0.05,0.02,0.01,0
"BOAL","1_nSPC","Global",0,2.12,0.05,0.05,2.29,2.29,0.12,0.12
"BOAL","2_BLT","Global",0,2.12,0.01,0.01,3.94,1.86,0.02,0.01
"BOAN","1_nSPC","Global",0,2.12,0,0,0.28,0.28,0,0
"BOAX","1_nSPC","Global",0,2.12,0.12,0.12,0.1,0.1,0.01,0.01
"BOAX","2_BLT","Global",0,2.12,0.1,0.1,0.44,0.21,0.05,0.02
"BODI","1_nSPC","Global",0,2.12,0.04,0.04,0.08,0.08,0,0
"BODI","2_BLT","Global",0,2.12,0.01,0.01,0.44,0.21,0.01,0
"BOLO","1_nSPC","Global",0,2.12,0.28,0.28,0.85,0.85,0.24,0.24
"BOLO","2_BLT","Global",0,2.12,0.14,0.14,0.58,0.27,0.08,0.04
"BOMA","1_nSPC","Global",0,2.12,0.02,0.02,0.55,0.55,0.01,0.01
"BOMA","2_BLT","Global",0,2.12,0,0,0.49,0.23,0,0
"BOME","1_nSPC","Global",0,2.12,0,0,0.02,0.02,0,0
"BOMU","1_nSPC","Global",0,2.12,0.01,0.01,394.12,394.12,3.26,3.26
"BOMU","2_BLT","Global",0,2.12,0.01,0.01,197.39,92.94,1.42,0.67
"BOPR","1_nSPC","Global",0,2.12,0.04,0.04,0.17,0.17,0.01,0.01
"BOPR","2_BLT","Global",0,2.12,0.09,0.09,0.42,0.2,0.04,0.02
"BOXF","1_nSPC","Global",0,2.12,0,0,1.07,1.07,0,0
"BOXF","2_BLT","Global",0,2.12,0.02,0.02,0.31,0.14,0.01,0
"BUTT","1_nSPC","Global",0,2.12,0,0,0.09,0.09,0,0
"BUTT","2_BLT","Global",0,2.12,0.05,0.05,0.4,0.19,0.02,0.01
"CAAB","1_nSPC","Global",0,2.12,0.32,0.32,69.26,69.26,21.99,21.99
"CAAB","2_BLT","Global",0,2.12,0.29,0.29,146.53,69,43.07,20.28
"CAAM","1_nSPC","Global",0,2.12,0.05,0.05,0.02,0.02,0,0
"CAAM","2_BLT","Global",0,2.12,0.01,0.01,0.03,0.02,0,0
"CACA","1_nSPC","Global",0,2.12,0.2,0.2,0.68,0.68,0.14,0.14
"CACA","2_BLT","Global",0,2.12,0.11,0.11,1.39,0.66,0.16,0.07
"CACE","1_nSPC","Global",0,2.12,0,0,6.51,6.51,0,0
"CACO","1_nSPC","Global",0,2.12,0,0,0.02,0.02,0,0
"CADU","1_nSPC","Global",0,2.12,0.15,0.15,0.52,0.52,0.08,0.08
"CADU","2_BLT","Global",0,2.12,0.1,0.1,1.05,0.49,0.1,0.05
"CAFE","1_nSPC","Global",0,2.12,0.02,0.02,3.07,3.07,0.05,0.05
"CAFE","2_BLT","Global",0,2.12,0.02,0.02,2.33,1.1,0.04,0.02
"CAGA","1_nSPC","Global",0,2.12,0.01,0.01,132.69,132.69,0.71,0.71
"CAIG","1_nSPC","Global",0,2.12,0.03,0.03,23.14,23.14,0.73,0.73
"CAIG","2_BLT","Global",0,2.12,0.03,0.03,17.6,8.29,0.48,0.23
"CAJA","1_nSPC","Global",0,2.12,0.07,0.07,0.01,0.01,0,0
"CAJA","2_BLT","Global",0,2.12,0.03,0.03,0.16,0.07,0.01,0
"CAJN","1_nSPC","Global",0,2.12,0.01,0.01,0.01,0.01,0,0
"CAJN","2_BLT","Global",0,2.12,0,0,0.01,0,0,0
"CALU","1_nSPC","Global",0,2.12,0.19,0.19,7.02,7.02,1.32,1.32
"CALU","2_BLT","Global",0,2.12,0.23,0.23,10.44,4.92,2.42,1.14
"CAMC","1_nSPC","Global",0,2.12,0.02,0.02,0.01,0.01,0,0
"CAMC","2_BLT","Global",0,2.12,0.01,0.01,0.07,0.03,0,0
"CAME","1_nSPC","Global",0,2.12,0.49,0.49,6.79,6.79,3.32,3.32
"CAME","2_BLT","Global",0,2.12,0.23,0.23,7.81,3.68,1.82,0.86
"CAML","1_nSPC","Global",0,2.12,0.07,0.07,24.27,24.27,1.65,1.65
"CAML","2_BLT","Global",0,2.12,0.02,0.02,56.17,26.45,1.39,0.65
"CAOR","1_nSPC","Global",0,2.12,0.17,0.17,1.53,1.53,0.26,0.26
"CAOR","2_BLT","Global",0,2.12,0.04,0.04,5.62,2.65,0.21,0.1
"CAPA","1_nSPC","Global",0,2.12,0.05,0.05,0.14,0.14,0.01,0.01
"CAPA","2_BLT","Global",0,2.12,0,0,0.31,0.15,0,0
"CARD","1_nSPC","Global",0,2.12,0.01,0.01,0.03,0.03,0,0
"CARD","2_BLT","Global",0,2.12,0.06,0.06,0.78,0.37,0.05,0.02
"CASA","1_nSPC","Global",0,2.12,0.03,0.03,0.06,0.06,0,0
"CASE","1_nSPC","Global",0,2.12,0.01,0.01,70.26,70.26,0.56,0.56
"CASE","2_BLT","Global",0,2.12,0,0,4.31,2.03,0,0
"CASO","1_nSPC","Global",0,2.12,0.03,0.03,0.03,0.03,0,0
"CASO","2_BLT","Global",0,2.12,0.01,0.01,0.3,0.14,0,0
"CASP","2_BLT","Global",0,2.12,0,0,0.09,0.04,0,0
"CATE","1_nSPC","Global",0,2.12,0.14,0.14,23.58,23.58,3.37,3.37
"CATE","2_BLT","Global",0,2.12,0.11,0.11,99.29,46.75,10.82,5.09
"CATY","1_nSPC","Global",0,2.12,0,0,0,0,0,0
"CAVA","1_nSPC","Global",0,2.12,0,0,0.08,0.08,0,0
"CAZO","1_nSPC","Global",0,2.12,0.01,0.01,0.62,0.62,0.01,0.01
"CEAR","1_nSPC","Global",0,2.12,0.68,0.68,2.57,2.57,1.76,1.76
"CEAR","2_BLT","Global",0,2.12,0.61,0.61,4.13,1.94,2.51,1.18
"CEBC","1_nSPC","Global",0,2.12,0,0,0.01,0.01,0,0
"CEBC","2_BLT","Global",0,2.12,0,0,0.01,0,0,0
"CEBI","1_nSPC","Global",0,2.12,0,0,0.02,0.02,0,0
"CEFI","1_nSPC","Global",0,2.12,0,0,0.03,0.03,0,0
"CEFI","2_BLT","Global",0,2.12,0,0,0.06,0.03,0,0
"CEFL","1_nSPC","Global",0,2.12,0.68,0.68,0.08,0.08,0.06,0.06
"CEFL","2_BLT","Global",0,2.12,0.66,0.66,0.17,0.08,0.11,0.05
"CELE","1_nSPC","Global",0,2.12,0.03,0.03,0.1,0.1,0,0
"CELE","2_BLT","Global",0,2.12,0.03,0.03,0.35,0.16,0.01,0
"CELO","1_nSPC","Global",0,2.12,0.47,0.47,0.06,0.06,0.03,0.03
"CELO","2_BLT","Global",0,2.12,0.47,0.47,0.27,0.13,0.12,0.06
"CEMI","1_nSPC","Global",0,2.12,0.16,0.16,2.14,2.14,0.34,0.34
"CEMI","2_BLT","Global",0,2.12,0.22,0.22,7.16,3.37,1.59,0.75
"CEML","1_nSPC","Global",0,2.12,0,0,0.92,0.92,0,0
"CEPO","1_nSPC","Global",0,2.12,0.04,0.04,0.03,0.03,0,0
"CESO","1_nSPC","Global",0,2.12,0,0,0.19,0.19,0,0
"CESP","1_nSPC","Global",0,2.12,0.02,0.02,0.53,0.53,0.01,0.01
"CESP","2_BLT","Global",0,2.12,0.01,0.01,0.75,0.35,0.01,0
"CESS","1_nSPC","Global",0,2.12,0,0,1.78,1.78,0,0
"CESS","2_BLT","Global",0,2.12,0.04,0.04,2.43,1.14,0.1,0.05
"CESX","1_nSPC","Global",0,2.12,0.01,0.01,0.62,0.62,0.01,0.01
"CESX","2_BLT","Global",0,2.12,0,0,1.93,0.91,0,0
"CEUR","1_nSPC","Global",0,2.12,0.49,0.49,0.42,0.42,0.2,0.2
"CEUR","2_BLT","Global",0,2.12,0.37,0.37,1.34,0.63,0.5,0.23
"CEVR","1_nSPC","Global",0,2.12,0.01,0.01,0.07,0.07,0,0
"CEVR","2_BLT","Global",0,2.12,0.01,0.01,0.07,0.03,0,0
"CHAC","1_nSPC","Global",0,2.12,0.35,0.35,0.23,0.23,0.08,0.08
"CHAC","2_BLT","Global",0,2.12,0.45,0.45,0.44,0.21,0.2,0.09
"CHAG","1_nSPC","Global",0,2.12,0.17,0.17,0.02,0.02,0,0
"CHAG","2_BLT","Global",0,2.12,0.16,0.16,0.08,0.04,0.01,0.01
"CHAL","1_nSPC","Global",0,2.12,0,0,0.22,0.22,0,0
"CHAM","1_nSPC","Global",0,2.12,0,0,0.12,0.12,0,0
"CHAM","2_BLT","Global",0,2.12,0,0,0.11,0.05,0,0
"CHAU","1_nSPC","Global",0,2.12,0.45,0.45,0.28,0.28,0.13,0.13
"CHAU","2_BLT","Global",0,2.12,0.35,0.35,0.82,0.38,0.29,0.13
"CHBE","1_nSPC","Global",0,2.12,0.04,0.04,0.18,0.18,0.01,0.01
"CHBE","2_BLT","Global",0,2.12,0,0,0.21,0.1,0,0
"CHBR","1_nSPC","Global",0,2.12,0.01,0.01,0.01,0.01,0,0
"CHCA","1_nSPC","Global",0,2.12,0,0,0.29,0.29,0,0
"CHCA","2_BLT","Global",0,2.12,0,0,0.01,0,0,0
"CHCH","1_nSPC","Global",0,2.12,0.03,0.03,104.06,104.06,3.02,3.02
"CHCH","2_BLT","Global",0,2.12,0,0,79.59,37.48,0.27,0.13
"CHCI","1_nSPC","Global",0,2.12,0.02,0.02,0.11,0.11,0,0
"CHCI","2_BLT","Global",0,2.12,0.01,0.01,0.22,0.11,0,0
"CHCL","1_nSPC","Global",0,2.12,0.01,0.01,0.29,0.29,0,0
"CHCY","1_nSPC","Global",0,2.12,0.01,0.01,0.02,0.02,0,0
"CHEI","1_nSPC","Global",0,2.12,0,0,0.12,0.12,0,0
"CHEP","1_nSPC","Global",0,2.12,0.13,0.13,0.23,0.23,0.03,0.03
"CHEP","2_BLT","Global",0,2.12,0.14,0.14,2.16,1.02,0.31,0.14
"CHFA","1_nSPC","Global",0,2.12,0.01,0.01,0.14,0.14,0,0
"CHFA","2_BLT","Global",0,2.12,0,0,0.39,0.18,0,0
"CHFN","1_nSPC","Global",0,2.12,0.07,0.07,7.76,7.76,0.51,0.51
"CHFN","2_BLT","Global",0,2.12,0.02,0.02,33.24,15.65,0.61,0.29
"CHFR","1_nSPC","Global",0,2.12,0,0,1.6,1.6,0,0
"CHGL","1_nSPC","Global",0,2.12,0,0,0.03,0.03,0,0
"CHHA","1_nSPC","Global",0,2.12,0,0,0,0,0,0
"CHKL","1_nSPC","Global",0,2.12,0.1,0.1,0.11,0.11,0.01,0.01
"CHKL","2_BLT","Global",0,2.12,0.01,0.01,0.32,0.15,0,0
"CHLE","1_nSPC","Global",0,2.12,0.01,0.01,0.04,0.04,0,0
"CHLE","2_BLT","Global",0,2.12,0.02,0.02,0.06,0.03,0,0
"CHLI","1_nSPC","Global",0,2.12,0,0,0.16,0.16,0,0
"CHLT","1_nSPC","Global",0,2.12,0.2,0.2,0.22,0.22,0.04,0.04
"CHLT","2_BLT","Global",0,2.12,0.11,0.11,0.59,0.28,0.06,0.03
"CHLU","1_nSPC","Global",0,2.12,0.22,0.22,0.42,0.42,0.09,0.09
"CHLU","2_BLT","Global",0,2.12,0.16,0.16,1.13,0.53,0.18,0.09
"CHMA","1_nSPC","Global",0,2.12,0.53,0.53,0.57,0.57,0.3,0.3
"CHMA","2_BLT","Global",0,2.12,0.65,0.65,0.86,0.4,0.56,0.26
"CHMC","1_nSPC","Global",0,2.12,0.29,0.29,4.57,4.57,1.32,1.32
"CHMC","2_BLT","Global",0,2.12,0.23,0.23,10.32,4.86,2.36,1.11
"CHMD","2_BLT","Global",0,2.12,0.04,0.04,0.13,0.06,0,0
"CHME","1_nSPC","Global",0,2.12,0.15,0.15,0.24,0.24,0.04,0.04
"CHME","2_BLT","Global",0,2.12,0.17,0.17,0.77,0.36,0.13,0.06
"CHMI","1_nSPC","Global",0,2.12,0,0,0.08,0.08,0,0
"CHMI","2_BLT","Global",0,2.12,0.01,0.01,0.07,0.03,0,0
"CHMR","1_nSPC","Global",0,2.12,0,0,0.12,0.12,0,0
"CHMU","1_nSPC","Global",0,2.12,0.14,0.14,0.11,0.11,0.01,0.01
"CHMU","2_BLT","Global",0,2.12,0.07,0.07,0.51,0.24,0.03,0.02
"CHOR","1_nSPC","Global",0,2.12,0.4,0.4,0.31,0.31,0.12,0.12
"CHOR","2_BLT","Global",0,2.12,0.22,0.22,0.53,0.25,0.12,0.06
"CHOX","1_nSPC","Global",0,2.12,0.07,0.07,0.05,0.05,0,0
"CHOX","2_BLT","Global",0,2.12,0,0,0.1,0.05,0,0
"CHPE","1_nSPC","Global",0,2.12,0.09,0.09,3.59,3.59,0.33,0.33
"CHPE","2_BLT","Global",0,2.12,0.07,0.07,3.45,1.62,0.23,0.11
"CHPU","1_nSPC","Global",0,2.12,0.21,0.21,0.1,0.1,0.02,0.02
"CHPU","2_BLT","Global",0,2.12,0.14,0.14,0.24,0.11,0.03,0.02
"CHPW","1_nSPC","Global",0,2.12,0.01,0.01,0.1,0.1,0,0
"CHQN","1_nSPC","Global",0,2.12,0.02,0.02,0.04,0.04,0,0
"CHQN","2_BLT","Global",0,2.12,0.04,0.04,0.02,0.01,0,0
"CHQU","1_nSPC","Global",0,2.12,0.36,0.36,0.13,0.13,0.05,0.05
"CHQU","2_BLT","Global",0,2.12,0.21,0.21,0.52,0.25,0.11,0.05
"CHRE","1_nSPC","Global",0,2.12,0.18,0.18,0.17,0.17,0.03,0.03
"CHRE","2_BLT","Global",0,2.12,0.07,0.07,0.43,0.2,0.03,0.01
"CHSE","1_nSPC","Global",0,2.12,0,0,0.13,0.13,0,0
"CHSE","2_BLT","Global",0,2.12,0,0,0.38,0.18,0,0
"CHSL","1_nSPC","Global",0,2.12,0.55,0.55,1.45,1.45,0.79,0.79
"CHSL","2_BLT","Global",0,2.12,0.4,0.4,5.21,2.45,2.06,0.97
"CHSP","2_BLT","Global",0,2.12,0.01,0.01,0.77,0.36,0.01,0
"CHTA","1_nSPC","Global",0,2.12,0,0,0.01,0.01,0,0
"CHTE","1_nSPC","Global",0,2.12,0,0,0.12,0.12,0,0
"CHTL","1_nSPC","Global",0,2.12,0.25,0.25,0.42,0.42,0.11,0.11
"CHTL","2_BLT","Global",0,2.12,0.1,0.1,0.69,0.33,0.07,0.03
"CHTR","1_nSPC","Global",0,2.12,0.26,0.26,0.24,0.24,0.06,0.06
"CHTR","2_BLT","Global",0,2.12,0.27,0.27,0.79,0.37,0.21,0.1
"CHUB","1_nSPC","Global",0,2.12,0.16,0.16,2.95,2.95,0.46,0.46
"CHUB","2_BLT","Global",0,2.12,0.17,0.17,4.55,2.14,0.76,0.36
"CHUD","1_nSPC","Global",0,2.12,0.04,0.04,66.71,66.71,2.36,2.36
"CHUD","2_BLT","Global",0,2.12,0.05,0.05,49.51,23.31,2.69,1.27
"CHUL","1_nSPC","Global",0,2.12,0.05,0.05,0.19,0.19,0.01,0.01
"CHUL","2_BLT","Global",0,2.12,0.01,0.01,0.28,0.13,0,0
"CHUN","1_nSPC","Global",0,2.12,0.16,0.16,0.22,0.22,0.03,0.03
"CHUN","2_BLT","Global",0,2.12,0.11,0.11,0.99,0.47,0.11,0.05
"CHVA","1_nSPC","Global",0,2.12,0.42,0.42,0.4,0.4,0.17,0.17
"CHVA","2_BLT","Global",0,2.12,0.47,0.47,0.64,0.3,0.3,0.14
"CHVE","1_nSPC","Global",0,2.12,0.04,0.04,0.28,0.28,0.01,0.01
"CHVE","2_BLT","Global",0,2.12,0.04,0.04,1.25,0.59,0.05,0.02
"CHVG","1_nSPC","Global",0,2.12,0.01,0.01,0.15,0.15,0,0
"CHVG","2_BLT","Global",0,2.12,0.01,0.01,3.52,1.66,0.04,0.02
"CHVR","1_nSPC","Global",0,2.12,0.03,0.03,0.19,0.19,0.01,0.01
"CHVR","2_BLT","Global",0,2.12,0,0,0.15,0.07,0,0
"CHXA","1_nSPC","Global",0,2.12,0.36,0.36,0.17,0.17,0.06,0.06
"CHXA","2_BLT","Global",0,2.12,0.31,0.31,0.21,0.1,0.07,0.03
"CIEX","1_nSPC","Global",0,2.12,0.1,0.1,0.15,0.15,0.01,0.01
"CIEX","2_BLT","Global",0,2.12,0.13,0.13,0.3,0.14,0.04,0.02
"CIFA","1_nSPC","Global",0,2.12,0.01,0.01,0.02,0.02,0,0
"CIFL","1_nSPC","Global",0,2.12,0,0,0.01,0.01,0,0
"CIHU","1_nSPC","Global",0,2.12,0.04,0.04,0.02,0.02,0,0
"CIHU","2_BLT","Global",0,2.12,0.02,0.02,0.03,0.01,0,0
"CIKA","1_nSPC","Global",0,2.12,0,0,0,0,0,0
"CILB","1_nSPC","Global",0,2.12,0.01,0.01,0.13,0.13,0,0
"CILB","2_BLT","Global",0,2.12,0.01,0.01,0.12,0.06,0,0
"CIOX","1_nSPC","Global",0,2.12,0.16,0.16,0.02,0.02,0,0
"CIOX","2_BLT","Global",0,2.12,0.22,0.22,0.07,0.04,0.02,0.01
"CIPI","1_nSPC","Global",0,2.12,0.06,0.06,0.12,0.12,0.01,0.01
"CIPI","2_BLT","Global",0,2.12,0.02,0.02,0.5,0.24,0.01,0
"CIPO","1_nSPC","Global",0,2.12,0.02,0.02,0.01,0.01,0,0
"CIPO","2_BLT","Global",0,2.12,0,0,0,0,0,0
"CISP","1_nSPC","Global",0,2.12,0.09,0.09,0.05,0.05,0,0
"CISP","2_BLT","Global",0,2.12,0.11,0.11,0.05,0.02,0.01,0
"CIVA","1_nSPC","Global",0,2.12,0.02,0.02,0.01,0.01,0,0
"CIVA","2_BLT","Global",0,2.12,0.01,0.01,0.01,0,0,0
"CIVR","1_nSPC","Global",0,2.12,0.11,0.11,0.02,0.02,0,0
"CIVR","2_BLT","Global",0,2.12,0.12,0.12,0.02,0.01,0,0
"COAY","1_nSPC","Global",0,2.12,0.22,0.22,1.42,1.42,0.32,0.32
"COAY","2_BLT","Global",0,2.12,0.07,0.07,1.15,0.54,0.08,0.04
"COCE","1_nSPC","Global",0,2.12,0.08,0.08,0.11,0.11,0.01,0.01
"COCE","2_BLT","Global",0,2.12,0.07,0.07,0.61,0.29,0.04,0.02
"COFU","2_BLT","Global",0,2.12,0.01,0.01,0.01,0,0,0
"COGA","1_nSPC","Global",0,2.12,0.3,0.3,0.22,0.22,0.07,0.07
"COGA","2_BLT","Global",0,2.12,0.15,0.15,0.27,0.13,0.04,0.02
"CONG","2_BLT","Global",0,2.12,0,0,0.04,0.02,0,0
"CTBI","1_nSPC","Global",0,2.12,0.04,0.04,0.09,0.09,0,0
"CTCY","1_nSPC","Global",0,2.12,0.48,0.48,0.6,0.6,0.29,0.29
"CTCY","2_BLT","Global",0,2.12,0.39,0.39,2.07,0.98,0.82,0.38
"CTFL","1_nSPC","Global",0,2.12,0.1,0.1,0.11,0.11,0.01,0.01
"CTFL","2_BLT","Global",0,2.12,0.13,0.13,0.34,0.16,0.04,0.02
"CTHA","1_nSPC","Global",0,2.12,0.2,0.2,0.54,0.54,0.11,0.11
