"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHMU","1_nSPC","Global",3.47,14.19,0.36,0.36,0.11,0.11,0.04,0.04
"CHOR","1_nSPC","Global",3.47,14.19,0.21,0.21,0.42,0.42,0.09,0.09
"CHOV","1_nSPC","Global",3.47,14.19,0.39,0.39,1.1,1.1,0.43,0.43
"CHPE","1_nSPC","Global",3.47,14.19,0.56,0.56,8.02,8.02,4.52,4.52
"CHPE","2_TOW","Global",3.47,14.19,0.07,0.71,3.78,0.27,0.26,0.19
"CHQU","1_nSPC","Global",3.47,14.19,0.12,0.12,0.12,0.12,0.01,0.01
"CHSL","1_nSPC","Global",3.47,14.19,0.4,0.4,2.28,2.28,0.9,0.9
"CHTR","1_nSPC","Global",3.47,14.19,0.07,0.07,0.19,0.19,0.01,0.01
"CHUB","1_nSPC","Global",3.47,14.19,0.34,0.34,9.61,9.61,3.28,3.28
"CHUB","2_TOW","Global",3.47,14.19,0,0.02,2.83,0.2,0,0
"CHUN","1_nSPC","Global",3.47,14.19,0.05,0.05,0.17,0.17,0.01,0.01
"CHVA","1_nSPC","Global",3.47,14.19,0.41,0.41,0.53,0.53,0.21,0.21
"CHVE","1_nSPC","Global",3.47,14.19,0.08,0.08,0.63,0.63,0.05,0.05
"CHVI","1_nSPC","Global",3.47,14.19,0.06,0.06,0.65,0.65,0.04,0.04
"CIFA","1_nSPC","Global",3.47,14.19,0.34,0.34,0.04,0.04,0.01,0.01
"CIJO","1_nSPC","Global",3.47,14.19,0.01,0.01,0.17,0.17,0,0
"CIOB","1_nSPC","Global",3.47,14.19,0,0,0.09,0.09,0,0
"CIPI","1_nSPC","Global",3.47,14.19,0.22,0.22,0.24,0.24,0.05,0.05
"CISP","1_nSPC","Global",3.47,14.19,0,0,0.02,0.02,0,0
"CIVA","1_nSPC","Global",3.47,14.19,0.23,0.23,0.01,0.01,0,0
"CLSP","1_nSPC","Global",3.47,14.19,0,0,0.06,0.06,0,0
"COBA","1_nSPC","Global",3.47,14.19,0.11,0.11,0.44,0.44,0.05,0.05
"COFL","1_nSPC","Global",3.47,14.19,0.32,0.32,3.83,3.83,1.21,1.21
"COFL","2_TOW","Global",3.47,14.19,0,0.01,3.19,0.23,0,0
"COGA","1_nSPC","Global",3.47,14.19,0.11,0.11,0.2,0.2,0.02,0.02
"COVE","1_nSPC","Global",3.47,14.19,0.6,0.6,0.16,0.16,0.1,0.1
"CTHA","1_nSPC","Global",3.47,14.19,0.01,0.01,0.16,0.16,0,0
"CTSP","1_nSPC","Global",3.47,14.19,0,0,0.04,0.04,0,0
"CTST","1_nSPC","Global",3.47,14.19,0.56,0.56,0.49,0.49,0.27,0.27
"CYLE","1_nSPC","Global",3.47,14.19,0.01,0.01,0.09,0.09,0,0
"CYPR","1_nSPC","Global",3.47,14.19,0,0,0.07,0.07,0,0
"DAAL","1_nSPC","Global",3.47,14.19,0.35,0.35,0.3,0.3,0.1,0.1
"DEBA","1_nSPC","Global",3.47,14.19,0.01,0.01,0.07,0.07,0,0
"DEMA","1_nSPC","Global",3.47,14.19,0.04,0.04,2.68,2.68,0.11,0.11
"DIHO","1_nSPC","Global",3.47,14.19,0.01,0.01,2.28,2.28,0.03,0.03
"DIHY","1_nSPC","Global",3.47,14.19,0.02,0.02,2.23,2.23,0.04,0.04
"DIHY","2_TOW","Global",3.47,14.19,0,0.01,3.74,0.26,0,0
"DOEX","1_nSPC","Global",3.47,14.19,0,0,0,0,0,0
"ECNE","1_nSPC","Global",3.47,14.19,0,0,0.08,0.08,0,0
"ELBI","1_nSPC","Global",3.47,14.19,0.02,0.02,16.04,16.04,0.37,0.37
"ELBI","2_TOW","Global",3.47,14.19,0,0.07,4.65,0.33,0.01,0.02
"ENPA","1_nSPC","Global",3.47,14.19,0,0,6.25,6.25,0.01,0.01
"ENPU","1_nSPC","Global",3.47,14.19,0.01,0.01,0.59,0.59,0,0
"EPIN","1_nSPC","Global",3.47,14.19,0.12,0.12,0.36,0.36,0.04,0.04
"EUAF","1_nSPC","Global",3.47,14.19,0,0,193.61,193.61,0.79,0.79
"EVAC","1_nSPC","Global",3.47,14.19,0,0,0.45,0.45,0,0
