"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"AUCH","2_BLT","Global",0,2.07,0.1,0.1,0,0,0,0
"BAPO","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"BIGE","2_BLT","Global",0,2.07,0,0,0,0,0,0
"BLEN","1_nSPC","Global",0,2.07,0.02,0.02,0,0,0,0
"BLEN","2_BLT","Global",0,2.07,0,0,0,0,0,0
"BOAL","1_nSPC","Global",0,2.07,0.79,0.79,0.01,0.01,0.01,0.01
"BOAL","2_BLT","Global",0,2.07,0.74,0.74,0.01,0,0.01,0
"BOSA","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"BRMU","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"CAAB","1_nSPC","Global",0,2.07,0.05,0.05,0,0,0,0
"CAAB","2_BLT","Global",0,2.07,0.02,0.02,0,0,0,0
"CAAM","1_nSPC","Global",0,2.07,0.03,0.03,0,0,0,0
"CAAM","2_BLT","Global",0,2.07,0.03,0.03,0.01,0,0,0
"CACA","1_nSPC","Global",0,2.07,0.12,0.12,0,0,0,0
"CACA","2_BLT","Global",0,2.07,0.09,0.09,0.01,0,0,0
"CACO","1_nSPC","Global",0,2.07,0.15,0.15,0,0,0,0
"CACO","2_BLT","Global",0,2.07,0.05,0.05,0.01,0,0,0
"CADU","1_nSPC","Global",0,2.07,0.07,0.07,0,0,0,0
"CADU","2_BLT","Global",0,2.07,0.04,0.04,0,0,0,0
"CAFE","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"CAFE","2_BLT","Global",0,2.07,0.01,0.01,0,0,0,0
"CAGA","1_nSPC","Global",0,2.07,0.14,0.14,0,0,0,0
"CAGA","2_BLT","Global",0,2.07,0.04,0.04,0,0,0,0
"CAIG","1_nSPC","Global",0,2.07,0.22,0.22,0.01,0.01,0,0
"CAIG","2_BLT","Global",0,2.07,0.22,0.22,0.01,0,0,0
"CAJA","1_nSPC","Global",0,2.07,0.55,0.55,0.01,0.01,0,0
"CAJA","2_BLT","Global",0,2.07,0.57,0.57,0.02,0.01,0.01,0
"CALI","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"CALU","1_nSPC","Global",0,2.07,0,0,0.01,0.01,0,0
"CAMC","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"CAME","1_nSPC","Global",0,2.07,0.35,0.35,0.01,0.01,0,0
"CAME","2_BLT","Global",0,2.07,0.23,0.23,0.03,0.01,0.01,0
"CAOR","1_nSPC","Global",0,2.07,0.06,0.06,0,0,0,0
"CAOR","2_BLT","Global",0,2.07,0.03,0.03,0,0,0,0
"CARD","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"CARI","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"CASA","1_nSPC","Global",0,2.07,0.08,0.08,0,0,0,0
"CASA","2_BLT","Global",0,2.07,0.06,0.06,0.01,0,0,0
"CASE","1_nSPC","Global",0,2.07,0.01,0.01,0.06,0.06,0,0
"CASO","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"CASP","2_BLT","Global",0,2.07,0,0,0.01,0,0,0
"CATY","1_nSPC","Global",0,2.07,0.03,0.03,0,0,0,0
"CATY","2_BLT","Global",0,2.07,0.01,0.01,0.01,0,0,0
"CAVA","1_nSPC","Global",0,2.07,0,0,0.01,0.01,0,0
"CAVE","1_nSPC","Global",0,2.07,0.04,0.04,0,0,0,0
"CAVE","2_BLT","Global",0,2.07,0.01,0.01,0,0,0,0
"CAZO","1_nSPC","Global",0,2.07,0.14,0.14,0,0,0,0
"CAZO","2_BLT","Global",0,2.07,0.12,0.12,0.01,0,0,0
"CEAR","1_nSPC","Global",0,2.07,0.04,0.04,0,0,0,0
"CEAR","2_BLT","Global",0,2.07,0.01,0.01,0,0,0,0
"CEFI","1_nSPC","Global",0,2.07,0.05,0.05,0.01,0.01,0,0
"CEFL","1_nSPC","Global",0,2.07,0,0,0.02,0.02,0,0
"CEIN","1_nSPC","Global",0,2.07,0.01,0.01,0.01,0.01,0,0
"CELO","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"CEPO","1_nSPC","Global",0,2.07,0.43,0.43,0.02,0.02,0.01,0.01
"CEPO","2_BLT","Global",0,2.07,0.49,0.49,0.03,0.01,0.01,0.01
"CHAC","1_nSPC","Global",0,2.07,0.03,0.03,0.03,0.03,0,0
"CHAC","2_BLT","Global",0,2.07,0.01,0.01,0.01,0,0,0
"CHAG","1_nSPC","Global",0,2.07,0.07,0.07,0.02,0.02,0,0
"CHAG","2_BLT","Global",0,2.07,0.03,0.03,0.03,0.02,0,0
"CHAU","1_nSPC","Global",0,2.07,0.34,0.34,0,0,0,0
"CHAU","2_BLT","Global",0,2.07,0.16,0.16,0.01,0.01,0,0
"CHCI","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"CHCI","2_BLT","Global",0,2.07,0.03,0.03,0.01,0.01,0,0
"CHEP","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"CHEP","2_BLT","Global",0,2.07,0,0,0,0,0,0
"CHFR","1_nSPC","Global",0,2.07,0.54,0.54,0,0,0,0
"CHFR","2_BLT","Global",0,2.07,0.38,0.38,0.01,0.01,0,0
"CHHA","1_nSPC","Global",0,2.07,0.4,0.4,0.05,0.05,0.02,0.02
"CHHA","2_BLT","Global",0,2.07,0.45,0.45,0.08,0.04,0.04,0.02
"CHIN","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"CHIN","2_BLT","Global",0,2.07,0.01,0.01,0,0,0,0
"CHKL","1_nSPC","Global",0,2.07,0.14,0.14,0.01,0.01,0,0
"CHKL","2_BLT","Global",0,2.07,0.03,0.03,0.01,0,0,0
"CHLC","1_nSPC","Global",0,2.07,0,0,0.06,0.06,0,0
"CHLI","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"CHLT","1_nSPC","Global",0,2.07,0.07,0.07,0,0,0,0
"CHLT","2_BLT","Global",0,2.07,0.07,0.07,0.01,0.01,0,0
"CHLU","1_nSPC","Global",0,2.07,0.06,0.06,0,0,0,0
"CHLU","2_BLT","Global",0,2.07,0.01,0.01,0.01,0,0,0
"CHMI","1_nSPC","Global",0,2.07,0.45,0.45,0.01,0.01,0,0
"CHMI","2_BLT","Global",0,2.07,0.48,0.48,0.04,0.02,0.02,0.01
"CHMU","1_nSPC","Global",0,2.07,0.36,0.36,0.01,0.01,0,0
"CHMU","2_BLT","Global",0,2.07,0.28,0.28,0.01,0.01,0,0
"CHOR","1_nSPC","Global",0,2.07,0.21,0.21,0,0,0,0
"CHOR","2_BLT","Global",0,2.07,0.16,0.16,0.01,0.01,0,0
"CHOV","1_nSPC","Global",0,2.07,0.39,0.39,0.05,0.05,0.02,0.02
"CHOV","2_BLT","Global",0,2.07,0.42,0.42,0.18,0.09,0.08,0.04
"CHPE","1_nSPC","Global",0,2.07,0.56,0.56,0.01,0.01,0.01,0.01
"CHPE","2_BLT","Global",0,2.07,0.71,0.71,0.03,0.02,0.02,0.01
"CHQU","1_nSPC","Global",0,2.07,0.12,0.12,0,0,0,0
"CHQU","2_BLT","Global",0,2.07,0.07,0.07,0.01,0,0,0
"CHSL","1_nSPC","Global",0,2.07,0.4,0.4,0.02,0.02,0.01,0.01
"CHSL","2_BLT","Global",0,2.07,0.55,0.55,0.08,0.04,0.05,0.02
"CHTR","1_nSPC","Global",0,2.07,0.07,0.07,0.01,0.01,0,0
"CHTR","2_BLT","Global",0,2.07,0.04,0.04,0.03,0.01,0,0
"CHUB","1_nSPC","Global",0,2.07,0.34,0.34,0.03,0.03,0.01,0.01
"CHUB","2_BLT","Global",0,2.07,0.24,0.24,0.21,0.1,0.05,0.02
"CHUN","1_nSPC","Global",0,2.07,0.05,0.05,0,0,0,0
"CHUN","2_BLT","Global",0,2.07,0.02,0.02,0.01,0,0,0
"CHVA","1_nSPC","Global",0,2.07,0.41,0.41,0.22,0.22,0.09,0.09
"CHVA","2_BLT","Global",0,2.07,0.36,0.36,0.15,0.07,0.05,0.03
"CHVE","1_nSPC","Global",0,2.07,0.08,0.08,0.01,0.01,0,0
"CHVE","2_BLT","Global",0,2.07,0.06,0.06,0.08,0.04,0,0
"CHVI","1_nSPC","Global",0,2.07,0.06,0.06,0,0,0,0
"CHVI","2_BLT","Global",0,2.07,0.06,0.06,0,0,0,0
"CIFA","1_nSPC","Global",0,2.07,0.34,0.34,0,0,0,0
"CIFA","2_BLT","Global",0,2.07,0.31,0.31,0.01,0.01,0,0
"CIJO","1_nSPC","Global",0,2.07,0.01,0.01,0.05,0.05,0,0
"CIJO","2_BLT","Global",0,2.07,0.03,0.03,0.17,0.08,0.01,0
"CIOB","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"CIPI","1_nSPC","Global",0,2.07,0.22,0.22,0,0,0,0
"CIPI","2_BLT","Global",0,2.07,0.2,0.2,0.01,0,0,0
"CISP","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"CIVA","1_nSPC","Global",0,2.07,0.23,0.23,0.01,0.01,0,0
"CIVA","2_BLT","Global",0,2.07,0.3,0.3,0.01,0,0,0
"CLSP","1_nSPC","Global",0,2.07,0,0,0.01,0.01,0,0
"COBA","1_nSPC","Global",0,2.07,0.11,0.11,0.01,0.01,0,0
"COBA","2_BLT","Global",0,2.07,0.02,0.02,0.03,0.02,0,0
"COCI","2_BLT","Global",0,2.07,0.01,0.01,0,0,0,0
"COFL","1_nSPC","Global",0,2.07,0.32,0.32,0,0,0,0
"COFL","2_BLT","Global",0,2.07,0.25,0.25,0.01,0,0,0
"COFU","2_BLT","Global",0,2.07,0.01,0.01,0.02,0.01,0,0
"COGA","1_nSPC","Global",0,2.07,0.11,0.11,0,0,0,0
"COGA","2_BLT","Global",0,2.07,0.08,0.08,0.01,0,0,0
"COVE","1_nSPC","Global",0,2.07,0.6,0.6,0.02,0.02,0.01,0.01
"COVE","2_BLT","Global",0,2.07,0.47,0.47,0.04,0.02,0.02,0.01
"CTHA","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"CTHA","2_BLT","Global",0,2.07,0,0,0,0,0,0
"CTSP","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"CTST","1_nSPC","Global",0,2.07,0.56,0.56,0.02,0.02,0.01,0.01
"CTST","2_BLT","Global",0,2.07,0.71,0.71,0.09,0.04,0.06,0.03
"CYLE","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"CYLE","2_BLT","Global",0,2.07,0,0,0.01,0,0,0
"CYPR","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"DAAL","1_nSPC","Global",0,2.07,0.35,0.35,0.02,0.02,0.01,0.01
"DAAL","2_BLT","Global",0,2.07,0.38,0.38,0.08,0.04,0.03,0.01
"DEBA","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"DEBA","2_BLT","Global",0,2.07,0.01,0.01,0.01,0,0,0
"DEMA","1_nSPC","Global",0,2.07,0.04,0.04,0.04,0.04,0,0
"DEMA","2_BLT","Global",0,2.07,0.02,0.02,0.07,0.03,0,0
"DIHO","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"DIHO","2_BLT","Global",0,2.07,0.03,0.03,0,0,0,0
"DIHY","1_nSPC","Global",0,2.07,0.02,0.02,0,0,0,0
"DIHY","2_BLT","Global",0,2.07,0.01,0.01,0,0,0,0
"DOEX","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"ECNE","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"ELBI","1_nSPC","Global",0,2.07,0.02,0.02,0.03,0.03,0,0
"ELBI","2_BLT","Global",0,2.07,0,0,0,0,0,0
"ENPA","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"ENPU","1_nSPC","Global",0,2.07,0.01,0.01,0.36,0.36,0,0
"EPIN","1_nSPC","Global",0,2.07,0.12,0.12,0,0,0,0
"EPIN","2_BLT","Global",0,2.07,0.12,0.12,0.01,0,0,0
"EUAF","1_nSPC","Global",0,2.07,0,0,0.01,0.01,0,0
"EUAF","2_BLT","Global",0,2.07,0,0,0,0,0,0
"EVAC","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"EXBR","1_nSPC","Global",0,2.07,0.12,0.12,0,0,0,0
"EXBR","2_BLT","Global",0,2.07,0.11,0.11,0,0,0,0
"FICO","1_nSPC","Global",0,2.07,0.03,0.03,0,0,0,0
"FICO","2_BLT","Global",0,2.07,0.02,0.02,0,0,0,0
"FILE","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"FILE","2_BLT","Global",0,2.07,0,0,0,0,0,0
"FISH","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"FISH","2_BLT","Global",0,2.07,0.01,0.01,0.11,0.05,0,0
"FOBR","2_BLT","Global",0,2.07,0,0,0.06,0.03,0,0
"FOFL","1_nSPC","Global",0,2.07,0.26,0.26,0,0,0,0
"FOFL","2_BLT","Global",0,2.07,0.23,0.23,0.01,0,0,0
"FOLO","1_nSPC","Global",0,2.07,0.07,0.07,0,0,0,0
"FOLO","2_BLT","Global",0,2.07,0.02,0.02,0.01,0,0,0
"FUDU","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"GASP","2_BLT","Global",0,2.07,0,0,0.01,0,0,0
"GEPE","1_nSPC","Global",0,2.07,0.05,0.05,0.01,0.01,0,0
"GEPE","2_BLT","Global",0,2.07,0.04,0.04,0.01,0.01,0,0
"GOBI","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"GOBI","2_BLT","Global",0,2.07,0.04,0.04,0.01,0,0,0
"GOVA","1_nSPC","Global",0,2.07,0.35,0.35,0,0,0,0
"GOVA","2_BLT","Global",0,2.07,0.45,0.45,0.01,0.01,0.01,0
"GUCU","1_nSPC","Global",0,2.07,0.06,0.06,0,0,0,0
"GUCU","2_BLT","Global",0,2.07,0.01,0.01,0.01,0,0,0
"GYEU","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"GYEU","2_BLT","Global",0,2.07,0.01,0.01,0,0,0,0
"GYFL","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"GYFL","2_BLT","Global",0,2.07,0,0,0,0,0,0
"GYJA","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"GYJA","2_BLT","Global",0,2.07,0,0,0,0,0,0
"GYME","1_nSPC","Global",0,2.07,0.03,0.03,0,0,0,0
"GYME","2_BLT","Global",0,2.07,0.03,0.03,0,0,0,0
"GYSP","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"GYST","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"GYUN","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"GYUN","2_BLT","Global",0,2.07,0,0,0,0,0,0
"HALF","1_nSPC","Global",0,2.07,0,0,0.06,0.06,0,0
"HAOR","1_nSPC","Global",0,2.07,0.26,0.26,0,0,0,0
"HAOR","2_BLT","Global",0,2.07,0.26,0.26,0.02,0.01,0,0
"HECA","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"HECA","2_BLT","Global",0,2.07,0,0,0,0,0,0
"HEDI","1_nSPC","Global",0,2.07,0.02,0.02,0.02,0.02,0,0
"HEDI","2_BLT","Global",0,2.07,0,0,0.01,0,0,0
"HEPO","1_nSPC","Global",0,2.07,0.01,0.01,0.02,0.02,0,0
"HETH","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"HYQU","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"HYQU","2_BLT","Global",0,2.07,0.03,0.03,0,0,0,0
"INAN","1_nSPC","Global",0,2.07,0,0,0.01,0.01,0,0
"INPA","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"INPA","2_BLT","Global",0,2.07,0.01,0.01,0,0,0,0
"ISPL","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"KAPE","1_nSPC","Global",0,2.07,0,0,0.01,0.01,0,0
"KAPE","2_BLT","Global",0,2.07,0,0,0,0,0,0
"KUSA","1_nSPC","Global",0,2.07,0,0,0.02,0.02,0,0
"KYCI","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"KYCI","2_BLT","Global",0,2.07,0.04,0.04,0.01,0.01,0,0
"KYHA","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"KYSA","1_nSPC","Global",0,2.07,0.02,0.02,0.03,0.03,0,0
"KYSA","2_BLT","Global",0,2.07,0.13,0.13,0.1,0.05,0.01,0.01
"KYVA","1_nSPC","Global",0,2.07,0,0,0.02,0.02,0,0
"KYVA","2_BLT","Global",0,2.07,0.1,0.1,0.15,0.07,0.02,0.01
"LAFO","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"LAFO","2_BLT","Global",0,2.07,0,0,0,0,0,0
"LAPH","1_nSPC","Global",0,2.07,0.39,0.39,0,0,0,0
"LAPH","2_BLT","Global",0,2.07,0.44,0.44,0.01,0.01,0.01,0
"LIZA","1_nSPC","Global",0,2.07,0.05,0.05,0,0,0,0
"LIZA","2_BLT","Global",0,2.07,0.09,0.09,0,0,0,0
"LUFU","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"LUKA","1_nSPC","Global",0,2.07,0.07,0.07,0.07,0.07,0.01,0.01
"LUKA","2_BLT","Global",0,2.07,0.09,0.09,0.1,0.05,0.01,0
"MABR","1_nSPC","Global",0,2.07,0.08,0.08,0,0,0,0
"MABR","2_BLT","Global",0,2.07,0.02,0.02,0.01,0,0,0
"MAGE","1_nSPC","Global",0,2.07,0.55,0.55,0.01,0.01,0.01,0.01
"MAGE","2_BLT","Global",0,2.07,0.57,0.57,0.03,0.01,0.01,0.01
"MENI","1_nSPC","Global",0,2.07,0.28,0.28,0.02,0.02,0,0
"MENI","2_BLT","Global",0,2.07,0.26,0.26,0.02,0.01,0,0
"MEVI","1_nSPC","Global",0,2.07,0.19,0.19,0,0,0,0
"MEVI","2_BLT","Global",0,2.07,0.1,0.1,0.01,0,0,0
"MOGR","1_nSPC","Global",0,2.07,0.25,0.25,0.01,0.01,0,0
"MOGR","2_BLT","Global",0,2.07,0.16,0.16,0.01,0,0,0
"MORA","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"MORA","2_BLT","Global",0,2.07,0,0,0,0,0,0
"MOSP","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"MUFL","1_nSPC","Global",0,2.07,0.18,0.18,0.02,0.02,0,0
"MUFL","2_BLT","Global",0,2.07,0.24,0.24,0.29,0.14,0.07,0.03
"MUMI","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"MUPF","2_BLT","Global",0,2.07,0,0,0,0,0,0
"MUVA","1_nSPC","Global",0,2.07,0.08,0.08,0.04,0.04,0,0
"MUVA","2_BLT","Global",0,2.07,0.18,0.18,0.11,0.05,0.02,0.01
"MYAM","1_nSPC","Global",0,2.07,0.04,0.04,0.02,0.02,0,0
"MYAM","2_BLT","Global",0,2.07,0.04,0.04,0.04,0.02,0,0
"MYBE","1_nSPC","Global",0,2.07,0.08,0.08,0.02,0.02,0,0
"MYBE","2_BLT","Global",0,2.07,0.16,0.16,0.05,0.02,0.01,0
"MYCH","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"MYCH","2_BLT","Global",0,2.07,0,0,0.01,0,0,0
"MYKU","1_nSPC","Global",0,2.07,0.07,0.07,0.01,0.01,0,0
"MYKU","2_BLT","Global",0,2.07,0.07,0.07,0.02,0.01,0,0
"MYMA","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"MYMA","2_BLT","Global",0,2.07,0,0,0,0,0,0
"MYSP","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"MYVI","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"NAAN","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"NABR","1_nSPC","Global",0,2.07,0.16,0.16,0.03,0.03,0,0
"NABR","2_BLT","Global",0,2.07,0.09,0.09,0.03,0.02,0,0
"NACA","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"NACA","2_BLT","Global",0,2.07,0,0,0,0,0,0
"NAHE","1_nSPC","Global",0,2.07,0.07,0.07,0.02,0.02,0,0
"NAHE","2_BLT","Global",0,2.07,0.02,0.02,0.05,0.02,0,0
"NALI","1_nSPC","Global",0,2.07,0.26,0.26,0.01,0.01,0,0
"NALI","2_BLT","Global",0,2.07,0.25,0.25,0.01,0,0,0
"NAMA","1_nSPC","Global",0,2.07,0,0,0.05,0.05,0,0
"NASP","1_nSPC","Global",0,2.07,0.01,0.01,0.02,0.02,0,0
"NASP","2_BLT","Global",0,2.07,0.01,0.01,0,0,0,0
"NAUN","1_nSPC","Global",0,2.07,0.65,0.65,0.02,0.02,0.01,0.01
"NAUN","2_BLT","Global",0,2.07,0.53,0.53,0.02,0.01,0.01,0
"NEAU","1_nSPC","Global",0,2.07,0,0,0,0,0,0
"NESA","1_nSPC","Global",0,2.07,0.13,0.13,0,0,0,0
"NESA","2_BLT","Global",0,2.07,0.17,0.17,0.02,0.01,0,0
"NESP","1_nSPC","Global",0,2.07,0,0,0.01,0.01,0,0
"NOTA","1_nSPC","Global",0,2.07,0.04,0.04,0,0,0,0
"NOTA","2_BLT","Global",0,2.07,0.02,0.02,0,0,0,0
"OPFA","1_nSPC","Global",0,2.07,0.01,0.01,0,0,0,0
"OPFA","2_BLT","Global",0,2.07,0.01,0.01,0,0,0,0
"OPPU","1_nSPC","Global",0,2.07,0.14,0.14,0,0,0,0
"OPPU","2_BLT","Global",0,2.07,0.12,0.12,0.01,0,0,0
"OSMA","1_nSPC","Global",0,2.07,0.01,0.01,0.01,0.01,0,0
"OSMA","2_BLT","Global",0,2.07,0.01,0.01,0.01,0,0,0
"OSME","1_nSPC","Global",0,2.07,0.07,0.07,0,0,0,0
"OSME","2_BLT","Global",0,2.07,0.05,0.05,0,0,0,0
"OXBI","1_nSPC","Global",0,2.07,0.31,0.31,0.02,0.02,0.01,0.01
"OXBI","2_BLT","Global",0,2.07,0.24,0.24,0.04,0.02,0.01,0
"OXUN","1_nSPC","Global",0,2.07,0.33,0.33,0,0,0,0
"OXUN","2_BLT","Global",0,2.07,0.31,0.31,0.01,0,0,0
"PAAR","1_nSPC","Global",0,2.07,0.43,0.43,0.01,0.01,0,0
"PAAR","2_BLT","Global",0,2.07,0.44,0.44,0.03,0.01,0.01,0.01
"PACH","1_nSPC","Global",0,2.07,0,0,0.01,0.01,0,0
"PACY","1_nSPC","Global",0,2.07,0.28,0.28,0,0,0,0
"PACY","2_BLT","Global",0,2.07,0.21,0.21,0.01,0,0,0
"PAFO","1_nSPC","Global",0,2.07,0.28,0.28,0,0,0,0
"PAFO","2_BLT","Global",0,2.07,0.25,0.25,0.01,0,0,0
"PAIN","1_nSPC","Global",0,2.07,0.1,0.1,0,0,0,0
"PAIN","2_BLT","Global",0,2.07,0.12,0.12,0.01,0,0,0
