"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CTST","1_nSPC","Global",3.62,0.19,0.56,0.56,0.03,0.03,0.01,0.01
"CYLE","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"DAAL","1_nSPC","Global",3.62,0.19,0.22,0.22,0.01,0.01,0,0
"DASY","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"DASY","2_TOW","Global",3.62,0.19,0,0.02,0,0,0,0
"DEBA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"DEMA","1_nSPC","Global",3.62,0.19,0.1,0.1,0.07,0.07,0.01,0.01
"DIHO","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"DIHY","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"DIHY","2_TOW","Global",3.62,0.19,0,0.03,0,0,0,0
"DOEX","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"ECNE","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"ELBI","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"ELBI","2_TOW","Global",3.62,0.19,0,0.01,0,0,0,0
"ENCA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"EUAF","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"EXBR","1_nSPC","Global",3.62,0.19,0.05,0.05,0,0,0,0
"FICO","1_nSPC","Global",3.62,0.19,0.06,0.06,0,0,0,0
"FICO","2_TOW","Global",3.62,0.19,0.01,0.34,0,0,0,0
"FILE","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"FISH","1_nSPC","Global",3.62,0.19,0,0,0.01,0.01,0,0
"FOFL","1_nSPC","Global",3.62,0.19,0.34,0.34,0,0,0,0
"FOLO","1_nSPC","Global",3.62,0.19,0.08,0.08,0,0,0,0
"GOAT","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"GOBI","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"GOVA","1_nSPC","Global",3.62,0.19,0.41,0.41,0,0,0,0
"GRTU","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"GUCU","1_nSPC","Global",3.62,0.19,0.04,0.04,0,0,0,0
"GYEU","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"GYFL","1_nSPC","Global",3.62,0.19,0.06,0.06,0,0,0,0
"GYJA","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"GYME","1_nSPC","Global",3.62,0.19,0.09,0.09,0,0,0,0
"GYMT","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"GYRU","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"GYSP","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"GYST","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
