"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CAOR","2_BLT","-1.4","-2.88557"," 0.08761","1.4","0.3856","3.5811","0.0028","0.011","0.0017","0.0012","4.7e-06","1.4e-05"
"CASA","1_nSPC","-0.91","-1.3304","-0.4779","2.8","2.194","3.564","0.14","0.14","0.0019","0.0019","0.00027","0.00027"
"CASA","2_BLT","-0.91","-1.3304","-0.4779","2.8","2.194","3.564","0.12","0.25","0.0058","0.0020","0.00069","0.00051"
"CATY","1_nSPC","0.91","0.2960","1.5554","1.4","0.7405","2.4573","0.015","0.0152","0.0038","0.0038","5.8e-05","5.8e-05"
"CATY","2_BLT","0.91","0.2960","1.5554","1.4","0.7405","2.4573","0.021","0.0084","0.0059","0.0042","1.2e-04","3.6e-05"
"CAZO","1_nSPC","-1.3","-3.255"," 0.782","0.7","0.1147","2.5501","0.0093","0.0093","0.0022","0.0022","2.1e-05","2.1e-05"
"CAZO","2_BLT","-1.3","-3.255"," 0.782","0.7","0.1147","2.5501","0.0021","0.0075","0.0017","0.0024","3.6e-06","1.8e-05"
"CEAR","1_nSPC","-0.37","-0.64699","-0.08082","1.6","1.405","1.801","0.50","0.50","0.0034","0.0034","0.0017","0.0017"
"CEAR","2_BLT","-0.37","-0.64699","-0.08082","1.6","1.405","1.801","0.32","0.41","0.0061","0.0038","0.0020","0.0016"
"CEFI","1_nSPC","-0.27","-0.8694"," 0.3102","2.2","1.207","3.566","0.087","0.087","0.0076","0.0076","0.00066","0.00066"
"CEFI","2_BLT","-0.27","-0.8694"," 0.3102","2.2","1.207","3.566","0.106","0.135","0.0189","0.0087","0.00201","0.00117"
"CELO","1_nSPC","-0.37","-1.5307"," 0.7307","2.3","1.128","4.084","0.0140","0.014","0.0024","0.0024","3.4e-05","3.4e-05"
"CELO","2_BLT","-0.37","-1.5307"," 0.7307","2.3","1.128","4.084","0.0056","0.008","0.0058","0.0026","3.2e-05","2.1e-05"
"CEPO","1_nSPC","0.38","0.07472","0.69618","3","2.454","3.564","0.33","0.33","0.0049","0.0049","0.0016","0.0016"
"CEPO","2_BLT","0.38","0.07472","0.69618","3","2.454","3.564","0.36","0.28","0.0179","0.0060","0.0065","0.0017"
"CHAG","1_nSPC","0.41","0.08087","0.74270","2","1.437","2.817","0.28","0.28","0.049","0.049","0.014","0.0136"
"CHAG","2_BLT","0.41","0.08087","0.74270","2","1.437","2.817","0.26","0.19","0.075","0.037","0.020","0.0071"
"CHAU","1_nSPC","-1.7","-2.353","-1.086","2.8","2.005","3.907","0.154","0.15","0.0022","0.0022","0.00034","0.00034"
"CHAU","2_BLT","-1.7","-2.353","-1.086","2.8","2.005","3.907","0.034","0.17","0.0086","0.0031","0.00029","0.00052"
"CHCH","1_nSPC","-1.3","-3.3403"," 0.7116","3.7"," 0.05773","21.81243","0.0123","0.0123","0.0045","0.00455","5.6e-05","5.6e-05"
"CHCH","2_BLT","-1.3","-3.3403"," 0.7116","3.7"," 0.05773","21.81243","0.0011","0.0041","0.0017","0.00045","1.8e-06","1.9e-06"
"CHFR","1_nSPC","-0.64","-1.1144","-0.1934","2.6","1.993","3.386","0.120","0.12","0.0027","0.0027","0.00032","0.00032"
"CHFR","2_BLT","-0.64","-1.1144","-0.1934","2.6","1.993","3.386","0.057","0.10","0.0064","0.0024","0.00036","0.00025"
"CHHA","1_nSPC","0.32","0.03968","0.64148","3","2.382","3.657","0.36","0.36","0.011","0.011","0.0038","0.0038"
"CHHA","2_BLT","0.32","0.03968","0.64148","3","2.382","3.657","0.37","0.30","0.032","0.011","0.0119","0.0032"
"CHIN","1_nSPC","-0.55","-1.4840"," 0.4995","1.7","0.9026","3.2573","0.0240","0.024","0.0020","0.0020","4.8e-05","4.8e-05"
"CHIN","2_BLT","-0.55","-1.4840"," 0.4995","1.7","0.9026","3.2573","0.0085","0.015","0.0044","0.0026","3.8e-05","3.8e-05"
"CHKL","1_nSPC","-0.54","-0.9804","-0.1273","2.6","1.771","3.768","0.22","0.22","0.0085","0.0085","0.0019","0.0019"
"CHKL","2_BLT","-0.54","-0.9804","-0.1273","2.6","1.771","3.768","0.20","0.30","0.0200","0.0076","0.0039","0.0023"
"CHLC","1_nSPC","-0.43","-1.9222"," 0.9843","2.5"," 0.08818","11.10136","0.0089","0.0089","0.013","0.013","0.00012","0.00012"
"CHLC","2_BLT","-0.43","-1.9222"," 0.9843","2.5"," 0.08818","11.10136","0.0118","0.0180","0.062","0.025","0.00073","0.00044"
"CHLT","1_nSPC","-2.7","-4.7699","-0.6885","2.4","0.6277","6.7480","0.0467","0.047","0.0047","0.0047","2.2e-04","0.00022"
"CHLT","2_BLT","-2.7","-4.7699","-0.6885","2.4","0.6277","6.7480","0.0096","0.121","0.0100","0.0041","9.6e-05","0.00050"
"CHLU","1_nSPC","-0.81","-1.151","-0.479","2.5","2.157","2.991","0.28","0.28","0.0028","0.0028","0.00078","0.00078"
"CHLU","2_BLT","-0.81","-1.151","-0.479","2.5","2.157","2.991","0.12","0.23","0.0078","0.0031","0.00093","0.00072"
"CHMI","1_nSPC","-0.15","-0.5136"," 0.2202","4.1","2.940","5.587","0.19","0.19","0.0056","0.0056","0.0010","0.0010"
