"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CADU","2_BLT","-0.8","-1.3231","-0.2913","2.6","1.625","4.077","0.088","0.176","0.90","0.35","0.079","0.061"
"CAFE","1_nSPC","-1.1","-3.133"," 0.964","1.7e+20","1.973e-13","9.262e+04","0.0186","0.0186"," 3.1","3.1e+00","0.058","5.8e-02"
"CAFE","2_BLT","-1.1","-3.133"," 0.964","1.7e+20","1.973e-13","9.262e+04","0.0014","0.0044","11.0","6.6e-20","0.016","2.9e-22"
"CAIG","1_nSPC","-1.3","-3.272"," 0.836","16"," 0.9578","76.3733","0.03642","0.0364","18","18.1","0.660","0.6598"
"CAIG","2_BLT","-1.3","-3.272"," 0.836","16"," 0.9578","76.3733","0.00064","0.0023","25"," 1.6","0.016","0.0035"
"CAJA","1_nSPC","0.58","0.2621","0.9118","5.2","4.601","5.889","0.73","0.73","0.03","0.030","0.022","0.022"
"CAJA","2_BLT","0.58","0.2621","0.9118","5.2","4.601","5.889","0.75","0.63","0.17","0.033","0.127","0.021"
"CAME","1_nSPC","-1.3","-1.756","-0.875","1.7","1.107","2.643","0.31","0.31","3.2","3.2","1.00","1.0"
"CAME","2_BLT","-1.3","-1.756","-0.875","1.7","1.107","2.643","0.14","0.38","5.0","2.9","0.71","1.1"
"CAOR","1_nSPC","-1.4","-2.778415","-0.000068","1.3","0.1478","4.6432","0.0285","0.029","2.14","2.14","0.061","0.061"
"CAOR","2_BLT","-1.4","-2.778415","-0.000068","1.3","0.1478","4.6432","0.0028","0.011","0.69","0.53","0.002","0.006"
"CASA","1_nSPC","-0.91","-1.3413","-0.4649","1.5","0.8703","2.2353","0.14","0.14","0.072","0.072","0.010","0.010"
"CASA","2_BLT","-0.91","-1.3413","-0.4649","1.5","0.8703","2.2353","0.12","0.25","0.095","0.065","0.011","0.016"
"CATY","1_nSPC","0.91","0.3145","1.5280","2.6","1.005","4.928","0.015","0.0152","0.0025","0.0025","3.7e-05","3.7e-05"
"CATY","2_BLT","0.91","0.3145","1.5280","2.6","1.005","4.928","0.021","0.0084","0.0124","0.0049","2.6e-04","4.1e-05"
"CAZO","1_nSPC","-1.3","-3.2309"," 0.6458","1.1","0.1731","3.3976","0.0093","0.0093","0.63","0.63","0.0058","0.0058"
"CAZO","2_BLT","-1.3","-3.2309"," 0.6458","1.1","0.1731","3.3976","0.0021","0.0075","0.70","0.64","0.0015","0.0048"
"CEAR","1_nSPC","-0.37","-0.64876","-0.09788","1.7","1.365","2.005","0.50","0.50","2.0","2.0","1.0","1.00"
"CEAR","2_BLT","-0.37","-0.64876","-0.09788","1.7","1.365","2.005","0.32","0.41","3.5","2.1","1.1","0.85"
"CEFI","1_nSPC","-0.27","-0.8597"," 0.3649","3","1.512","5.120","0.087","0.087","0.030","0.030","0.0026","0.0026"
"CEFI","2_BLT","-0.27","-0.8597"," 0.3649","3","1.512","5.120","0.106","0.135","0.095","0.032","0.0102","0.0044"
"CELO","1_nSPC","-0.37","-1.4658"," 0.6548","4.4"," 1.058","11.622","0.0140","0.014","0.014","0.014","2e-04","0.00020"
"CELO","2_BLT","-0.37","-1.4658"," 0.6548","4.4"," 1.058","11.622","0.0056","0.008","0.071","0.016","4e-04","0.00013"
"CEPO","1_nSPC","0.38","0.06882","0.70707","3.3","2.503","4.284","0.33","0.33","0.055","0.055","0.018","0.018"
"CEPO","2_BLT","0.38","0.06882","0.70707","3.3","2.503","4.284","0.36","0.28","0.209","0.063","0.076","0.018"
"CHAG","1_nSPC","0.41","0.07996","0.74277","2.3","1.516","3.426","0.28","0.28","0.034","0.034","0.0093","0.0093"
"CHAG","2_BLT","0.41","0.07996","0.74277","2.3","1.516","3.426","0.26","0.19","0.075","0.032","0.0198","0.0061"
"CHAU","1_nSPC","-1.7","-2.387","-1.109","1.5","0.8005","2.4900","0.154","0.15","0.19","0.19","0.030","0.030"
"CHAU","2_BLT","-1.7","-2.387","-1.109","1.5","0.8005","2.4900","0.034","0.17","0.66","0.44","0.022","0.074"
"CHCH","1_nSPC","-1.3","-3.4341"," 0.6986","0.99","0.03055","5.19526","0.0123","0.0123","29.0","29.0","0.3564","0.356"
"CHCH","2_BLT","-1.3","-3.4341"," 0.6986","0.99","0.03055","5.19526","0.0011","0.0041"," 5.3"," 5.4","0.0059","0.022"
"CHFR","1_nSPC","-0.64","-1.1338","-0.1801","2.1","1.292","3.253","0.120","0.12","0.098","0.098","0.012","0.012"
"CHFR","2_BLT","-0.64","-1.1338","-0.1801","2.1","1.292","3.253","0.057","0.10","0.224","0.106","0.013","0.011"
"CHHA","1_nSPC","0.32","0.04868","0.60126","3.4","2.512","4.376","0.36","0.36","0.027","0.027","0.0098","0.0098"
"CHHA","2_BLT","0.32","0.04868","0.60126","3.4","2.512","4.376","0.37","0.30","0.108","0.032","0.0400","0.0095"
"CHIN","1_nSPC","-0.55","-1.5313"," 0.4274","0.72","0.08794","3.00398","0.0240","0.024","0.27","0.27","0.0065","0.0065"
"CHIN","2_BLT","-0.55","-1.5313"," 0.4274","0.72","0.08794","3.00398","0.0085","0.015","0.51","0.70","0.0043","0.0103"
"CHKL","1_nSPC","-0.54","-0.9477","-0.1268","2.3","1.299","3.844","0.22","0.22","0.13","0.13","0.029","0.029"
"CHKL","2_BLT","-0.54","-0.9477","-0.1268","2.3","1.299","3.844","0.20","0.30","0.34","0.15","0.068","0.044"
"CHLC","1_nSPC","-0.43","-1.8768"," 1.0911","17"," 0.1118","98.0486","0.0089","0.0089","0.024","0.0245","0.00022","0.00022"
"CHLC","2_BLT","-0.43","-1.8768"," 1.0911","17"," 0.1118","98.0486","0.0118","0.0180","0.159","0.0096","0.00187","0.00017"
"CHLT","1_nSPC","-2.7","-4.6499","-0.5943","2.1","0.2371","6.8671","0.0467","0.047","0.20","0.2","0.0092","0.0092"
"CHLT","2_BLT","-2.7","-4.6499","-0.5943","2.1","0.2371","6.8671","0.0096","0.121","0.21","0.1","0.0020","0.0124"
"CHLU","1_nSPC","-0.81","-1.1714","-0.4850","2.8","2.245","3.510","0.28","0.28","0.21","0.21","0.060","0.06"
"CHLU","2_BLT","-0.81","-1.1714","-0.4850","2.8","2.245","3.510","0.12","0.23","0.61","0.21","0.072","0.05"
"CHMI","1_nSPC","-0.15","-0.5274"," 0.2407","4.5","2.485","7.608","0.19","0.19","0.17","0.17","0.031","0.031"
"CHMI","2_BLT","-0.15","-0.5274"," 0.2407","4.5","2.485","7.608","0.16","0.18","1.83","0.40","0.288","0.072"
"CHMU","1_nSPC","-0.32","-0.59686","-0.02001","2.5","2.033","3.016","0.55","0.55","0.088","0.088","0.048","0.048"
"CHMU","2_BLT","-0.32","-0.59686","-0.02001","2.5","2.033","3.016","0.43","0.51","0.288","0.115","0.125","0.059"
"CHOR","1_nSPC","-1.2","-1.5208","-0.9072","2.1","1.624","2.734","0.42","0.42","0.26","0.26","0.11","0.11"
"CHOR","2_BLT","-1.2","-1.5208","-0.9072","2.1","1.624","2.734","0.16","0.38","0.94","0.44","0.15","0.17"
"CHOV","1_nSPC","0.48","0.1602","0.8149","4.3","2.323","7.310","0.14","0.14","0.27","0.27","0.038","0.038"
"CHOV","2_BLT","0.48","0.1602","0.8149","4.3","2.323","7.310","0.18","0.12","1.72","0.40","0.309","0.048"
"CHPE","1_nSPC","0.21","-0.2862"," 0.7364","2.3","1.127","4.286","0.060","0.060","2.6","2.6","0.16","0.16"
"CHPE","2_BLT","0.21","-0.2862"," 0.7364","2.3","1.127","4.286","0.055","0.045","5.8","2.5","0.32","0.11"
"CHQU","1_nSPC","-0.36","-0.62513","-0.07178","2.7","2.080","3.494","0.37","0.37","0.12","0.12","0.044","0.044"
"CHQU","2_BLT","-0.36","-0.62513","-0.07178","2.7","2.080","3.494","0.27","0.35","0.41","0.15","0.111","0.052"
"CHSL","1_nSPC","-0.43","-0.7176","-0.1438","1.2","0.8224","1.5848","0.36","0.36","0.92","0.92","0.33","0.33"
"CHSL","2_BLT","-0.43","-0.7176","-0.1438","1.2","0.8224","1.5848","0.24","0.33","1.70","1.47","0.41","0.48"
"CHUB","1_nSPC","-0.11","-0.4627"," 0.2836","2.2","1.521","3.084","0.20","0.20","3.5","3.5","0.7","0.70"
"CHUB","2_BLT","-0.11","-0.4627"," 0.2836","2.2","1.521","3.084","0.16","0.17","6.9","3.2","1.1","0.54"
"CHUN","1_nSPC","-0.53","-1.00220","-0.05162","2.3","1.332","3.767","0.113","0.113","0.19","0.19","0.022","0.022"
"CHUN","2_BLT","-0.53","-1.00220","-0.05162","2.3","1.332","3.767","0.038","0.063","0.52","0.23","0.020","0.014"
"CHVA","1_nSPC","0.98","0.584","1.370","4.4","3.583","5.502","0.72","0.72","0.22","0.22","0.16","0.16"
"CHVA","2_BLT","0.98","0.584","1.370","4.4","3.583","5.502","0.83","0.65","1.07","0.24","0.90","0.16"
"CHVE","1_nSPC","-0.011","-0.41389"," 0.36245","3.3","1.748","5.457","0.13","0.13","0.72","0.72","0.093","0.093"
"CHVE","2_BLT","-0.011","-0.41389"," 0.36245","3.3","1.748","5.457","0.12","0.12","2.21","0.66","0.267","0.081"
"CIFA","1_nSPC","0.43","0.1540","0.6986","3.8","3.030","4.600","0.24","0.24","0.018","0.018","0.0044","0.0044"
"CIFA","2_BLT","0.43","0.1540","0.6986","3.8","3.030","4.600","0.37","0.27","0.104","0.028","0.0384","0.0076"
"CIPI","1_nSPC","-0.29","-0.7768"," 0.1551","3.1","1.978","4.401","0.112","0.11","0.14","0.14","0.016","0.016"
"CIPI","2_BLT","-0.29","-0.7768"," 0.1551","3.1","1.978","4.401","0.069","0.09","0.55","0.18","0.038","0.016"
"CIVA","1_nSPC","0.58","0.2155","0.9901","2.9","1.990","4.149","0.11","0.11","0.0077","0.0077","0.00083","0.00083"
"CIVA","2_BLT","0.58","0.2155","0.9901","2.9","1.990","4.149","0.20","0.12","0.0245","0.0084","0.00496","0.00104"
"COFL","1_nSPC","0.57","-0.1736"," 1.2206","3.5"," 0.524","11.444","0.03","0.03","1.7","1.72","0.052","0.052"
"COFL","2_BLT","0.57","-0.1736"," 1.2206","3.5"," 0.524","11.444","0.10","0.06","1.9","0.53","0.189","0.032"
"COGA","1_nSPC","-0.61","-0.8992","-0.3244","3","2.023","4.314","0.41","0.41","0.13","0.13","0.055","0.055"
"COGA","2_BLT","-0.61","-0.8992","-0.3244","3","2.023","4.314","0.22","0.34","0.33","0.11","0.072","0.037"
"COVE","1_nSPC","0.21","-0.08475"," 0.48415","2.7","2.084","3.526","0.34","0.34","0.053","0.053","0.018","0.018"
"COVE","2_BLT","0.21","-0.08475"," 0.48415","2.7","2.084","3.526","0.38","0.33","0.196","0.072","0.075","0.024"
"CTHA","1_nSPC","-0.63","-1.1108","-0.1522","5.6","3.063","9.068","0.122","0.12","0.24","0.24","0.029","0.029"
"CTHA","2_BLT","-0.63","-1.1108","-0.1522","5.6","3.063","9.068","0.071","0.13","1.79","0.32","0.128","0.040"
"CTST","1_nSPC","-0.14","-0.4213"," 0.1484","2.8","2.040","3.793","0.56","0.56","0.67","0.67","0.37","0.37"
"CTST","2_BLT","-0.14","-0.4213"," 0.1484","2.8","2.040","3.793","0.55","0.58","2.03","0.73","1.12","0.42"
"DAAL","1_nSPC","-0.14","-0.4898"," 0.2032","1.4","0.6004","2.5818","0.22","0.22","0.25","0.25","0.055","0.055"
"DAAL","2_BLT","-0.14","-0.4898"," 0.2032","1.4","0.6004","2.5818","0.19","0.21","0.52","0.38","0.098","0.080"
"DEMA","1_nSPC","-1.4","-2.1682","-0.7312","3","0.8963","7.2567","0.102","0.10"," 6.4","6.4","0.66","0.66"
"DEMA","2_BLT","-1.4","-2.1682","-0.7312","3","0.8963","7.2567","0.048","0.18","18.4","6.2","0.89","1.09"
"DIHY","1_nSPC","-0.013","-1.07807"," 0.97246","3","1.046","6.480","0.012","0.012","1.3","1.3","0.016","0.016"
"DIHY","2_BLT","-0.013","-1.07807"," 0.97246","3","1.046","6.480","0.027","0.027","3.7","1.2","0.099","0.034"
"EXBR","1_nSPC","-0.35","-0.9610"," 0.2484","2.8","1.411","5.490","0.047","0.047","0.01","0.010","0.00049","0.00049"
"EXBR","2_BLT","-0.35","-0.9610"," 0.2484","2.8","1.411","5.490","0.024","0.034","0.04","0.014","0.00097","0.00048"
"FICO","1_nSPC","-1.4","-2.3193","-0.5261","4.4"," 0.2705","16.9361","0.064","0.064","0.52","0.52","0.033","0.033"
"FICO","2_BLT","-1.4","-2.3193","-0.5261","4.4"," 0.2705","16.9361","0.046","0.170","0.65","0.15","0.030","0.025"
"FOFL","1_nSPC","-0.84","-1.1311","-0.5451","2.2","1.780","2.638","0.34","0.34","0.072","0.072","0.025","0.025"
"FOFL","2_BLT","-0.84","-1.1311","-0.5451","2.2","1.780","2.638","0.22","0.40","0.211","0.097","0.047","0.039"
"FOLO","1_nSPC","-0.89","-1.4392","-0.3536","3.5","2.166","5.342","0.082","0.082","0.085","0.085","0.0069","0.0069"
"FOLO","2_BLT","-0.89","-1.4392","-0.3536","3.5","2.166","5.342","0.037","0.086","0.222","0.063","0.0082","0.0054"
"GOVA","1_nSPC","-0.64","-0.9143","-0.3591","1.8","1.372","2.318","0.41","0.41","0.065","0.065","0.027","0.027"
"GOVA","2_BLT","-0.64","-0.9143","-0.3591","1.8","1.372","2.318","0.26","0.40","0.191","0.105","0.050","0.042"
"GUCU","1_nSPC","0.14","-0.5232"," 0.7750","6.5"," 2.759","12.667","0.045","0.045","0.0073","0.0073","0.00032","0.00032"
"GUCU","2_BLT","0.14","-0.5232"," 0.7750","6.5"," 2.759","12.667","0.043","0.037","0.0473","0.0073","0.00201","0.00027"
"GYEU","1_nSPC","0.46","-0.4895"," 1.4959","1.1","0.4589","2.2665","0.0085","0.0085","0.12","0.12","0.0010","0.0010"
"GYEU","2_BLT","0.46","-0.4895"," 1.4959","1.1","0.4589","2.2665","0.0216","0.0138","0.13","0.12","0.0029","0.0017"
"GYFL","1_nSPC","-0.34","-0.9907"," 0.2628","0.82","0.2672","1.8707","0.056","0.056","2.2","2.2","0.124","0.12"
"GYFL","2_BLT","-0.34","-0.9907"," 0.2628","0.82","0.2672","1.8707","0.042","0.058","2.1","2.6","0.088","0.15"
"GYME","1_nSPC","0.28","-0.1179"," 0.6549","0.96","0.5607","1.4100","0.086","0.086","0.47","0.47","0.040","0.040"
"GYME","2_BLT","0.28","-0.1179"," 0.6549","0.96","0.5607","1.4100","0.115","0.089","0.47","0.49","0.054","0.044"
"GYMT","1_nSPC","-0.063","-1.32779"," 1.25118","4.5"," 0.2127","21.1930","0.0069","0.0069","0.011","0.011","7.7e-05","7.7e-05"
"GYMT","2_BLT","-0.063","-1.32779"," 1.25118","4.5"," 0.2127","21.1930","0.0057","0.0061","0.047","0.010","2.7e-04","6.4e-05"
"GYSP","1_nSPC","-0.15","-1.3822"," 1.1623","2.3"," 0.1655","12.0669","0.0105","0.010","0.35","0.35","0.0037","0.0037"
"GYSP","2_BLT","-0.15","-1.3822"," 1.1623","2.3"," 0.1655","12.0669","0.0094","0.011","1.81","0.78","0.0171","0.0085"
"GYUN","1_nSPC","0.64","-0.3667"," 1.7051","8.6"," 0.01495","55.66292","0.0092","0.0092","1.73","1.733","0.0159","0.01588"
"GYUN","2_BLT","0.64","-0.3667"," 1.7051","8.6"," 0.01495","55.66292","0.0087","0.0046","0.69","0.081","0.0061","0.00038"
"HAOR","1_nSPC","0.57","0.2779","0.8819","3.8","3.178","4.532","0.54","0.54","0.043","0.043","0.023","0.023"
"HAOR","2_BLT","0.57","0.2779","0.8819","3.8","3.178","4.532","0.60","0.46","0.152","0.040","0.092","0.018"
"HEDI","1_nSPC","-0.82","-1.7559"," 0.1322","1.5","0.1564","6.4881","0.071","0.071","1.7","1.7","0.12","0.12"
"HEDI","2_BLT","-0.82","-1.7559"," 0.1322","1.5","0.1564","6.4881","0.036","0.078","4.8","3.3","0.17","0.25"
"HEPO","1_nSPC","-1.5","-3.3092"," 0.5165","20","  0.646","112.515","0.013","0.013","0.48","0.48","0.0065","0.0065"
"HEPO","2_BLT","-1.5","-3.3092"," 0.5165","20","  0.646","112.515","0.022","0.095","5.84","0.30","0.1311","0.0282"
"HETH","1_nSPC","-0.69","-2.0874"," 0.7937","25","  0.4096","138.2101","0.0083","0.0083"," 0.84","0.84","0.007","0.0070"
"HETH","2_BLT","-0.69","-2.0874"," 0.7937","25","  0.4096","138.2101","0.0013","0.0025","39.49","1.61","0.051","0.0041"
"INPA","1_nSPC","0.36","-0.9488"," 1.6387","0.39","0.2549","0.5414","0.0077","0.0077","0.021","0.021","0.00016","0.00016"
"INPA","2_BLT","0.36","-0.9488"," 1.6387","0.39","0.2549","0.5414","0.0047","0.0033","0.045","0.117","0.00021","0.00038"
"KYCI","1_nSPC","0.97","0.1156","1.8141","2.9","0.9123","7.1760","0.008","0.0080","0.87","0.87","0.007","0.0070"
"KYCI","2_BLT","0.97","0.1156","1.8141","2.9","0.9123","7.1760","0.015","0.0057","3.96","1.37","0.059","0.0079"
"KYSA","1_nSPC","3.1","1.764","4.385","4.4"," 0.8438","13.6853","0.0019","0.0019","0.79","0.79","0.0015","0.0015"
"KYSA","2_BLT","3.1","1.764","4.385","4.4"," 0.8438","13.6853","0.1269","0.0065","2.86","0.65","0.3634","0.0042"
"LAPH","1_nSPC","-0.023","-0.2947"," 0.2746","4.8","3.750","6.161","0.34","0.34","0.0091","0.0091","0.0031","0.0031"
"LAPH","2_BLT","-0.023","-0.2947"," 0.2746","4.8","3.750","6.161","0.25","0.26","0.0346","0.0072","0.0088","0.0019"
"LIZA","1_nSPC","-0.81","-1.67174"," 0.05379","2.2","0.3269","7.4851","0.038","0.038","0.042","0.042","0.0016","0.0016"
"LIZA","2_BLT","-0.81","-1.67174"," 0.05379","2.2","0.3269","7.4851","0.018","0.040","0.055","0.025","0.0010","0.0010"
"LUFU","1_nSPC","-0.48","-0.8132","-0.1414","2.3","1.769","3.034","0.30","0.30","0.9","0.90","0.27","0.27"
"LUFU","2_BLT","-0.48","-0.8132","-0.1414","2.3","1.769","3.034","0.18","0.26","1.9","0.82","0.33","0.21"
"LUKA","1_nSPC","0.38","0.07885","0.64794","3.6","2.601","4.925","0.28","0.28","3.1","3.1","0.84","0.84"
