"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"NAVL","2_TOW","-6.3","-7.660","-4.838","0.3","0.08559","0.72848","0.0011","0.38","0.00066","0.0022","7.1e-07","0.00083"
"NEFE","1_nSPC","-0.14","-0.7124"," 0.4003","0.27","0.2145","0.3391","0.019","0.019","0.00195","0.0019","3.8e-05","3.8e-05"
"NEFE","2_TOW","-0.14","-0.7124"," 0.4003","0.27","0.2145","0.3391","0.016","0.019","0.00056","0.0021","9.0e-06","3.8e-05"
"OPPU","1_nSPC","-4.5","-6.526","-2.381","0.2","0.07318","0.45954","0.0274","0.0274","0.00222","0.0022","6.1e-05","6.1e-05"
"OPPU","2_TOW","-4.5","-6.526","-2.381","0.2","0.07318","0.45954","0.0001","0.0088","0.00044","0.0021","4.5e-08","1.9e-05"
"PARR","1_nSPC","-6.6","-8.638","-4.601","0.71","0.03469","3.54168","6.3e-02","0.063","0.00383","0.00383","2.4e-04","2.4e-04"
"PARR","2_TOW","-6.6","-8.638","-4.601","0.71","0.03469","3.54168","4.4e-05","0.031","0.00055","0.00077","2.4e-08","2.4e-05"
"PLLV","1_nSPC","-1.4","-2.1536","-0.6313","0.23","0.1605","0.3393","0.0074","0.0074","0.00197","0.0020","1.5e-05","1.5e-05"
"PLLV","2_TOW","-1.4","-2.1536","-0.6313","0.23","0.1605","0.3393","0.0023","0.0091","0.00052","0.0022","1.2e-06","2.0e-05"
"PLPI","1_nSPC","-1.7","-2.205","-1.126","0.34","0.2547","0.4349","0.0230","0.023","0.00178","0.0018","4.1e-05","4.1e-05"
"PLPI","2_TOW","-1.7","-2.205","-1.126","0.34","0.2547","0.4349","0.0069","0.035","0.00071","0.0021","4.9e-06","7.5e-05"
"PSFL","1_nSPC","-2.8","-4.327","-1.324","5.8"," 0.8909","19.7784","0.00353","0.0035","0.00189","1.9e-03","6.7e-06","6.7e-06"
"PSFL","2_TOW","-2.8","-4.327","-1.324","5.8"," 0.8909","19.7784","0.00012","0.0021","0.00053","9.1e-05","6.6e-08","1.9e-07"
"SCAL","1_nSPC","-1.7","-2.114","-1.314","0.21","0.1279","0.3019","0.0226","0.023","0.00592","0.0059","1.3e-04","1.3e-04"
"SCAL","2_TOW","-1.7","-2.114","-1.314","0.21","0.1279","0.3019","0.0047","0.025","0.00076","0.0037","3.6e-06","9.3e-05"
