"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHPE","1_nSPC","-2.1","-2.987","-1.171","0.3","0.1330","0.5919","0.052","0.052","0.00122","0.0012","6.3e-05","6.3e-05"
"CHPE","2_TOW","-2.1","-2.987","-1.171","0.3","0.1330","0.5919","0.012","0.089","0.00048","0.0016","5.9e-06","1.4e-04"
"CHUB","1_nSPC","-19","-837.075"," 785.759","1.3e+57","4.342e-06","6.675e+20","0.15150","0.15","0.0048","4.8e-03","7.2e-04","7.2e-04"
"CHUB","2_TOW","-19","-837.075"," 785.759","1.3e+57","4.342e-06","6.675e+20","0.00024","1.00","0.0029","2.2e-60","6.9e-07","2.2e-60"
"DIHY","1_nSPC","-2.2","-4.9313"," 0.7588","0.16","0.05691","0.35689","0.01094","0.0109","0.00087","0.00087","9.5e-06","9.5e-06"
"DIHY","2_TOW","-2.2","-4.9313"," 0.7588","0.16","0.05691","0.35689","0.00054","0.0049","0.00038","0.00237","2.1e-07","1.2e-05"
"ELBI","1_nSPC","-15","-5132.22"," 4985.67","0.2","0.01395","0.88163","0.00508","0.0051","0.00130","0.0013","6.6e-06","6.6e-06"
"ELBI","2_TOW","-15","-5132.22"," 4985.67","0.2","0.01395","0.88163","0.00018","0.9975","0.00047","0.0023","8.2e-08","2.3e-03"
"FICO","1_nSPC","-1.6","-2.2173","-0.9373","0.43","0.2727","0.6449","0.059","0.059","0.00117","0.0012","7.0e-05","0.00007"
"FICO","2_TOW","-1.6","-2.2173","-0.9373","0.43","0.2727","0.6449","0.015","0.068","0.00087","0.0020","1.3e-05","0.00014"
"MOGR","1_nSPC","-19","-803.10"," 754.75","1.2e+25","1.519e-06","1.308e+11","0.2101","0.21","0.00195","2.0e-03","4.1e-04","4.1e-04"
"MOGR","2_TOW","-19","-803.10"," 754.75","1.2e+25","1.519e-06","1.308e+11","0.0014","1.00","0.00059","4.9e-29","8.1e-07","4.9e-29"
"MOSP","1_nSPC","0.067","-2.15066"," 2.42321","1.9","0.8524","3.8519","0.0052","0.0052","0.00088","0.00088","4.6e-06","4.6e-06"
"MOSP","2_TOW","0.067","-2.15066"," 2.42321","1.9","0.8524","3.8519","0.0028","0.0026","0.00066","0.00035","1.8e-06","9.1e-07"
"NAAN","1_nSPC","-20","-5021.92"," 5148.21","1543","    6.623","11547.155","0.00974","0.0097","0.0016","1.6e-03","1.5e-05","1.5e-05"
"NAAN","2_TOW","-20","-5021.92"," 5148.21","1543","    6.623","11547.155","0.00014","1.0000","0.0011","7.0e-07","1.5e-07","7.0e-07"
"NABR","1_nSPC","-19","-842.30"," 819.03","1.1e+145","5.377e-07","3.125e+35","0.1805","0.18","0.0064"," 6.4e-03","1.2e-03"," 1.2e-03"
"NABR","2_TOW","-19","-842.30"," 819.03","1.1e+145","5.377e-07","3.125e+35","0.0037","1.00","0.0079","7.5e-148","2.9e-05","7.5e-148"
"NAHE","1_nSPC","-5.1","-6.305","-3.957","0.48","0.1191","1.2699","0.1954","0.20","0.0064","0.0064","1.2e-03","0.00124"
"NAHE","2_TOW","-5.1","-6.305","-3.957","0.48","0.1191","1.2699","0.0033","0.35","0.0010","0.0022","3.4e-06","0.00077"
"NAUN","1_nSPC","-19","-879.75"," 775.12","18","  0.08309","101.08101","0.2111","0.21","0.00184","1.8e-03","3.9e-04","3.9e-04"
"NAUN","2_TOW","-19","-879.75"," 775.12","18","  0.08309","101.08101","0.0073","1.00","0.00059","3.3e-05","4.3e-06","3.3e-05"
"OPPU","1_nSPC","17","-10514","  9891","0.85","0.8260","0.8667","0.00239","2.4e-03","0.00094","0.00094","2.3e-06","2.3e-06"
"OPPU","2_TOW","17","-10514","  9891","0.85","0.8260","0.8667","0.00043","1.7e-11","0.00053","0.00063","2.3e-07","1.1e-14"
"SCLY","1_nSPC","-18","-2010.25"," 1927.91","6.1e+27","3.223e+00","4.141e+16","0.02657","0.027","0.00550","5.5e-03","1.5e-04","1.5e-04"
"SCLY","2_TOW","-18","-2010.25"," 1927.91","6.1e+27","3.223e+00","4.141e+16","0.00012","1.000","0.00044","7.2e-32","5.2e-08","7.2e-32"
"SCRU","1_nSPC","-1.4","-1.593","-1.091","0.28","0.2534","0.3181","0.28","0.28","0.00182","0.0018","5.1e-04","0.00051"
"SCRU","2_TOW","-1.4","-1.593","-1.091","0.28","0.2534","0.3181","0.11","0.32","0.00057","0.0020","6.1e-05","0.00063"
"SEDU","1_nSPC","-1","-2.14254"," 0.08594","0.086","0.03960","0.17414","0.0210","0.021","0.00164","0.0016","3.5e-05","3.5e-05"
"SEDU","2_TOW","-1","-2.14254"," 0.08594","0.086","0.03960","0.17414","0.0048","0.013","0.00055","0.0064","2.6e-06","8.5e-05"
"SPBA","1_nSPC","-1.4","-4.091"," 1.231","1.2","0.4359","2.6398","0.00781","0.0078","0.00095","0.00095","7.4e-06","7.4e-06"
"SPBA","2_TOW","-1.4","-4.091"," 1.231","1.2","0.4359","2.6398","0.00066","0.0027","0.00047","0.00039","3.1e-07","1.0e-06"
"SURG","1_nSPC","-18","-3328.30"," 3195.11","4866","    3.601","40772.164","0.00931","0.0093","0.00276","2.8e-03","2.6e-05","2.6e-05"
"SURG","2_TOW","-18","-3328.30"," 3195.11","4866","    3.601","40772.164","0.00023","1.0000","0.00048","9.8e-08","1.1e-07","9.8e-08"
"TROB","1_nSPC","-0.74","-2.6745"," 1.0869","0.2","0.1158","0.2946","0.0107","0.011","0.00087","0.00087","9.4e-06","9.4e-06"
"TROB","2_TOW","-0.74","-2.6745"," 1.0869","0.2","0.1158","0.2946","0.0082","0.017","0.00052","0.00266","4.3e-06","4.6e-05"
