"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"MOGR","1_nSPC","-0.19","-0.5398"," 0.1654","1.5","1.245","1.835","0.30","0.30","0.0037","0.0037","0.0011","0.0011"
"MOGR","2_BLT","-0.19","-0.5398"," 0.1654","1.5","1.245","1.835","0.25","0.28","0.0056","0.0037","0.0014","0.0011"
"MOSP","1_nSPC","-0.97","-1.84657","-0.04522","1.2","0.4549","2.6003","0.028","0.028","0.0025","0.0025","7.0e-05","0.00007"
"MOSP","2_BLT","-0.97","-1.84657","-0.04522","1.2","0.4549","2.6003","0.022","0.057","0.0027","0.0023","6.1e-05","0.00013"
"MUFL","1_nSPC","0.27","-0.4366"," 0.9930","2.5","1.018","5.530","0.052","0.052","0.014","0.0139","0.00073","0.00073"
"MUFL","2_BLT","0.27","-0.4366"," 0.9930","2.5","1.018","5.530","0.059","0.045","0.017","0.0068","0.00101","0.00031"
"MUMI","1_nSPC","1.5","0.5352","2.4157","7.3"," 1.064","27.793","0.033","0.0331","0.0062","0.0062","0.0002","2.0e-04"
"MUMI","2_BLT","1.5","0.5352","2.4157","7.3"," 1.064","27.793","0.029","0.0067","0.0455","0.0062","0.0013","4.2e-05"
"MUVA","1_nSPC","0.0017","-0.57343"," 0.52538","2","1.042","3.302","0.080","0.08","0.016","0.016","0.0013","0.0013"
"MUVA","2_BLT","0.0017","-0.57343"," 0.52538","2","1.042","3.302","0.071","0.07","0.033","0.016","0.0023","0.0011"
"MYAD","1_nSPC","-0.13","-1.1723"," 0.8593","2.3","0.9004","5.1248","0.0095","0.0095","0.003","0.0030","2.9e-05","2.9e-05"
"MYAD","2_BLT","-0.13","-1.1723"," 0.8593","2.3","0.9004","5.1248","0.0078","0.0089","0.009","0.0039","7.1e-05","3.5e-05"
