"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHAG","1_nSPC","Global",0,1.9,0.4,0.4,0.08,0.08,0.03,0.03
"CHAG","2_BLT","Global",0,1.9,0.5,0.5,0.18,0.09,0.09,0.05
"CHAL","1_nSPC","Global",0,1.9,0.04,0.04,0.02,0.02,0,0
"CHAL","2_BLT","Global",0,1.9,0.01,0.01,0.01,0,0,0
"CHAM","1_nSPC","Global",0,1.9,0.03,0.03,0.03,0.03,0,0
"CHAM","2_BLT","Global",0,1.9,0.01,0.01,0.17,0.09,0,0
"CHAP","1_nSPC","Global",0,1.9,0,0,0.02,0.02,0,0
"CHAR","1_nSPC","Global",0,1.9,0,0,0.01,0.01,0,0
"CHAR","2_BLT","Global",0,1.9,0.02,0.02,0.04,0.02,0,0
"CHAU","1_nSPC","Global",0,1.9,0.19,0.19,0,0,0,0
"CHAU","2_BLT","Global",0,1.9,0.08,0.08,0.01,0,0,0
"CHBE","1_nSPC","Global",0,1.9,0.03,0.03,0,0,0,0
"CHBE","2_BLT","Global",0,1.9,0.01,0.01,0,0,0,0
"CHBI","1_nSPC","Global",0,1.9,0,0,0,0,0,0
"CHBR","1_nSPC","Global",0,1.9,0.29,0.29,0.05,0.05,0.01,0.01
"CHBR","2_BLT","Global",0,1.9,0.22,0.22,0.03,0.02,0.01,0
"CHCH","1_nSPC","Global",0,1.9,0.01,0.01,0,0,0,0
"CHCI","1_nSPC","Global",0,1.9,0.2,0.2,0,0,0,0
"CHCI","2_BLT","Global",0,1.9,0.35,0.35,0.01,0.01,0,0
"CHCL","1_nSPC","Global",0,1.9,0.03,0.03,0,0,0,0
"CHCL","2_BLT","Global",0,1.9,0,0,0,0,0,0
"CHEI","1_nSPC","Global",0,1.9,0.02,0.02,0.01,0.01,0,0
"CHEP","1_nSPC","Global",0,1.9,0.17,0.17,0,0,0,0
"CHEP","2_BLT","Global",0,1.9,0.04,0.04,0.01,0,0,0
"CHFA","1_nSPC","Global",0,1.9,0.01,0.01,0,0,0,0
"CHFA","2_BLT","Global",0,1.9,0.01,0.01,0,0,0,0
"CHFL","1_nSPC","Global",0,1.9,0.01,0.01,0,0,0,0
"CHFL","2_BLT","Global",0,1.9,0,0,0,0,0,0
"CHFN","1_nSPC","Global",0,1.9,0.06,0.06,0.01,0.01,0,0
"CHFN","2_BLT","Global",0,1.9,0.02,0.02,0,0,0,0
"CHGL","1_nSPC","Global",0,1.9,0,0,0.02,0.02,0,0
"CHGL","2_BLT","Global",0,1.9,0,0,0,0,0,0
"CHIN","1_nSPC","Global",0,1.9,0.01,0.01,0,0,0,0
"CHIN","2_BLT","Global",0,1.9,0,0,0,0,0,0
"CHKL","1_nSPC","Global",0,1.9,0.01,0.01,0,0,0,0
"CHKL","2_BLT","Global",0,1.9,0.04,0.04,0.01,0,0,0
"CHLI","1_nSPC","Global",0,1.9,0,0,0,0,0,0
"CHLT","1_nSPC","Global",0,1.9,0.09,0.09,0,0,0,0
"CHLT","2_BLT","Global",0,1.9,0.01,0.01,0.01,0.01,0,0
"CHLU","1_nSPC","Global",0,1.9,0.34,0.34,0,0,0,0
"CHLU","2_BLT","Global",0,1.9,0.12,0.12,0.01,0,0,0
"CHMA","1_nSPC","Global",0,1.9,0.4,0.4,0.01,0.01,0,0
"CHMA","2_BLT","Global",0,1.9,0.34,0.34,0.02,0.01,0.01,0
"CHMC","1_nSPC","Global",0,1.9,0.12,0.12,0,0,0,0
"CHMC","2_BLT","Global",0,1.9,0.05,0.05,0,0,0,0
"CHMD","1_nSPC","Global",0,1.9,0.01,0.01,0,0,0,0
"CHMD","2_BLT","Global",0,1.9,0.01,0.01,0,0,0,0
"CHME","1_nSPC","Global",0,1.9,0.01,0.01,0,0,0,0
"CHME","2_BLT","Global",0,1.9,0.01,0.01,0.01,0,0,0
"CHML","1_nSPC","Global",0,1.9,0.01,0.01,0,0,0,0
