"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHLC","1_nSPC","Global",2.33,3.06,0,0,0.14,0.14,0,0
"CHLI","1_nSPC","Global",2.33,3.06,0,0,0.2,0.2,0,0
"CHLT","1_nSPC","Global",2.33,3.06,0.07,0.07,0.15,0.15,0.01,0.01
"CHLU","1_nSPC","Global",2.33,3.06,0.06,0.06,0.32,0.32,0.02,0.02
"CHMI","1_nSPC","Global",2.33,3.06,0.45,0.45,0.33,0.33,0.15,0.15
"CHMU","1_nSPC","Global",2.33,3.06,0.36,0.36,0.11,0.11,0.04,0.04
"CHOR","1_nSPC","Global",2.33,3.06,0.21,0.21,0.42,0.42,0.09,0.09
"CHOV","1_nSPC","Global",2.33,3.06,0.39,0.39,1.1,1.1,0.43,0.43
"CHPE","1_nSPC","Global",2.33,3.06,0.56,0.56,8.02,8.02,4.52,4.52
"CHPE","2_BLT","Global",2.33,3.06,0.28,0.8,6.13,2,1.71,1.6
"CHQU","1_nSPC","Global",2.33,3.06,0.12,0.12,0.12,0.12,0.01,0.01
"CHSL","1_nSPC","Global",2.33,3.06,0.4,0.4,2.28,2.28,0.9,0.9
"CHSL","2_BLT","Global",2.33,3.06,0.14,0.62,1.62,0.53,0.22,0.33
"CHTR","1_nSPC","Global",2.33,3.06,0.07,0.07,0.19,0.19,0.01,0.01
"CHUB","1_nSPC","Global",2.33,3.06,0.34,0.34,9.61,9.61,3.28,3.28
"CHUB","2_BLT","Global",2.33,3.06,0.08,0.49,8.4,2.74,0.71,1.33
"CHUN","1_nSPC","Global",2.33,3.06,0.05,0.05,0.17,0.17,0.01,0.01
"CHVA","1_nSPC","Global",2.33,3.06,0.41,0.41,0.53,0.53,0.21,0.21
"CHVE","1_nSPC","Global",2.33,3.06,0.08,0.08,0.63,0.63,0.05,0.05
"CHVI","1_nSPC","Global",2.33,3.06,0.06,0.06,0.65,0.65,0.04,0.04
"CHVI","2_BLT","Global",2.33,3.06,0.02,0.18,0.61,0.2,0.01,0.04
"CIFA","1_nSPC","Global",2.33,3.06,0.34,0.34,0.04,0.04,0.01,0.01
"CIJO","1_nSPC","Global",2.33,3.06,0.01,0.01,0.17,0.17,0,0
"CIOB","1_nSPC","Global",2.33,3.06,0,0,0.09,0.09,0,0
"CIPI","1_nSPC","Global",2.33,3.06,0.22,0.22,0.24,0.24,0.05,0.05
"CIPI","2_BLT","Global",2.33,3.06,0.01,0.09,0.23,0.08,0,0.01
"CISP","1_nSPC","Global",2.33,3.06,0,0,0.02,0.02,0,0
"CIVA","1_nSPC","Global",2.33,3.06,0.23,0.23,0.01,0.01,0,0
"CLSP","1_nSPC","Global",2.33,3.06,0,0,0.06,0.06,0,0
"COBA","1_nSPC","Global",2.33,3.06,0.11,0.11,0.44,0.44,0.05,0.05
"COBA","2_BLT","Global",2.33,3.06,0,0,0.72,0.23,0,0
"COCI","2_BLT","Global",2.33,3.06,0,0.04,0.61,0.2,0,0.01
"COFL","1_nSPC","Global",2.33,3.06,0.32,0.32,3.83,3.83,1.21,1.21
"COFL","2_BLT","Global",2.33,3.06,0.06,0.4,2.4,0.78,0.15,0.31
"COGA","1_nSPC","Global",2.33,3.06,0.11,0.11,0.2,0.2,0.02,0.02
"COGA","2_BLT","Global",2.33,3.06,0.02,0.17,0.56,0.18,0.01,0.03
"COVE","1_nSPC","Global",2.33,3.06,0.6,0.6,0.16,0.16,0.1,0.1
"COVE","2_BLT","Global",2.33,3.06,0,0.05,0.25,0.08,0,0
"CTHA","1_nSPC","Global",2.33,3.06,0.01,0.01,0.16,0.16,0,0
"CTSP","1_nSPC","Global",2.33,3.06,0,0,0.04,0.04,0,0
"CTST","1_nSPC","Global",2.33,3.06,0.56,0.56,0.49,0.49,0.27,0.27
"CYLE","1_nSPC","Global",2.33,3.06,0.01,0.01,0.09,0.09,0,0
"CYPR","1_nSPC","Global",2.33,3.06,0,0,0.07,0.07,0,0
"DAAL","1_nSPC","Global",2.33,3.06,0.35,0.35,0.3,0.3,0.1,0.1
"DAAL","2_BLT","Global",2.33,3.06,0,0,0.4,0.13,0,0
"DEBA","1_nSPC","Global",2.33,3.06,0.01,0.01,0.07,0.07,0,0
"DEMA","1_nSPC","Global",2.33,3.06,0.04,0.04,2.68,2.68,0.11,0.11
"DEMA","2_BLT","Global",2.33,3.06,0,0.03,3.77,1.23,0.01,0.04
"DIHO","1_nSPC","Global",2.33,3.06,0.01,0.01,2.28,2.28,0.03,0.03
"DIHO","2_BLT","Global",2.33,3.06,0.01,0.1,0.69,0.22,0.01,0.02
"DIHY","1_nSPC","Global",2.33,3.06,0.02,0.02,2.23,2.23,0.04,0.04
"DIHY","2_BLT","Global",2.33,3.06,0,0.01,0.97,0.32,0,0
"DOEX","1_nSPC","Global",2.33,3.06,0,0,0,0,0,0
"ECNE","1_nSPC","Global",2.33,3.06,0,0,0.08,0.08,0,0
"ELBI","1_nSPC","Global",2.33,3.06,0.02,0.02,16.04,16.04,0.37,0.37
"ELBI","2_BLT","Global",2.33,3.06,0,0.02,0.93,0.3,0,0
"ENPA","1_nSPC","Global",2.33,3.06,0,0,6.25,6.25,0.01,0.01
"ENPU","1_nSPC","Global",2.33,3.06,0.01,0.01,0.59,0.59,0,0
"EPIN","1_nSPC","Global",2.33,3.06,0.12,0.12,0.36,0.36,0.04,0.04
"EPIN","2_BLT","Global",2.33,3.06,0.01,0.07,0.53,0.17,0,0.01
"EUAF","1_nSPC","Global",2.33,3.06,0,0,193.61,193.61,0.79,0.79
"EUAF","2_BLT","Global",2.33,3.06,0,0.01,24.34,7.94,0.01,0.05
"EVAC","1_nSPC","Global",2.33,3.06,0,0,0.45,0.45,0,0
"EXBR","1_nSPC","Global",2.33,3.06,0.12,0.12,0.03,0.03,0,0
"FICO","1_nSPC","Global",2.33,3.06,0.03,0.03,0.63,0.63,0.02,0.02
"FICO","2_BLT","Global",2.33,3.06,0,0.04,0.32,0.11,0,0
"FILE","1_nSPC","Global",2.33,3.06,0,0,0,0,0,0
"FISH","1_nSPC","Global",2.33,3.06,0.01,0.01,0.02,0.02,0,0
"FOFL","1_nSPC","Global",2.33,3.06,0.26,0.26,0.06,0.06,0.01,0.01
"FOLO","1_nSPC","Global",2.33,3.06,0.07,0.07,0.08,0.08,0.01,0.01
"FUDU","1_nSPC","Global",2.33,3.06,0,0,0.01,0.01,0,0
"GEPE","1_nSPC","Global",2.33,3.06,0.05,0.05,0.31,0.31,0.01,0.01
"GEPE","2_BLT","Global",2.33,3.06,0,0,0.16,0.05,0,0
"GOBI","1_nSPC","Global",2.33,3.06,0.01,0.01,0.01,0.01,0,0
"GOVA","1_nSPC","Global",2.33,3.06,0.35,0.35,0.09,0.09,0.03,0.03
"GOVA","2_BLT","Global",2.33,3.06,0.01,0.11,0.18,0.06,0,0.01
"GUCU","1_nSPC","Global",2.33,3.06,0.06,0.06,0.02,0.02,0,0
"GYEU","1_nSPC","Global",2.33,3.06,0.01,0.01,0.35,0.35,0,0
"GYEU","2_BLT","Global",2.33,3.06,0.01,0.05,0.07,0.02,0,0
"GYFL","1_nSPC","Global",2.33,3.06,0.01,0.01,2.04,2.04,0.01,0.01
"GYFL","2_BLT","Global",2.33,3.06,0,0.01,0.17,0.06,0,0
"GYJA","1_nSPC","Global",2.33,3.06,0,0,15.4,15.4,0.01,0.01
"GYJA","2_BLT","Global",2.33,3.06,0,0.01,4.98,1.63,0.01,0.02
"GYME","1_nSPC","Global",2.33,3.06,0.03,0.03,1.4,1.4,0.04,0.04
"GYME","2_BLT","Global",2.33,3.06,0.03,0.21,0.18,0.06,0,0.01
"GYSP","1_nSPC","Global",2.33,3.06,0.01,0.01,0.35,0.35,0,0
"GYST","1_nSPC","Global",2.33,3.06,0,0,2.18,2.18,0,0
"GYUN","1_nSPC","Global",2.33,3.06,0,0,0.79,0.79,0,0
"GYUN","2_BLT","Global",2.33,3.06,0,0.01,0.22,0.07,0,0
"HALF","1_nSPC","Global",2.33,3.06,0,0,0.98,0.98,0,0
"HAOR","1_nSPC","Global",2.33,3.06,0.26,0.26,0.04,0.04,0.01,0.01
"HECA","1_nSPC","Global",2.33,3.06,0,0,0.59,0.59,0,0
"HECA","2_BLT","Global",2.33,3.06,0,0,0.17,0.06,0,0
"HEDI","1_nSPC","Global",2.33,3.06,0.02,0.02,1.37,1.37,0.03,0.03
"HEPO","1_nSPC","Global",2.33,3.06,0.01,0.01,0.46,0.46,0,0
"HETH","1_nSPC","Global",2.33,3.06,0,0,0.19,0.19,0,0
"HYQU","1_nSPC","Global",2.33,3.06,0,0,23.86,23.86,0.04,0.04
"HYQU","2_BLT","Global",2.33,3.06,0.01,0.09,3.57,1.16,0.03,0.1
"INAN","1_nSPC","Global",2.33,3.06,0,0,0.09,0.09,0,0
"INPA","1_nSPC","Global",2.33,3.06,0,0,0.02,0.02,0,0
"INPA","2_BLT","Global",2.33,3.06,0,0.03,0.66,0.22,0,0.01
"ISPL","1_nSPC","Global",2.33,3.06,0,0,17.17,17.17,0.01,0.01
"KAPE","1_nSPC","Global",2.33,3.06,0,0,26.91,26.91,0.01,0.01
"KAPE","2_BLT","Global",2.33,3.06,0,0.01,2.47,0.81,0,0.01
"KUSA","1_nSPC","Global",2.33,3.06,0,0,2.6,2.6,0.01,0.01
"KYCI","1_nSPC","Global",2.33,3.06,0.01,0.01,2.18,2.18,0.03,0.03
"KYCI","2_BLT","Global",2.33,3.06,0.01,0.14,3.41,1.11,0.05,0.15
"KYHA","1_nSPC","Global",2.33,3.06,0.01,0.01,1.36,1.36,0.01,0.01
"KYSA","1_nSPC","Global",2.33,3.06,0.02,0.02,11.8,11.8,0.21,0.21
"KYSA","2_BLT","Global",2.33,3.06,0.04,0.3,8.61,2.81,0.35,0.85
"KYVA","1_nSPC","Global",2.33,3.06,0,0,4.31,4.31,0.02,0.02
"KYVA","2_BLT","Global",2.33,3.06,0.03,0.24,17.43,5.69,0.52,1.36
"LAFO","1_nSPC","Global",2.33,3.06,0,0,0.03,0.03,0,0
"LAPH","1_nSPC","Global",2.33,3.06,0.39,0.39,0.01,0.01,0,0
"LIZA","1_nSPC","Global",2.33,3.06,0.05,0.05,0.04,0.04,0,0
