"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"OSAN","1_nSPC","-0.51","-1.9159"," 0.8397","2.6"," 0.1075","12.7121","0.0088","0.0088","0.0041","0.0041","3.6e-05","3.6e-05"
"OSAN","2_BLT","-0.51","-1.9159"," 0.8397","2.6"," 0.1075","12.7121","0.0135","0.0222","0.0033","0.0013","4.5e-05","2.9e-05"
"OSCU","1_nSPC","0.97","-0.3755"," 2.2873","3.5","3.534","3.534","0.012","0.0124","0.0014","0.00141","1.8e-05","1.8e-05"
"OSCU","2_BLT","0.97","-0.3755"," 2.2873","3.5","3.534","3.534","0.016","0.0061","0.0033","0.00094","5.3e-05","5.8e-06"
"OSME","1_nSPC","-1.6","-2.3072","-0.8986","3.9","2.756","5.281","0.10","0.10","0.0018","0.0018","0.00018","0.00018"
"OSME","2_BLT","-1.6","-2.3072","-0.8986","3.9","2.756","5.281","0.03","0.13","0.0097","0.0025","0.00029","0.00033"
"OXDI","1_nSPC","-1","-1.4574","-0.5447","4.1","3.229","5.200","0.127","0.13","0.0021","0.0021","0.00027","0.00027"
"OXDI","2_BLT","-1","-1.4574","-0.5447","4.1","3.229","5.200","0.098","0.23","0.0097","0.0024","0.00095","0.00054"
"OXLO","1_nSPC","-0.33","-1.0816"," 0.4670","2.4","1.324","3.986","0.018","0.018","0.0030","0.0030","5.3e-05","5.3e-05"
"OXLO","2_BLT","-0.33","-1.0816"," 0.4670","2.4","1.324","3.986","0.013","0.017","0.0084","0.0036","1.1e-04","6.2e-05"
"OXUN","1_nSPC","-2.2","-2.559","-1.822","2","1.709","2.303","0.55","0.55","0.0032","0.0032","0.0017","0.0017"
"OXUN","2_BLT","-2.2","-2.559","-1.822","2","1.709","2.303","0.21","0.70","0.0090","0.0045","0.0019","0.0032"
"PAAR","1_nSPC","-0.39","-0.73663","-0.02822","5.4","4.701","6.145","0.73","0.73","0.0061","0.0061","0.0045","0.0045"
"PAAR","2_BLT","-0.39","-0.73663","-0.02822","5.4","4.701","6.145","0.63","0.71","0.0333","0.0062","0.0209","0.0044"
"PABA","1_nSPC","0.71","-0.4085"," 1.8788","2.2","0.4778","6.3842","0.068","0.068","0.0026","0.0026","1.7e-04","1.7e-04"
"PABA","2_BLT","0.71","-0.4085"," 1.8788","2.2","0.4778","6.3842","0.034","0.017","0.0022","0.0010","7.5e-05","1.7e-05"
"PACL","1_nSPC","-0.69","-1.2865","-0.1130","3.1","2.103","4.503","0.093","0.093","0.0024","0.0024","0.00023","0.00023"
"PACL","2_BLT","-0.69","-1.2865","-0.1130","3.1","2.103","4.503","0.022","0.043","0.0096","0.0030","0.00021","0.00013"
"PACR","1_nSPC","-2.4","-3.584","-1.200","4.5","2.242","8.240","0.076","0.076","0.0022","0.0022","0.00016","0.00016"
"PACR","2_BLT","-2.4","-3.584","-1.200","4.5","2.242","8.240","0.015","0.145","0.0083","0.0018","0.00013","0.00027"
"PACY","1_nSPC","-1.3","-1.6220","-0.9517","1.9","1.487","2.281","0.32","0.32","0.0031","0.0031","0.00101","0.0010"
"PACY","2_BLT","-1.3","-1.6220","-0.9517","1.9","1.487","2.281","0.12","0.34","0.0077","0.0041","0.00095","0.0014"
"PAFO","1_nSPC","-0.061","-0.36745"," 0.23920","4.1","3.545","4.662","0.29","0.29","0.0026","0.0026","0.00077","0.00077"
"PAFO","2_BLT","-0.061","-0.36745"," 0.23920","4.1","3.545","4.662","0.18","0.19","0.0105","0.0026","0.00188","0.00049"
"PAHE","1_nSPC","-0.078","-0.44396"," 0.31409","3","2.525","3.434","0.25","0.25","0.0023","0.0023","0.00057","0.00057"
"PAHE","2_BLT","-0.078","-0.44396"," 0.31409","3","2.525","3.434","0.22","0.24","0.0094","0.0032","0.00210","0.00075"
