"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"APVI","2_BLT","Global",2.33,0.36,0,0.03,0,0,0,0
"ARHI","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"ARMA","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"ARME","1_nSPC","Global",2.33,0.36,0.02,0.02,0,0,0,0
"ARME","2_BLT","Global",2.33,0.36,0.01,0.13,0,0.01,0,0
"ARNI","1_nSPC","Global",2.33,0.36,0.02,0.02,0,0,0,0
"ARNI","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"ASTA","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"AUCH","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"AUCH","2_BLT","Global",2.33,0.36,0,0,0,0,0,0
"BACO","1_nSPC","Global",2.33,0.36,0.02,0.02,0,0,0,0
"BACO","2_BLT","Global",2.33,0.36,0,0.02,0,0.01,0,0
"BAUN","1_nSPC","Global",2.33,0.36,0.79,0.79,0,0,0,0
"BAUN","2_BLT","Global",2.33,0.36,0.05,0.35,0,0.01,0,0
"BAVI","1_nSPC","Global",2.33,0.36,0.06,0.06,0,0,0,0
"BAVI","2_BLT","Global",2.33,0.36,0.03,0.22,0,0.01,0,0
"BECH","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"BLCH","1_nSPC","Global",2.33,0.36,0,0,0.01,0.01,0,0
"BLEN","1_nSPC","Global",2.33,0.36,0.27,0.27,0.03,0.03,0.01,0.01
"BOAX","1_nSPC","Global",2.33,0.36,0.11,0.11,0,0,0,0
"BOAX","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"BOBI","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"BODI","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"BOLO","1_nSPC","Global",2.33,0.36,0.05,0.05,0,0,0,0
"BOLO","2_BLT","Global",2.33,0.36,0.01,0.06,0,0.01,0,0
"BOMA","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"BOME","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"CAAB","1_nSPC","Global",2.33,0.36,0.04,0.04,0,0,0,0
"CAAB","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"CAAL","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"CAAM","1_nSPC","Global",2.33,0.36,0.05,0.05,0,0,0,0
"CABE","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"CACA","1_nSPC","Global",2.33,0.36,0.15,0.15,0,0,0,0
"CACA","2_BLT","Global",2.33,0.36,0.01,0.07,0,0,0,0
"CACE","1_nSPC","Global",2.33,0.36,0.01,0.01,0.03,0.03,0,0
"CACE","2_BLT","Global",2.33,0.36,0.01,0.06,0.01,0.03,0,0
"CADU","1_nSPC","Global",2.33,0.36,0.15,0.15,0,0,0,0
"CADU","2_BLT","Global",2.33,0.36,0.01,0.09,0,0,0,0
"CAFE","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"CAIG","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"CAJN","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"CALU","1_nSPC","Global",2.33,0.36,0.04,0.04,0,0,0,0
"CALU","2_BLT","Global",2.33,0.36,0.02,0.14,0,0.01,0,0
"CAMA","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"CAMC","1_nSPC","Global",2.33,0.36,0.05,0.05,0,0,0,0
"CAME","1_nSPC","Global",2.33,0.36,0.33,0.33,0,0,0,0
"CAME","2_BLT","Global",2.33,0.36,0.09,0.5,0,0.01,0,0
"CAML","1_nSPC","Global",2.33,0.36,0.05,0.05,0,0,0,0
"CAOR","1_nSPC","Global",2.33,0.36,0.07,0.07,0,0,0,0
"CAOR","2_BLT","Global",2.33,0.36,0,0.01,0,0.01,0,0
"CAPA","1_nSPC","Global",2.33,0.36,0.09,0.09,0,0,0,0
"CARD","1_nSPC","Global",2.33,0.36,0.05,0.05,0.01,0.01,0,0
"CASE","1_nSPC","Global",2.33,0.36,0.01,0.01,0.07,0.07,0,0
"CASE","2_BLT","Global",2.33,0.36,0,0.03,0.02,0.06,0,0
"CASO","1_nSPC","Global",2.33,0.36,0.03,0.03,0,0,0,0
"CATE","1_nSPC","Global",2.33,0.36,0.1,0.1,0.02,0.02,0,0
"CATE","2_BLT","Global",2.33,0.36,0.01,0.13,0.02,0.05,0,0.01
"CAVA","1_nSPC","Global",2.33,0.36,0.09,0.09,0,0,0,0
"CAZO","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"CEAR","1_nSPC","Global",2.33,0.36,0.75,0.75,0,0,0,0
"CEAR","2_BLT","Global",2.33,0.36,0.29,0.81,0,0.01,0,0.01
"CEBC","1_nSPC","Global",2.33,0.36,0.02,0.02,0,0,0,0
"CEBI","1_nSPC","Global",2.33,0.36,0.27,0.27,0.01,0.01,0,0
"CEBI","2_BLT","Global",2.33,0.36,0,0,0,0,0,0
"CEFI","1_nSPC","Global",2.33,0.36,0.05,0.05,0.02,0.02,0,0
"CEFL","1_nSPC","Global",2.33,0.36,0.77,0.77,0.01,0.01,0.01,0.01
"CEHE","1_nSPC","Global",2.33,0.36,0.09,0.09,0.02,0.02,0,0
"CELE","1_nSPC","Global",2.33,0.36,0.07,0.07,0,0,0,0
"CELE","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"CELO","1_nSPC","Global",2.33,0.36,0.29,0.29,0.01,0.01,0,0
"CEMI","2_BLT","Global",2.33,0.36,0,0.02,0,0,0,0
"CEOC","1_nSPC","Global",2.33,0.36,0.04,0.04,0,0,0,0
"CEOC","2_BLT","Global",2.33,0.36,0.01,0.13,0,0.01,0,0
"CESP","1_nSPC","Global",2.33,0.36,0.06,0.06,0,0,0,0
"CESP","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"CEUR","1_nSPC","Global",2.33,0.36,0.7,0.7,0,0,0,0
"CEUR","2_BLT","Global",2.33,0.36,0.14,0.62,0,0.01,0,0.01
"CHAC","1_nSPC","Global",2.33,0.36,0.47,0.47,0.33,0.33,0.16,0.16
"CHAG","1_nSPC","Global",2.33,0.36,0.21,0.21,0.03,0.03,0.01,0.01
"CHAL","1_nSPC","Global",2.33,0.36,0.03,0.03,0.01,0.01,0,0
"CHAM","1_nSPC","Global",2.33,0.36,0.02,0.02,0.01,0.01,0,0
"CHAR","1_nSPC","Global",2.33,0.36,0,0,0.17,0.17,0,0
"CHAU","1_nSPC","Global",2.33,0.36,0.29,0.29,0,0,0,0
"CHBE","1_nSPC","Global",2.33,0.36,0.02,0.02,0,0,0,0
"CHBI","1_nSPC","Global",2.33,0.36,0.16,0.16,0.03,0.03,0.01,0.01
"CHBR","1_nSPC","Global",2.33,0.36,0.18,0.18,0.03,0.03,0.01,0.01
"CHCH","1_nSPC","Global",2.33,0.36,0,0,0.01,0.01,0,0
"CHCH","2_BLT","Global",2.33,0.36,0.01,0.09,0,0.01,0,0
"CHCI","1_nSPC","Global",2.33,0.36,0.34,0.34,0,0,0,0
"CHCL","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"CHCY","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"CHEI","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"CHEP","1_nSPC","Global",2.33,0.36,0.32,0.32,0,0,0,0
"CHFA","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"CHFA","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"CHFN","1_nSPC","Global",2.33,0.36,0.18,0.18,0.01,0.01,0,0
"CHFN","2_BLT","Global",2.33,0.36,0.03,0.26,0.03,0.09,0,0.02
"CHFU","1_nSPC","Global",2.33,0.36,0,0,0.06,0.06,0,0
"CHGL","1_nSPC","Global",2.33,0.36,0.04,0.04,0.12,0.12,0,0
"CHIN","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"CHIO","1_nSPC","Global",2.33,0.36,0.4,0.4,0.1,0.1,0.04,0.04
"CHJA","1_nSPC","Global",2.33,0.36,0.18,0.18,0,0,0,0
"CHJA","2_BLT","Global",2.33,0.36,0.05,0.36,0,0.01,0,0
"CHJO","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"CHKL","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"CHLI","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"CHLT","1_nSPC","Global",2.33,0.36,0.21,0.21,0,0,0,0
"CHLU","1_nSPC","Global",2.33,0.36,0.26,0.26,0,0,0,0
"CHMA","1_nSPC","Global",2.33,0.36,0.53,0.53,0.08,0.08,0.04,0.04
"CHMC","1_nSPC","Global",2.33,0.36,0.2,0.2,0,0,0,0
"CHMC","2_BLT","Global",2.33,0.36,0.03,0.24,0,0.01,0,0
"CHMD","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"CHML","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"CHMR","1_nSPC","Global",2.33,0.36,0.03,0.03,0,0,0,0
"CHOR","1_nSPC","Global",2.33,0.36,0.28,0.28,0,0,0,0
"CHOX","1_nSPC","Global",2.33,0.36,0.12,0.12,0,0,0,0
"CHPW","1_nSPC","Global",2.33,0.36,0.5,0.5,0.01,0.01,0,0
"CHQN","1_nSPC","Global",2.33,0.36,0.13,0.13,0.01,0.01,0,0
"CHQU","1_nSPC","Global",2.33,0.36,0.22,0.22,0,0,0,0
"CHRA","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"CHRE","1_nSPC","Global",2.33,0.36,0.63,0.63,0.01,0.01,0,0
"CHSE","1_nSPC","Global",2.33,0.36,0.06,0.06,0,0,0,0
"CHSL","1_nSPC","Global",2.33,0.36,0.44,0.44,0.01,0.01,0,0
"CHSL","2_BLT","Global",2.33,0.36,0.15,0.64,0,0.01,0,0.01
"CHSP","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"CHTA","1_nSPC","Global",2.33,0.36,0.33,0.33,0.05,0.05,0.02,0.02
"CHTE","1_nSPC","Global",2.33,0.36,0.01,0.01,0.1,0.1,0,0
"CHTL","1_nSPC","Global",2.33,0.36,0.06,0.06,0,0,0,0
"CHTL","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"CHTR","1_nSPC","Global",2.33,0.36,0.14,0.14,0,0,0,0
"CHUB","1_nSPC","Global",2.33,0.36,0.05,0.05,0,0,0,0
"CHUB","2_BLT","Global",2.33,0.36,0.01,0.08,0,0.01,0,0
"CHUD","1_nSPC","Global",2.33,0.36,0.08,0.08,0,0,0,0
"CHUD","2_BLT","Global",2.33,0.36,0,0.03,0,0,0,0
"CHUL","1_nSPC","Global",2.33,0.36,0.09,0.09,0,0,0,0
"CHUN","1_nSPC","Global",2.33,0.36,0.14,0.14,0,0,0,0
"CHVA","1_nSPC","Global",2.33,0.36,0.19,0.19,0.03,0.03,0.01,0.01
"CHVG","1_nSPC","Global",2.33,0.36,0.15,0.15,0,0,0,0
"CHVR","1_nSPC","Global",2.33,0.36,0.17,0.17,0.37,0.37,0.06,0.06
"CHWE","1_nSPC","Global",2.33,0.36,0.01,0.01,0.02,0.02,0,0
"CHXA","1_nSPC","Global",2.33,0.36,0.33,0.33,0.03,0.03,0.01,0.01
"CHXA","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"CIEX","1_nSPC","Global",2.33,0.36,0.02,0.02,0.01,0.01,0,0
"CIFA","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"CIFL","1_nSPC","Global",2.33,0.36,0.08,0.08,0,0,0,0
"CIKA","1_nSPC","Global",2.33,0.36,0.1,0.1,0.02,0.02,0,0
"CILB","1_nSPC","Global",2.33,0.36,0.14,0.14,0.06,0.06,0.01,0.01
"CIPI","1_nSPC","Global",2.33,0.36,0.05,0.05,0,0,0,0
"CIPI","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"CIPO","1_nSPC","Global",2.33,0.36,0.03,0.03,0.01,0.01,0,0
"CIPU","1_nSPC","Global",2.33,0.36,0.01,0.01,0.02,0.02,0,0
"CISP","1_nSPC","Global",2.33,0.36,0.07,0.07,0.02,0.02,0,0
"CISR","1_nSPC","Global",2.33,0.36,0,0,0.06,0.06,0,0
"CIST","1_nSPC","Global",2.33,0.36,0,0,0.01,0.01,0,0
"CITE","1_nSPC","Global",2.33,0.36,0,0,0.01,0.01,0,0
"CIVA","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"CIVR","1_nSPC","Global",2.33,0.36,0.18,0.18,0.01,0.01,0,0
"COAY","1_nSPC","Global",2.33,0.36,0.18,0.18,0,0,0,0
"COAY","2_BLT","Global",2.33,0.36,0.04,0.29,0,0.01,0,0
"COFF","1_nSPC","Global",2.33,0.36,0,0,0.05,0.05,0,0
"COGA","1_nSPC","Global",2.33,0.36,0.21,0.21,0,0,0,0
"COGA","2_BLT","Global",2.33,0.36,0.03,0.24,0,0,0,0
"CTBI","1_nSPC","Global",2.33,0.36,0.1,0.1,0.01,0.01,0,0
"CTCY","1_nSPC","Global",2.33,0.36,0.5,0.5,0.02,0.02,0.01,0.01
"CTCY","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"CTFL","1_nSPC","Global",2.33,0.36,0.21,0.21,0,0,0,0
"CTFL","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"CTHA","1_nSPC","Global",2.33,0.36,0.11,0.11,0,0,0,0
"CTHA","2_BLT","Global",2.33,0.36,0.01,0.08,0,0,0,0
"CTSP","1_nSPC","Global",2.33,0.36,0,0,0.01,0.01,0,0
"CTSR","1_nSPC","Global",2.33,0.36,0.72,0.72,0.03,0.03,0.02,0.02
"CTSR","2_BLT","Global",2.33,0.36,0.08,0.46,0,0.01,0,0.01
"CYPR","1_nSPC","Global",2.33,0.36,0,0,0.01,0.01,0,0
"DAAR","1_nSPC","Global",2.33,0.36,0.19,0.19,0.15,0.15,0.03,0.03
"DAAU","1_nSPC","Global",2.33,0.36,0.1,0.1,0.06,0.06,0.01,0.01
"DAMS","1_nSPC","Global",2.33,0.36,0.03,0.03,0.02,0.02,0,0
"DARE","1_nSPC","Global",2.33,0.36,0.15,0.15,0.01,0.01,0,0
"DART","1_nSPC","Global",2.33,0.36,0,0,0.04,0.04,0,0
"DASY","2_BLT","Global",2.33,0.36,0,0,0,0,0,0
"DATR","1_nSPC","Global",2.33,0.36,0.06,0.06,0.01,0.01,0,0
"DEMA","1_nSPC","Global",2.33,0.36,0.05,0.05,0.06,0.06,0,0
"DIHY","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"DIHY","2_BLT","Global",2.33,0.36,0,0.04,0,0,0,0
"DOTT","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"ECBC","1_nSPC","Global",2.33,0.36,0.05,0.05,0,0,0,0
"ECNA","1_nSPC","Global",2.33,0.36,0.02,0.02,0,0,0,0
"ECNA","2_BLT","Global",2.33,0.36,0,0,0,0,0,0
"ECOP","1_nSPC","Global",2.33,0.36,0.01,0.01,0.01,0.01,0,0
"ELBI","1_nSPC","Global",2.33,0.36,0.05,0.05,0.02,0.02,0,0
"ELBI","2_BLT","Global",2.33,0.36,0,0.04,0.02,0.06,0,0
"EMPE","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"EMPE","2_BLT","Global",2.33,0.36,0,0,0,0,0,0
"EPFA","1_nSPC","Global",2.33,0.36,0.03,0.03,0,0,0,0
"EPFA","2_BLT","Global",2.33,0.36,0,0.02,0,0.01,0,0
"EPHE","1_nSPC","Global",2.33,0.36,0.03,0.03,0,0,0,0
"EPHE","2_BLT","Global",2.33,0.36,0,0.02,0,0,0,0
"EPHO","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"EPHO","2_BLT","Global",2.33,0.36,0,0.02,0,0,0,0
"EPIN","1_nSPC","Global",2.33,0.36,0.13,0.13,0,0,0,0
"EPIN","2_BLT","Global",2.33,0.36,0.02,0.17,0,0,0,0
"EPLA","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"EPMA","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"EPMA","2_BLT","Global",2.33,0.36,0,0,0,0,0,0
"EPMC","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"EPME","1_nSPC","Global",2.33,0.36,0.08,0.08,0,0,0,0
"EPME","2_BLT","Global",2.33,0.36,0.03,0.23,0,0,0,0
"EPML","1_nSPC","Global",2.33,0.36,0.02,0.02,0,0,0,0
"EPML","2_BLT","Global",2.33,0.36,0.02,0.2,0,0,0,0
"EPPO","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"EPSL","1_nSPC","Global",2.33,0.36,0.02,0.02,0,0,0,0
"EPSL","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"EPSO","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"EPSP","1_nSPC","Global",2.33,0.36,0.08,0.08,0,0,0,0
"EPSP","2_BLT","Global",2.33,0.36,0,0.04,0,0,0,0
"EPTA","1_nSPC","Global",2.33,0.36,0.05,0.05,0,0,0,0
"EPTA","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"EXBR","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"FICO","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"FICO","2_BLT","Global",2.33,0.36,0,0,0,0,0,0
"FISH","1_nSPC","Global",2.33,0.36,0.01,0.01,0.14,0.14,0,0
"FOFL","1_nSPC","Global",2.33,0.36,0.2,0.2,0,0,0,0
"FOLO","1_nSPC","Global",2.33,0.36,0.14,0.14,0,0,0,0
"FUSI","2_BLT","Global",2.33,0.36,0,0.01,0.01,0.01,0,0
"GNAU","1_nSPC","Global",2.33,0.36,0.1,0.1,0.01,0.01,0,0
"GNAU","2_BLT","Global",2.33,0.36,0.02,0.17,0.01,0.03,0,0
"GNSP","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"GOAT","1_nSPC","Global",2.33,0.36,0,0,0.01,0.01,0,0
"GOAT","2_BLT","Global",2.33,0.36,0,0.03,0,0,0,0
"GOBI","1_nSPC","Global",2.33,0.36,0.02,0.02,0.01,0.01,0,0
"GOVA","1_nSPC","Global",2.33,0.36,0.63,0.63,0.01,0.01,0,0
"GOVA","2_BLT","Global",2.33,0.36,0.02,0.18,0,0,0,0
"GRAL","1_nSPC","Global",2.33,0.36,0.15,0.15,0,0,0,0
"GRAL","2_BLT","Global",2.33,0.36,0.05,0.33,0,0.01,0,0
"GROU","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"GROU","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"GRSE","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"GYFL","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"GYFL","2_BLT","Global",2.33,0.36,0,0,0,0,0,0
"GYJA","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"GYJA","2_BLT","Global",2.33,0.36,0.01,0.06,0,0,0,0
"GYME","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"GYME","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"GYMI","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"GYSP","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"GYUC","1_nSPC","Global",2.33,0.36,0.02,0.02,0,0,0,0
"GYUC","2_BLT","Global",2.33,0.36,0,0.03,0,0,0,0
"GYUN","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"GYUN","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"HABI","1_nSPC","Global",2.33,0.36,0.07,0.07,0,0,0,0
"HAHO","1_nSPC","Global",2.33,0.36,0.6,0.6,0,0,0,0
"HAHO","2_BLT","Global",2.33,0.36,0.05,0.35,0,0.01,0,0
"HAMA","1_nSPC","Global",2.33,0.36,0.1,0.1,0,0,0,0
"HAME","1_nSPC","Global",2.33,0.36,0.04,0.04,0,0,0,0
"HAML","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"HAMT","1_nSPC","Global",2.33,0.36,0.14,0.14,0.01,0.01,0,0
"HAOR","1_nSPC","Global",2.33,0.36,0.26,0.26,0,0,0,0
"HAPR","1_nSPC","Global",2.33,0.36,0.01,0.01,0,0,0,0
"HASP","1_nSPC","Global",2.33,0.36,0.01,0.01,0.01,0.01,0,0
"HATR","1_nSPC","Global",2.33,0.36,0.17,0.17,0.02,0.02,0,0
"HEAC","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"HECA","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"HECH","1_nSPC","Global",2.33,0.36,0.07,0.07,0,0,0,0
"HEFA","1_nSPC","Global",2.33,0.36,0.29,0.29,0,0,0,0
"HEFA","2_BLT","Global",2.33,0.36,0.02,0.16,0,0,0,0
"HEME","1_nSPC","Global",2.33,0.36,0.03,0.03,0,0,0,0
"HEME","2_BLT","Global",2.33,0.36,0,0.01,0,0,0,0
"HEMO","1_nSPC","Global",2.33,0.36,0.06,0.06,0,0,0,0
"HEPO","1_nSPC","Global",2.33,0.36,0.02,0.02,0.01,0.01,0,0
"HESI","1_nSPC","Global",2.33,0.36,0.05,0.05,0,0,0,0
"HETH","1_nSPC","Global",2.33,0.36,0.11,0.11,0.01,0.01,0,0
"HEVA","1_nSPC","Global",2.33,0.36,0.04,0.04,0,0,0,0
"HILO","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
"HODO","1_nSPC","Global",2.33,0.36,0.03,0.03,0,0,0,0
"HODO","2_BLT","Global",2.33,0.36,0.01,0.06,0,0.01,0,0
"HYAC","1_nSPC","Global",2.33,0.36,0,0,0.01,0.01,0,0
"ISSP","1_nSPC","Global",2.33,0.36,0,0,0,0,0,0
