"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"AMBI","1_nSPC","Global",3.75,17.07,0,0,0,0,0,0
"ANCH","1_nSPC","Global",3.75,17.07,0.11,0.11,0.04,0.04,0,0
"ANCU","1_nSPC","Global",3.75,17.07,0.09,0.09,0.17,0.17,0.02,0.02
"ANSP","1_nSPC","Global",3.75,17.07,0,0,0,0,0,0
"APAR","1_nSPC","Global",3.75,17.07,0.06,0.06,0.22,0.22,0.01,0.01
"APFU","1_nSPC","Global",3.75,17.07,0.23,0.23,0.83,0.83,0.19,0.19
"APKA","1_nSPC","Global",3.75,17.07,0,0,0.01,0.01,0,0
"APSP","1_nSPC","Global",3.75,17.07,0.01,0.01,0.13,0.13,0,0
"APVI","1_nSPC","Global",3.75,17.07,0.24,0.24,5.45,5.45,1.33,1.33
"APVI","2_TOW","Global",3.75,17.07,0.02,0.51,2.28,0.13,0.05,0.07
"ARHI","1_nSPC","Global",3.75,17.07,0,0,0.9,0.9,0,0
"ARME","1_nSPC","Global",3.75,17.07,0.01,0.01,2.68,2.68,0.03,0.03
"AUCH","1_nSPC","Global",3.75,17.07,0.12,0.12,0.18,0.18,0.02,0.02
"AUCH","2_TOW","Global",3.75,17.07,0.02,0.45,0.31,0.02,0.01,0.01
"BALA","1_nSPC","Global",3.75,17.07,0,0,20.33,20.33,0.01,0.01
"BALA","2_TOW","Global",3.75,17.07,0,0.01,17.22,1.01,0,0.01
"BAPO","1_nSPC","Global",3.75,17.07,0.01,0.01,1.23,1.23,0.01,0.01
"BAPO","2_TOW","Global",3.75,17.07,0,0,1.84,0.11,0,0
"BLEN","1_nSPC","Global",3.75,17.07,0.02,0.02,0.1,0.1,0,0
"BOAL","1_nSPC","Global",3.75,17.07,0.61,0.61,1.07,1.07,0.65,0.65
"BOAL","2_TOW","Global",3.75,17.07,0,0.01,0.86,0.05,0,0
"BOMA","1_nSPC","Global",3.75,17.07,0.01,0.01,0.63,0.63,0,0
"CAAB","1_nSPC","Global",3.75,17.07,0.02,0.02,30.62,30.62,0.63,0.63
"CAAB","2_TOW","Global",3.75,17.07,0,0.1,16.72,0.98,0.05,0.1
"CAAM","1_nSPC","Global",3.75,17.07,0.16,0.16,0.02,0.02,0,0
"CACA","1_nSPC","Global",3.75,17.07,0.16,0.16,0.47,0.47,0.07,0.07
"CACO","1_nSPC","Global",3.75,17.07,0.14,0.14,0.05,0.05,0.01,0.01
"CADU","1_nSPC","Global",3.75,17.07,0.1,0.1,0.46,0.46,0.04,0.04
"CAEP","1_nSPC","Global",3.75,17.07,0.01,0.01,0.03,0.03,0,0
"CAFE","1_nSPC","Global",3.75,17.07,0.02,0.02,3.09,3.09,0.06,0.06
"CAFE","2_TOW","Global",3.75,17.07,0,0.04,2.3,0.13,0,0
"CAGA","1_nSPC","Global",3.75,17.07,0,0,22.16,22.16,0.04,0.04
"CAGA","2_TOW","Global",3.75,17.07,0,0.06,6.86,0.4,0.01,0.02
"CAIG","1_nSPC","Global",3.75,17.07,0.04,0.04,18.11,18.11,0.66,0.66
"CAIG","2_TOW","Global",3.75,17.07,0,0.09,27.56,1.61,0.06,0.14
"CAJA","1_nSPC","Global",3.75,17.07,0.73,0.73,0.03,0.03,0.02,0.02
"CALU","1_nSPC","Global",3.75,17.07,0,0,0.06,0.06,0,0
"CAMC","1_nSPC","Global",3.75,17.07,0,0,0,0,0,0
"CAME","1_nSPC","Global",3.75,17.07,0.31,0.31,3.17,3.17,1,1
"CAME","2_TOW","Global",3.75,17.07,0.01,0.28,2.56,0.15,0.02,0.04
"CAML","1_nSPC","Global",3.75,17.07,0,0,22.12,22.12,0.05,0.05
"CAOR","1_nSPC","Global",3.75,17.07,0.03,0.03,2.14,2.14,0.06,0.06
"CAOR","2_TOW","Global",3.75,17.07,0,0.01,1.48,0.09,0,0
"CAPA","1_nSPC","Global",3.75,17.07,0,0,0.03,0.03,0,0
"CARD","1_nSPC","Global",3.75,17.07,0.02,0.02,0.03,0.03,0,0
"CARI","1_nSPC","Global",3.75,17.07,0,0,0.01,0.01,0,0
"CASA","1_nSPC","Global",3.75,17.07,0.14,0.14,0.07,0.07,0.01,0.01
"CASE","2_TOW","Global",3.75,17.07,0,0.04,4.9,0.29,0,0.01
"CASO","1_nSPC","Global",3.75,17.07,0,0,0.04,0.04,0,0
"CASP","2_TOW","Global",3.75,17.07,0,0,9.23,0.54,0,0
"CATY","1_nSPC","Global",3.75,17.07,0.02,0.02,0,0,0,0
"CAVA","1_nSPC","Global",3.75,17.07,0,0,0.01,0.01,0,0
"CAVE","1_nSPC","Global",3.75,17.07,0.01,0.01,0.03,0.03,0,0
"CAZO","1_nSPC","Global",3.75,17.07,0.01,0.01,0.63,0.63,0.01,0.01
"CEAR","1_nSPC","Global",3.75,17.07,0.5,0.5,2.02,2.02,1,1
"CEAR","2_TOW","Global",3.75,17.07,0,0.07,1.7,0.1,0,0.01
"CEFI","1_nSPC","Global",3.75,17.07,0.09,0.09,0.03,0.03,0,0
"CELO","1_nSPC","Global",3.75,17.07,0.01,0.01,0.01,0.01,0,0
"CEPO","1_nSPC","Global",3.75,17.07,0.33,0.33,0.05,0.05,0.02,0.02
"CHAC","1_nSPC","Global",3.75,17.07,0.01,0.01,0.07,0.07,0,0
"CHAG","1_nSPC","Global",3.75,17.07,0.28,0.28,0.03,0.03,0.01,0.01
"CHAU","1_nSPC","Global",3.75,17.07,0.15,0.15,0.19,0.19,0.03,0.03
"CHCH","1_nSPC","Global",3.75,17.07,0.01,0.01,28.96,28.96,0.36,0.36
"CHCH","2_TOW","Global",3.75,17.07,0,0.16,18.13,1.06,0.08,0.17
"CHCI","1_nSPC","Global",3.75,17.07,0,0,0,0,0,0
"CHEP","1_nSPC","Global",3.75,17.07,0.03,0.03,0.16,0.16,0,0
"CHFR","1_nSPC","Global",3.75,17.07,0.12,0.12,0.1,0.1,0.01,0.01
"CHHA","1_nSPC","Global",3.75,17.07,0.36,0.36,0.03,0.03,0.01,0.01
"CHIN","1_nSPC","Global",3.75,17.07,0.02,0.02,0.27,0.27,0.01,0.01
"CHKL","1_nSPC","Global",3.75,17.07,0.22,0.22,0.13,0.13,0.03,0.03
"CHLC","1_nSPC","Global",3.75,17.07,0.01,0.01,0.02,0.02,0,0
"CHLI","1_nSPC","Global",3.75,17.07,0.01,0.01,0.15,0.15,0,0
"CHLT","1_nSPC","Global",3.75,17.07,0.05,0.05,0.2,0.2,0.01,0.01
"CHLU","1_nSPC","Global",3.75,17.07,0.28,0.28,0.21,0.21,0.06,0.06
"CHME","1_nSPC","Global",3.75,17.07,0,0,0.02,0.02,0,0
"CHMI","1_nSPC","Global",3.75,17.07,0.19,0.19,0.17,0.17,0.03,0.03
"CHMU","1_nSPC","Global",3.75,17.07,0.55,0.55,0.09,0.09,0.05,0.05
"CHOR","1_nSPC","Global",3.75,17.07,0.42,0.42,0.26,0.26,0.11,0.11
"CHOV","1_nSPC","Global",3.75,17.07,0.14,0.14,0.27,0.27,0.04,0.04
"CHPE","1_nSPC","Global",3.75,17.07,0.06,0.06,2.58,2.58,0.16,0.16
"CHPE","2_TOW","Global",3.75,17.07,0.01,0.38,2.15,0.13,0.03,0.05
"CHQU","1_nSPC","Global",3.75,17.07,0.37,0.37,0.12,0.12,0.04,0.04
"CHRE","1_nSPC","Global",3.75,17.07,0.01,0.01,0.17,0.17,0,0
"CHSL","1_nSPC","Global",3.75,17.07,0.36,0.36,0.92,0.92,0.33,0.33
"CHTI","1_nSPC","Global",3.75,17.07,0,0,0.05,0.05,0,0
"CHUB","1_nSPC","Global",3.75,17.07,0.2,0.2,3.51,3.51,0.7,0.7
"CHUB","2_TOW","Global",3.75,17.07,0,0.01,8.55,0.5,0,0
"CHUN","1_nSPC","Global",3.75,17.07,0.11,0.11,0.19,0.19,0.02,0.02
"CHVA","1_nSPC","Global",3.75,17.07,0.72,0.72,0.22,0.22,0.16,0.16
"CHVE","1_nSPC","Global",3.75,17.07,0.13,0.13,0.72,0.72,0.09,0.09
"CHVI","1_nSPC","Global",3.75,17.07,0,0,0.87,0.87,0,0
"CIFA","1_nSPC","Global",3.75,17.07,0.24,0.24,0.02,0.02,0,0
"CIJO","1_nSPC","Global",3.75,17.07,0,0,0.04,0.04,0,0
"CILB","1_nSPC","Global",3.75,17.07,0,0,0,0,0,0
"CIOB","1_nSPC","Global",3.75,17.07,0,0,0.04,0.04,0,0
"CIPI","1_nSPC","Global",3.75,17.07,0.11,0.11,0.14,0.14,0.02,0.02
"CISP","1_nSPC","Global",3.75,17.07,0,0,0.02,0.02,0,0
"CIVA","1_nSPC","Global",3.75,17.07,0.11,0.11,0.01,0.01,0,0
"COBA","1_nSPC","Global",3.75,17.07,0.01,0.01,0.19,0.19,0,0
"COFL","1_nSPC","Global",3.75,17.07,0.03,0.03,1.72,1.72,0.05,0.05
"COGA","1_nSPC","Global",3.75,17.07,0.41,0.41,0.13,0.13,0.05,0.05
"CONG","1_nSPC","Global",3.75,17.07,0,0,1.08,1.08,0,0
"COVE","1_nSPC","Global",3.75,17.07,0.34,0.34,0.05,0.05,0.02,0.02
"CTHA","1_nSPC","Global",3.75,17.07,0.12,0.12,0.24,0.24,0.03,0.03
"CTST","1_nSPC","Global",3.75,17.07,0.56,0.56,0.67,0.67,0.37,0.37
"CYLE","1_nSPC","Global",3.75,17.07,0,0,0.03,0.03,0,0
"DAAL","1_nSPC","Global",3.75,17.07,0.22,0.22,0.25,0.25,0.05,0.05
"DASY","1_nSPC","Global",3.75,17.07,0,0,482.15,482.15,0.31,0.31
"DASY","2_TOW","Global",3.75,17.07,0,0.02,41.11,2.41,0.02,0.05
"DEBA","1_nSPC","Global",3.75,17.07,0,0,0.02,0.02,0,0
"DEMA","1_nSPC","Global",3.75,17.07,0.1,0.1,6.45,6.45,0.66,0.66
"DIHO","1_nSPC","Global",3.75,17.07,0,0,1.33,1.33,0,0
"DIHY","1_nSPC","Global",3.75,17.07,0.01,0.01,1.35,1.35,0.02,0.02
"DIHY","2_TOW","Global",3.75,17.07,0,0.02,2.02,0.12,0,0
"DOEX","1_nSPC","Global",3.75,17.07,0,0,0,0,0,0
"ECNE","1_nSPC","Global",3.75,17.07,0,0,0.02,0.02,0,0
"ELBI","1_nSPC","Global",3.75,17.07,0.01,0.01,1.74,1.74,0.01,0.01
"ELBI","2_TOW","Global",3.75,17.07,0,0.01,0.9,0.05,0,0
"ENCA","1_nSPC","Global",3.75,17.07,0,0,1.38,1.38,0.01,0.01
"EUAF","1_nSPC","Global",3.75,17.07,0,0,10.66,10.66,0.03,0.03
"EXBR","1_nSPC","Global",3.75,17.07,0.05,0.05,0.01,0.01,0,0
"FICO","1_nSPC","Global",3.75,17.07,0.06,0.06,0.52,0.52,0.03,0.03
"FICO","2_TOW","Global",3.75,17.07,0.01,0.31,0.65,0.04,0.01,0.01
"FILE","1_nSPC","Global",3.75,17.07,0,0,0.01,0.01,0,0
"FISH","1_nSPC","Global",3.75,17.07,0,0,0.22,0.22,0,0
"FOFL","1_nSPC","Global",3.75,17.07,0.34,0.34,0.07,0.07,0.02,0.02
"FOLO","1_nSPC","Global",3.75,17.07,0.08,0.08,0.09,0.09,0.01,0.01
"GOAT","1_nSPC","Global",3.75,17.07,0,0,0,0,0,0
"GOBI","1_nSPC","Global",3.75,17.07,0,0,0.02,0.02,0,0
"GOVA","1_nSPC","Global",3.75,17.07,0.41,0.41,0.07,0.07,0.03,0.03
"GUCU","1_nSPC","Global",3.75,17.07,0.04,0.04,0.01,0.01,0,0
"GYEU","1_nSPC","Global",3.75,17.07,0.01,0.01,0.12,0.12,0,0
"GYFL","1_nSPC","Global",3.75,17.07,0.06,0.06,2.22,2.22,0.12,0.12
"GYJA","1_nSPC","Global",3.75,17.07,0.01,0.01,3.94,3.94,0.02,0.02
"GYME","1_nSPC","Global",3.75,17.07,0.09,0.09,0.47,0.47,0.04,0.04
"GYMT","1_nSPC","Global",3.75,17.07,0.01,0.01,0.01,0.01,0,0
"GYRU","1_nSPC","Global",3.75,17.07,0,0,1.37,1.37,0,0
"GYSP","1_nSPC","Global",3.75,17.07,0.01,0.01,0.35,0.35,0,0
"GYST","1_nSPC","Global",3.75,17.07,0,0,0.05,0.05,0,0
"GYUN","1_nSPC","Global",3.75,17.07,0.01,0.01,1.73,1.73,0.02,0.02
"GYZE","1_nSPC","Global",3.75,17.07,0,0,0.27,0.27,0,0
"HAOR","1_nSPC","Global",3.75,17.07,0.54,0.54,0.04,0.04,0.02,0.02
"HECA","1_nSPC","Global",3.75,17.07,0,0,0.38,0.38,0,0
"HEDI","1_nSPC","Global",3.75,17.07,0.07,0.07,1.69,1.69,0.12,0.12
"HEPO","1_nSPC","Global",3.75,17.07,0.01,0.01,0.48,0.48,0.01,0.01
"HETH","1_nSPC","Global",3.75,17.07,0.01,0.01,0.84,0.84,0.01,0.01
"INAN","1_nSPC","Global",3.75,17.07,0,0,0.29,0.29,0,0
"INPA","1_nSPC","Global",3.75,17.07,0.01,0.01,0.02,0.02,0,0
"INUM","1_nSPC","Global",3.75,17.07,0,0,0.04,0.04,0,0
"JACK","1_nSPC","Global",3.75,17.07,0,0,0.33,0.33,0,0
"KUSA","1_nSPC","Global",3.75,17.07,0,0,0.17,0.17,0,0
"KYCI","1_nSPC","Global",3.75,17.07,0.01,0.01,0.87,0.87,0.01,0.01
"KYSA","1_nSPC","Global",3.75,17.07,0,0,0.79,0.79,0,0
"KYVA","1_nSPC","Global",3.75,17.07,0,0,0.69,0.69,0,0
"LAFO","1_nSPC","Global",3.75,17.07,0,0,0.02,0.02,0,0
"LAPH","1_nSPC","Global",3.75,17.07,0.34,0.34,0.01,0.01,0,0
"LIZA","1_nSPC","Global",3.75,17.07,0.04,0.04,0.04,0.04,0,0
"LUFU","1_nSPC","Global",3.75,17.07,0.3,0.3,0.9,0.9,0.27,0.27
"LUKA","1_nSPC","Global",3.75,17.07,0.28,0.28,3.05,3.05,0.84,0.84
"MABI","1_nSPC","Global",3.75,17.07,0,0,407.79,407.79,0.11,0.11
"MABR","1_nSPC","Global",3.75,17.07,0.07,0.07,0.13,0.13,0.01,0.01
"MAGE","1_nSPC","Global",3.75,17.07,0.29,0.29,0.02,0.02,0,0
"MENI","1_nSPC","Global",3.75,17.07,0.29,0.29,2.06,2.06,0.61,0.61
"MEVI","1_nSPC","Global",3.75,17.07,0.49,0.49,0.97,0.97,0.48,0.48
"MOGR","1_nSPC","Global",3.75,17.07,0.28,0.28,1.78,1.78,0.5,0.5
"MOGR","2_TOW","Global",3.75,17.07,0,0.12,2.63,0.15,0.01,0.02
"MOSP","1_nSPC","Global",3.75,17.07,0.01,0.01,333.47,333.47,1.74,1.74
"MOSP","2_TOW","Global",3.75,17.07,0,0.08,94.38,5.53,0.2,0.45
"MUFL","1_nSPC","Global",3.75,17.07,0.12,0.12,1.78,1.78,0.21,0.21
"MUMI","1_nSPC","Global",3.75,17.07,0,0,0.09,0.09,0,0
"MUPF","1_nSPC","Global",3.75,17.07,0.01,0.01,1.81,1.81,0.02,0.02
"MUVA","1_nSPC","Global",3.75,17.07,0.07,0.07,2.06,2.06,0.15,0.15
"MYAM","1_nSPC","Global",3.75,17.07,0.01,0.01,0.73,0.73,0.01,0.01
"MYBE","1_nSPC","Global",3.75,17.07,0.15,0.15,1.38,1.38,0.21,0.21
"MYKU","1_nSPC","Global",3.75,17.07,0.06,0.06,1.34,1.34,0.08,0.08
"MYMA","1_nSPC","Global",3.75,17.07,0,0,0.55,0.55,0,0
"MYSP","1_nSPC","Global",3.75,17.07,0.01,0.01,0.59,0.59,0,0
"MYVI","1_nSPC","Global",3.75,17.07,0,0,0.39,0.39,0,0
"NAAN","1_nSPC","Global",3.75,17.07,0.01,0.01,0.48,0.48,0,0
"NAAN","2_TOW","Global",3.75,17.07,0,0,2.55,0.15,0,0
"NABR","1_nSPC","Global",3.75,17.07,0.22,0.22,2.28,2.28,0.51,0.51
"NABR","2_TOW","Global",3.75,17.07,0,0.04,56.96,3.34,0.05,0.12
"NAHE","1_nSPC","Global",3.75,17.07,0.26,0.26,2.8,2.8,0.72,0.72
"NAHE","2_TOW","Global",3.75,17.07,0,0.09,3.85,0.23,0.01,0.02
"NALI","1_nSPC","Global",3.75,17.07,0.63,0.63,1.05,1.05,0.66,0.66
"NASP","1_nSPC","Global",3.75,17.07,0.02,0.02,0.27,0.27,0,0
"NAUN","1_nSPC","Global",3.75,17.07,0.29,0.29,1.66,1.66,0.48,0.48
"NAUN","2_TOW","Global",3.75,17.07,0.01,0.38,2.6,0.15,0.04,0.06
"NEAU","1_nSPC","Global",3.75,17.07,0,0,0.07,0.07,0,0
"NEED","1_nSPC","Global",3.75,17.07,0,0,0.16,0.16,0,0
"NEMA","1_nSPC","Global",3.75,17.07,0,0,0,0,0,0
"NESA","1_nSPC","Global",3.75,17.07,0.02,0.02,0.23,0.23,0,0
"NESP","1_nSPC","Global",3.75,17.07,0,0,0.21,0.21,0,0
"NOTA","1_nSPC","Global",3.75,17.07,0.05,0.05,0.09,0.09,0,0
"OPFA","1_nSPC","Global",3.75,17.07,0,0,0.76,0.76,0,0
"OPPU","1_nSPC","Global",3.75,17.07,0,0,3.78,3.78,0.01,0.01
"OPPU","2_TOW","Global",3.75,17.07,0,0.01,2.61,0.15,0,0
"OSMA","1_nSPC","Global",3.75,17.07,0,0,0.11,0.11,0,0
"OSME","1_nSPC","Global",3.75,17.07,0.11,0.11,0.04,0.04,0,0
"OSWH","1_nSPC","Global",3.75,17.07,0,0,0.04,0.04,0,0
"OXBI","1_nSPC","Global",3.75,17.07,0.21,0.21,0.04,0.04,0.01,0.01
"OXTY","1_nSPC","Global",3.75,17.07,0,0,0.03,0.03,0,0
"OXUN","1_nSPC","Global",3.75,17.07,0.22,0.22,0.46,0.46,0.1,0.1
"PAAR","1_nSPC","Global",3.75,17.07,0.79,0.79,0.13,0.13,0.11,0.11
"PACY","1_nSPC","Global",3.75,17.07,0.23,0.23,0.66,0.66,0.15,0.15
"PAFO","1_nSPC","Global",3.75,17.07,0.32,0.32,0.14,0.14,0.04,0.04
"PAIN","1_nSPC","Global",3.75,17.07,0.27,0.27,0.32,0.32,0.09,0.09
"PAMU","1_nSPC","Global",3.75,17.07,0.84,0.84,0.3,0.3,0.25,0.25
"PAPL","1_nSPC","Global",3.75,17.07,0.24,0.24,0.17,0.17,0.04,0.04
"PAPO","1_nSPC","Global",3.75,17.07,0.06,0.06,0.65,0.65,0.04,0.04
"PARR","1_nSPC","Global",3.75,17.07,0.16,0.16,0.1,0.1,0.02,0.02
"PASC","1_nSPC","Global",3.75,17.07,0.03,0.03,0.02,0.02,0,0
"PEAS","1_nSPC","Global",3.75,17.07,0.08,0.08,0.03,0.03,0,0
"PESP","1_nSPC","Global",3.75,17.07,0.02,0.02,0.03,0.03,0,0
"PLEW","1_nSPC","Global",3.75,17.07,0.15,0.15,0,0,0,0
"PLGO","1_nSPC","Global",3.75,17.07,0.19,0.19,0,0,0,0
"PLIM","1_nSPC","Global",3.75,17.07,0.34,0.34,0.04,0.04,0.01,0.01
"PLJO","1_nSPC","Global",3.75,17.07,0.59,0.59,0.05,0.05,0.03,0.03
"PLSI","1_nSPC","Global",3.75,17.07,0.02,0.02,0.05,0.05,0,0
"PRKA","1_nSPC","Global",3.75,17.07,0.06,0.06,0.1,0.1,0.01,0.01
"PRME","1_nSPC","Global",3.75,17.07,0,0,0.39,0.39,0,0
"PSBI","1_nSPC","Global",3.75,17.07,0.04,0.04,0.07,0.07,0,0
"PSCE","1_nSPC","Global",3.75,17.07,0.23,0.23,0.03,0.03,0.01,0.01
"PSEV","1_nSPC","Global",3.75,17.07,0.32,0.32,0.02,0.02,0.01,0.01
"PSHW","1_nSPC","Global",3.75,17.07,0,0,0.04,0.04,0,0
"PSOC","1_nSPC","Global",3.75,17.07,0.27,0.27,0.03,0.03,0.01,0.01
"PSTE","1_nSPC","Global",3.75,17.07,0.31,0.31,0.01,0.01,0,0
"PTHE","1_nSPC","Global",3.75,17.07,0.06,0.06,0.07,0.07,0,0
"PTSP","1_nSPC","Global",3.75,17.07,0,0,0.16,0.16,0,0
"PUFF","1_nSPC","Global",3.75,17.07,0,0,0.09,0.09,0,0
"RHAC","1_nSPC","Global",3.75,17.07,0.01,0.01,0.35,0.35,0,0
"RHRE","1_nSPC","Global",3.75,17.07,0.29,0.29,0.33,0.33,0.1,0.1
"SACA","1_nSPC","Global",3.75,17.07,0,0,0.1,0.1,0,0
"SADI","1_nSPC","Global",3.75,17.07,0.02,0.02,0.21,0.21,0.01,0.01
"SAEN","1_nSPC","Global",3.75,17.07,0,0,0.37,0.37,0,0
"SAFL","1_nSPC","Global",3.75,17.07,0,0,0.16,0.16,0,0
"SAOR","1_nSPC","Global",3.75,17.07,0,0,22.74,22.74,0.02,0.02
"SAPP","1_nSPC","Global",3.75,17.07,0.01,0.01,0.34,0.34,0,0
"SAPU","1_nSPC","Global",3.75,17.07,0,0,0.37,0.37,0,0
"SASP","1_nSPC","Global",3.75,17.07,0.04,0.04,0.95,0.95,0.04,0.04
"SATI","1_nSPC","Global",3.75,17.07,0.05,0.05,0.42,0.42,0.02,0.02
"SAXA","1_nSPC","Global",3.75,17.07,0.02,0.02,0.39,0.39,0.01,0.01
"SCCA","1_nSPC","Global",3.75,17.07,0,0,0.4,0.4,0,0
"SCDI","1_nSPC","Global",3.75,17.07,0,0,0.62,0.62,0,0
"SCDU","1_nSPC","Global",3.75,17.07,0.1,0.1,0.6,0.6,0.06,0.06
"SCLY","1_nSPC","Global",3.75,17.07,0.03,0.03,1.55,1.55,0.05,0.05
"SCLY","2_TOW","Global",3.75,17.07,0,0,0.6,0.04,0,0
"SCPP","1_nSPC","Global",3.75,17.07,0,0,0.07,0.07,0,0
"SCPS","1_nSPC","Global",3.75,17.07,0.35,0.35,0.91,0.91,0.32,0.32
"SCRU","1_nSPC","Global",3.75,17.07,0.4,0.4,3.47,3.47,1.4,1.4
"SCRU","2_TOW","Global",3.75,17.07,0.14,0.87,2.88,0.17,0.41,0.15
"SCSP","1_nSPC","Global",3.75,17.07,0,0,0.05,0.05,0,0
"SCTI","1_nSPC","Global",3.75,17.07,0,0,0.1,0.1,0,0
"SEBA","1_nSPC","Global",3.75,17.07,0,0,0.01,0.01,0,0
"SECO","1_nSPC","Global",3.75,17.07,0.01,0.01,0.01,0.01,0,0
"SECR","1_nSPC","Global",3.75,17.07,0,0,0.27,0.27,0,0
"SEDU","1_nSPC","Global",3.75,17.07,0.03,0.03,14.82,14.82,0.43,0.43
"SEDU","2_TOW","Global",3.75,17.07,0.01,0.21,4.61,0.27,0.03,0.06
"SHAR","1_nSPC","Global",3.75,17.07,0,0,12.98,12.98,0.01,0.01
"SNDP","1_nSPC","Global",3.75,17.07,0,0,0.01,0.01,0,0
"SPBA","1_nSPC","Global",3.75,17.07,0.01,0.01,4.36,4.36,0.05,0.05
"SPBA","2_TOW","Global",3.75,17.07,0,0.02,4.12,0.24,0,0
"SPDE","1_nSPC","Global",3.75,17.07,0,0,0.09,0.09,0,0
"SPHE","1_nSPC","Global",3.75,17.07,0,0,30.6,30.6,0.04,0.04
"SPLE","1_nSPC","Global",3.75,17.07,0,0,218.35,218.35,0.14,0.14
"SPLE","2_TOW","Global",3.75,17.07,0,0.01,30.63,1.79,0.01,0.02
"STBA","1_nSPC","Global",3.75,17.07,0.63,0.63,0.05,0.05,0.03,0.03
"STFA","1_nSPC","Global",3.75,17.07,0,0,0.02,0.02,0,0
"STMA","1_nSPC","Global",3.75,17.07,0.4,0.4,0.11,0.11,0.04,0.04
"STSP","1_nSPC","Global",3.75,17.07,0,0,0.03,0.03,0,0
"SUBU","1_nSPC","Global",3.75,17.07,0.7,0.7,0.3,0.3,0.21,0.21
"SUFR","1_nSPC","Global",3.75,17.07,0.44,0.44,1.05,1.05,0.46,0.46
"SURG","1_nSPC","Global",3.75,17.07,0.01,0.01,0.02,0.02,0,0
"SURG","2_TOW","Global",3.75,17.07,0,0,2.27,0.13,0,0
"SYBI","1_nSPC","Global",3.75,17.07,0,0,0,0,0,0
"SYUL","1_nSPC","Global",3.75,17.07,0,0,0.03,0.03,0,0
"SYVA","1_nSPC","Global",3.75,17.07,0,0,0.01,0.01,0,0
"TATR","1_nSPC","Global",3.75,17.07,0,0,0.01,0.01,0,0
"THBA","1_nSPC","Global",3.75,17.07,0.06,0.06,0.67,0.67,0.04,0.04
"THDQ","1_nSPC","Global",3.75,17.07,0,0,0,0,0,0
"THDU","1_nSPC","Global",3.75,17.07,0.94,0.94,0.23,0.23,0.21,0.21
"THLU","1_nSPC","Global",3.75,17.07,0.01,0.01,0.04,0.04,0,0
"THPU","1_nSPC","Global",3.75,17.07,0.06,0.06,0.26,0.26,0.02,0.02
"THQU","1_nSPC","Global",3.75,17.07,0.01,0.01,0.04,0.04,0,0
"THSP","1_nSPC","Global",3.75,17.07,0,0,0,0,0,0
"THTR","1_nSPC","Global",3.75,17.07,0.12,0.12,0.12,0.12,0.01,0.01
"TORA","1_nSPC","Global",3.75,17.07,0,0,0.11,0.11,0,0
"TRIG","1_nSPC","Global",3.75,17.07,0,0,1.07,1.07,0,0
