"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"ARME","1_nSPC","Global",2.67,9.73,0.09,0.09,2.53,2.53,0.22,0.22
"ARNI","1_nSPC","Global",2.67,9.73,0.01,0.01,0.28,0.28,0,0
"ARST","2_TOW","Global",2.67,9.73,0,0,5.39,0.55,0,0
"AUCH","1_nSPC","Global",2.67,9.73,0.11,0.11,0.32,0.32,0.03,0.03
"AUCH","2_TOW","Global",2.67,9.73,0.02,0.24,0.22,0.02,0,0.01
"BACO","1_nSPC","Global",2.67,9.73,0,0,2.52,2.52,0,0
"BARR","2_TOW","Global",2.67,9.73,0,0.02,46.06,4.73,0.07,0.1
"BAUN","1_nSPC","Global",2.67,9.73,0.47,0.47,0.55,0.55,0.26,0.26
"BAVI","1_nSPC","Global",2.67,9.73,0.04,0.04,4.22,4.22,0.15,0.15
"BAVI","2_TOW","Global",2.67,9.73,0.02,0.24,3.06,0.31,0.07,0.08
"BIGE","1_nSPC","Global",2.67,9.73,0,0,0.12,0.12,0,0
"BLEN","1_nSPC","Global",2.67,9.73,0.12,0.12,0.02,0.02,0,0
"BOAL","1_nSPC","Global",2.67,9.73,0.05,0.05,2.29,2.29,0.12,0.12
"BOAL","2_TOW","Global",2.67,9.73,0,0.01,0.87,0.09,0,0
"BOAN","1_nSPC","Global",2.67,9.73,0,0,0.28,0.28,0,0
"BOAX","1_nSPC","Global",2.67,9.73,0.12,0.12,0.1,0.1,0.01,0.01
"BODI","1_nSPC","Global",2.67,9.73,0.04,0.04,0.08,0.08,0,0
"BOLO","1_nSPC","Global",2.67,9.73,0.28,0.28,0.85,0.85,0.24,0.24
"BOMA","1_nSPC","Global",2.67,9.73,0.02,0.02,0.55,0.55,0.01,0.01
"BOME","1_nSPC","Global",2.67,9.73,0,0,0.02,0.02,0,0
"BOMU","1_nSPC","Global",2.67,9.73,0.01,0.01,394.12,394.12,3.26,3.26
"BOMU","2_TOW","Global",2.67,9.73,0.03,0.31,29.97,3.08,0.9,0.95
"BOPR","1_nSPC","Global",2.67,9.73,0.04,0.04,0.17,0.17,0.01,0.01
"BOXF","1_nSPC","Global",2.67,9.73,0,0,1.07,1.07,0,0
"BUTT","1_nSPC","Global",2.67,9.73,0,0,0.09,0.09,0,0
"CAAB","1_nSPC","Global",2.67,9.73,0.32,0.32,69.26,69.26,21.99,21.99
"CAAB","2_TOW","Global",2.67,9.73,0.32,0.87,19.52,2.01,6.24,1.75
"CAAM","1_nSPC","Global",2.67,9.73,0.05,0.05,0.02,0.02,0,0
"CACA","1_nSPC","Global",2.67,9.73,0.2,0.2,0.68,0.68,0.14,0.14
"CACE","1_nSPC","Global",2.67,9.73,0,0,6.51,6.51,0,0
"CACO","1_nSPC","Global",2.67,9.73,0,0,0.02,0.02,0,0
"CADU","1_nSPC","Global",2.67,9.73,0.15,0.15,0.52,0.52,0.08,0.08
"CAFE","1_nSPC","Global",2.67,9.73,0.02,0.02,3.07,3.07,0.05,0.05
"CAFE","2_TOW","Global",2.67,9.73,0,0.01,3.07,0.32,0,0
"CAGA","1_nSPC","Global",2.67,9.73,0.01,0.01,132.69,132.69,0.71,0.71
"CAGA","2_TOW","Global",2.67,9.73,0,0.02,43.84,4.5,0.06,0.09
"CAIG","1_nSPC","Global",2.67,9.73,0.03,0.03,23.14,23.14,0.73,0.73
"CAIG","2_TOW","Global",2.67,9.73,0.02,0.22,9.57,0.98,0.19,0.22
"CAJA","1_nSPC","Global",2.67,9.73,0.07,0.07,0.01,0.01,0,0
"CAJN","1_nSPC","Global",2.67,9.73,0.01,0.01,0.01,0.01,0,0
"CALU","1_nSPC","Global",2.67,9.73,0.19,0.19,7.02,7.02,1.32,1.32
"CALU","2_TOW","Global",2.67,9.73,0.08,0.56,4.03,0.41,0.33,0.23
"CAMC","1_nSPC","Global",2.67,9.73,0.02,0.02,0.01,0.01,0,0
"CAME","1_nSPC","Global",2.67,9.73,0.49,0.49,6.79,6.79,3.32,3.32
"CAME","2_TOW","Global",2.67,9.73,0.07,0.53,3.29,0.34,0.23,0.18
"CAML","1_nSPC","Global",2.67,9.73,0.07,0.07,24.27,24.27,1.65,1.65
"CAML","2_TOW","Global",2.67,9.73,0.05,0.43,6.21,0.64,0.31,0.27
"CAOR","1_nSPC","Global",2.67,9.73,0.17,0.17,1.53,1.53,0.26,0.26
"CAOR","2_TOW","Global",2.67,9.73,0.01,0.09,1.78,0.18,0.01,0.02
"CAPA","1_nSPC","Global",2.67,9.73,0.05,0.05,0.14,0.14,0.01,0.01
"CARD","1_nSPC","Global",2.67,9.73,0.01,0.01,0.03,0.03,0,0
"CASA","1_nSPC","Global",2.67,9.73,0.03,0.03,0.06,0.06,0,0
"CASE","1_nSPC","Global",2.67,9.73,0.01,0.01,70.26,70.26,0.56,0.56
"CASE","2_TOW","Global",2.67,9.73,0.01,0.17,222.06,22.82,3.13,3.89
"CASO","1_nSPC","Global",2.67,9.73,0.03,0.03,0.03,0.03,0,0
"CATE","1_nSPC","Global",2.67,9.73,0.14,0.14,23.58,23.58,3.37,3.37
"CATY","1_nSPC","Global",2.67,9.73,0,0,0,0,0,0
"CAVA","1_nSPC","Global",2.67,9.73,0,0,0.08,0.08,0,0
"CAZO","1_nSPC","Global",2.67,9.73,0.01,0.01,0.62,0.62,0.01,0.01
"CEAR","1_nSPC","Global",2.67,9.73,0.68,0.68,2.57,2.57,1.76,1.76
"CEAR","2_TOW","Global",2.67,9.73,0.01,0.17,1.5,0.15,0.02,0.03
"CEBC","1_nSPC","Global",2.67,9.73,0,0,0.01,0.01,0,0
"CEBI","1_nSPC","Global",2.67,9.73,0,0,0.02,0.02,0,0
"CEFI","1_nSPC","Global",2.67,9.73,0,0,0.03,0.03,0,0
"CEFL","1_nSPC","Global",2.67,9.73,0.68,0.68,0.08,0.08,0.06,0.06
"CELE","1_nSPC","Global",2.67,9.73,0.03,0.03,0.1,0.1,0,0
"CELO","1_nSPC","Global",2.67,9.73,0.47,0.47,0.06,0.06,0.03,0.03
"CEMI","1_nSPC","Global",2.67,9.73,0.16,0.16,2.14,2.14,0.34,0.34
"CEML","1_nSPC","Global",2.67,9.73,0,0,0.92,0.92,0,0
"CEPO","1_nSPC","Global",2.67,9.73,0.04,0.04,0.03,0.03,0,0
"CESO","1_nSPC","Global",2.67,9.73,0,0,0.19,0.19,0,0
"CESP","1_nSPC","Global",2.67,9.73,0.02,0.02,0.53,0.53,0.01,0.01
"CESS","1_nSPC","Global",2.67,9.73,0,0,1.78,1.78,0,0
"CESX","1_nSPC","Global",2.67,9.73,0.01,0.01,0.62,0.62,0.01,0.01
"CESX","2_TOW","Global",2.67,9.73,0,0,2.17,0.22,0,0
"CEUR","1_nSPC","Global",2.67,9.73,0.49,0.49,0.42,0.42,0.2,0.2
"CEVR","1_nSPC","Global",2.67,9.73,0.01,0.01,0.07,0.07,0,0
"CHAC","1_nSPC","Global",2.67,9.73,0.35,0.35,0.23,0.23,0.08,0.08
"CHAG","1_nSPC","Global",2.67,9.73,0.17,0.17,0.02,0.02,0,0
"CHAL","1_nSPC","Global",2.67,9.73,0,0,0.22,0.22,0,0
"CHAM","1_nSPC","Global",2.67,9.73,0,0,0.12,0.12,0,0
"CHAU","1_nSPC","Global",2.67,9.73,0.45,0.45,0.28,0.28,0.13,0.13
"CHBE","1_nSPC","Global",2.67,9.73,0.04,0.04,0.18,0.18,0.01,0.01
"CHBR","1_nSPC","Global",2.67,9.73,0.01,0.01,0.01,0.01,0,0
"CHCA","1_nSPC","Global",2.67,9.73,0,0,0.29,0.29,0,0
"CHCH","1_nSPC","Global",2.67,9.73,0.03,0.03,104.06,104.06,3.02,3.02
"CHCH","2_TOW","Global",2.67,9.73,0.02,0.22,41.53,4.27,0.79,0.93
"CHCI","1_nSPC","Global",2.67,9.73,0.02,0.02,0.11,0.11,0,0
"CHCL","1_nSPC","Global",2.67,9.73,0.01,0.01,0.29,0.29,0,0
"CHCY","1_nSPC","Global",2.67,9.73,0.01,0.01,0.02,0.02,0,0
"CHEI","1_nSPC","Global",2.67,9.73,0,0,0.12,0.12,0,0
"CHEP","1_nSPC","Global",2.67,9.73,0.13,0.13,0.23,0.23,0.03,0.03
"CHFA","1_nSPC","Global",2.67,9.73,0.01,0.01,0.14,0.14,0,0
"CHFN","1_nSPC","Global",2.67,9.73,0.07,0.07,7.76,7.76,0.51,0.51
"CHFN","2_TOW","Global",2.67,9.73,0,0.02,1.51,0.16,0,0
"CHFR","1_nSPC","Global",2.67,9.73,0,0,1.6,1.6,0,0
"CHGL","1_nSPC","Global",2.67,9.73,0,0,0.03,0.03,0,0
"CHHA","1_nSPC","Global",2.67,9.73,0,0,0,0,0,0
"CHKL","1_nSPC","Global",2.67,9.73,0.1,0.1,0.11,0.11,0.01,0.01
"CHLE","1_nSPC","Global",2.67,9.73,0.01,0.01,0.04,0.04,0,0
"CHLI","1_nSPC","Global",2.67,9.73,0,0,0.16,0.16,0,0
"CHLT","1_nSPC","Global",2.67,9.73,0.2,0.2,0.22,0.22,0.04,0.04
"CHLU","1_nSPC","Global",2.67,9.73,0.22,0.22,0.42,0.42,0.09,0.09
"CHMA","1_nSPC","Global",2.67,9.73,0.53,0.53,0.57,0.57,0.3,0.3
"CHMC","1_nSPC","Global",2.67,9.73,0.29,0.29,4.57,4.57,1.32,1.32
"CHMC","2_TOW","Global",2.67,9.73,0.09,0.59,2.71,0.28,0.24,0.16
"CHME","1_nSPC","Global",2.67,9.73,0.15,0.15,0.24,0.24,0.04,0.04
"CHMI","1_nSPC","Global",2.67,9.73,0,0,0.08,0.08,0,0
"CHMR","1_nSPC","Global",2.67,9.73,0,0,0.12,0.12,0,0
"CHMU","1_nSPC","Global",2.67,9.73,0.14,0.14,0.11,0.11,0.01,0.01
"CHOR","1_nSPC","Global",2.67,9.73,0.4,0.4,0.31,0.31,0.12,0.12
"CHOX","1_nSPC","Global",2.67,9.73,0.07,0.07,0.05,0.05,0,0
"CHPE","1_nSPC","Global",2.67,9.73,0.09,0.09,3.59,3.59,0.33,0.33
"CHPE","2_TOW","Global",2.67,9.73,0,0.03,1.7,0.18,0,0
"CHPU","1_nSPC","Global",2.67,9.73,0.21,0.21,0.1,0.1,0.02,0.02
"CHPW","1_nSPC","Global",2.67,9.73,0.01,0.01,0.1,0.1,0,0
"CHQN","1_nSPC","Global",2.67,9.73,0.02,0.02,0.04,0.04,0,0
"CHQU","1_nSPC","Global",2.67,9.73,0.36,0.36,0.13,0.13,0.05,0.05
"CHRE","1_nSPC","Global",2.67,9.73,0.18,0.18,0.17,0.17,0.03,0.03
"CHSE","1_nSPC","Global",2.67,9.73,0,0,0.13,0.13,0,0
"CHSL","1_nSPC","Global",2.67,9.73,0.55,0.55,1.45,1.45,0.79,0.79
"CHTA","1_nSPC","Global",2.67,9.73,0,0,0.01,0.01,0,0
"CHTE","1_nSPC","Global",2.67,9.73,0,0,0.12,0.12,0,0
"CHTL","1_nSPC","Global",2.67,9.73,0.25,0.25,0.42,0.42,0.11,0.11
"CHTR","1_nSPC","Global",2.67,9.73,0.26,0.26,0.24,0.24,0.06,0.06
"CHUB","1_nSPC","Global",2.67,9.73,0.16,0.16,2.95,2.95,0.46,0.46
"CHUB","2_TOW","Global",2.67,9.73,0,0.01,3.76,0.39,0,0
"CHUD","1_nSPC","Global",2.67,9.73,0.04,0.04,66.71,66.71,2.36,2.36
"CHUD","2_TOW","Global",2.67,9.73,0.04,0.39,13.98,1.44,0.6,0.57
"CHUL","1_nSPC","Global",2.67,9.73,0.05,0.05,0.19,0.19,0.01,0.01
"CHUN","1_nSPC","Global",2.67,9.73,0.16,0.16,0.22,0.22,0.03,0.03
"CHVA","1_nSPC","Global",2.67,9.73,0.42,0.42,0.4,0.4,0.17,0.17
"CHVE","1_nSPC","Global",2.67,9.73,0.04,0.04,0.28,0.28,0.01,0.01
"CHVG","1_nSPC","Global",2.67,9.73,0.01,0.01,0.15,0.15,0,0
"CHVR","1_nSPC","Global",2.67,9.73,0.03,0.03,0.19,0.19,0.01,0.01
"CHXA","1_nSPC","Global",2.67,9.73,0.36,0.36,0.17,0.17,0.06,0.06
"CIEX","1_nSPC","Global",2.67,9.73,0.1,0.1,0.15,0.15,0.01,0.01
"CIFA","1_nSPC","Global",2.67,9.73,0.01,0.01,0.02,0.02,0,0
"CIFL","1_nSPC","Global",2.67,9.73,0,0,0.01,0.01,0,0
"CIHU","1_nSPC","Global",2.67,9.73,0.04,0.04,0.02,0.02,0,0
"CIKA","1_nSPC","Global",2.67,9.73,0,0,0,0,0,0
"CILB","1_nSPC","Global",2.67,9.73,0.01,0.01,0.13,0.13,0,0
"CIOX","1_nSPC","Global",2.67,9.73,0.16,0.16,0.02,0.02,0,0
"CIPI","1_nSPC","Global",2.67,9.73,0.06,0.06,0.12,0.12,0.01,0.01
"CIPO","1_nSPC","Global",2.67,9.73,0.02,0.02,0.01,0.01,0,0
"CISP","1_nSPC","Global",2.67,9.73,0.09,0.09,0.05,0.05,0,0
"CIVA","1_nSPC","Global",2.67,9.73,0.02,0.02,0.01,0.01,0,0
"CIVR","1_nSPC","Global",2.67,9.73,0.11,0.11,0.02,0.02,0,0
"COAY","1_nSPC","Global",2.67,9.73,0.22,0.22,1.42,1.42,0.32,0.32
"COAY","2_TOW","Global",2.67,9.73,0.01,0.14,1.71,0.18,0.02,0.02
"COCE","1_nSPC","Global",2.67,9.73,0.08,0.08,0.11,0.11,0.01,0.01
"COGA","1_nSPC","Global",2.67,9.73,0.3,0.3,0.22,0.22,0.07,0.07
"CTBI","1_nSPC","Global",2.67,9.73,0.04,0.04,0.09,0.09,0,0
"CTCY","1_nSPC","Global",2.67,9.73,0.48,0.48,0.6,0.6,0.29,0.29
"CTFL","1_nSPC","Global",2.67,9.73,0.1,0.1,0.11,0.11,0.01,0.01
"CTHA","1_nSPC","Global",2.67,9.73,0.2,0.2,0.54,0.54,0.11,0.11
"CTMA","1_nSPC","Global",2.67,9.73,0.52,0.52,1.36,1.36,0.71,0.71
"CTSP","1_nSPC","Global",2.67,9.73,0.02,0.02,0.15,0.15,0,0
"CTSR","1_nSPC","Global",2.67,9.73,0.34,0.34,1.67,1.67,0.57,0.57
"CTST","1_nSPC","Global",2.67,9.73,0.2,0.2,1.5,1.5,0.3,0.3
"DAAL","1_nSPC","Global",2.67,9.73,0.12,0.12,0.23,0.23,0.03,0.03
"DAAR","1_nSPC","Global",2.67,9.73,0.04,0.04,0.14,0.14,0.01,0.01
"DAAU","1_nSPC","Global",2.67,9.73,0.26,0.26,0.13,0.13,0.03,0.03
"DAMS","1_nSPC","Global",2.67,9.73,0.02,0.02,0.05,0.05,0,0
"DARE","1_nSPC","Global",2.67,9.73,0,0,0.02,0.02,0,0
"DATR","1_nSPC","Global",2.67,9.73,0.01,0.01,0.04,0.04,0,0
"DEMA","1_nSPC","Global",2.67,9.73,0.02,0.02,4.33,4.33,0.09,0.09
"DIHY","1_nSPC","Global",2.67,9.73,0.01,0.01,3.14,3.14,0.03,0.03
"DIHY","2_TOW","Global",2.67,9.73,0,0.07,3,0.31,0.01,0.02
"DRAG","1_nSPC","Global",2.67,9.73,0,0,0,0,0,0
"ECBC","1_nSPC","Global",2.67,9.73,0.02,0.02,0.01,0.01,0,0
"ECMI","1_nSPC","Global",2.67,9.73,0,0,0.01,0.01,0,0
"ECNA","1_nSPC","Global",2.67,9.73,0,0,0.14,0.14,0,0
"ECNA","2_TOW","Global",2.67,9.73,0,0,0.18,0.02,0,0
"ECNE","1_nSPC","Global",2.67,9.73,0,0,0.26,0.26,0,0
"ELBI","1_nSPC","Global",2.67,9.73,0.1,0.1,17.59,17.59,1.81,1.81
"ELBI","2_TOW","Global",2.67,9.73,0.03,0.29,9.2,0.95,0.26,0.28
"EMPE","2_TOW","Global",2.67,9.73,0,0,2.56,0.26,0,0
"ENPA","1_nSPC","Global",2.67,9.73,0,0,4.83,4.83,0.01,0.01
"EPFA","1_nSPC","Global",2.67,9.73,0.11,0.11,0.62,0.62,0.07,0.07
"EPHE","1_nSPC","Global",2.67,9.73,0.03,0.03,0.21,0.21,0.01,0.01
"EPHO","1_nSPC","Global",2.67,9.73,0.02,0.02,1.08,1.08,0.02,0.02
"EPIN","1_nSPC","Global",2.67,9.73,0.36,0.36,0.4,0.4,0.15,0.15
"EPLA","1_nSPC","Global",2.67,9.73,0,0,77.45,77.45,0.09,0.09
"EPLA","2_TOW","Global",2.67,9.73,0,0,51.14,5.26,0,0.01
"EPMA","1_nSPC","Global",2.67,9.73,0,0,0.91,0.91,0,0
"EPMC","1_nSPC","Global",2.67,9.73,0.03,0.03,0.73,0.73,0.02,0.02
"EPME","1_nSPC","Global",2.67,9.73,0.05,0.05,0.21,0.21,0.01,0.01
"EPML","1_nSPC","Global",2.67,9.73,0.06,0.06,0.51,0.51,0.03,0.03
"EPPO","1_nSPC","Global",2.67,9.73,0.07,0.07,4.57,4.57,0.34,0.34
"EPPO","2_TOW","Global",2.67,9.73,0,0.06,1.27,0.13,0.01,0.01
"EPRE","1_nSPC","Global",2.67,9.73,0.04,0.04,0.82,0.82,0.03,0.03
"EPSL","1_nSPC","Global",2.67,9.73,0.04,0.04,0.53,0.53,0.02,0.02
"EPSO","1_nSPC","Global",2.67,9.73,0,0,0.98,0.98,0,0
"EPSP","1_nSPC","Global",2.67,9.73,0.06,0.06,0.87,0.87,0.05,0.05
"EPSP","2_TOW","Global",2.67,9.73,0,0.05,1.34,0.14,0.01,0.01
"EPTA","1_nSPC","Global",2.67,9.73,0.04,0.04,1.49,1.49,0.06,0.06
"EPTA","2_TOW","Global",2.67,9.73,0,0.01,0.81,0.08,0,0
"EUAF","1_nSPC","Global",2.67,9.73,0.02,0.02,37.43,37.43,0.61,0.61
"EXBR","1_nSPC","Global",2.67,9.73,0.01,0.01,0.01,0.01,0,0
"FICO","1_nSPC","Global",2.67,9.73,0.04,0.04,0.45,0.45,0.02,0.02
"FICO","2_TOW","Global",2.67,9.73,0.04,0.38,0.29,0.03,0.01,0.01
"FILE","1_nSPC","Global",2.67,9.73,0,0,0.06,0.06,0,0
"FISH","1_nSPC","Global",2.67,9.73,0,0,0.37,0.37,0,0
"FOFL","1_nSPC","Global",2.67,9.73,0.33,0.33,0.07,0.07,0.02,0.02
"FOLO","1_nSPC","Global",2.67,9.73,0.04,0.04,0.11,0.11,0,0
"FUSI","1_nSPC","Global",2.67,9.73,0,0,0.47,0.47,0,0
"GACU","2_TOW","Global",2.67,9.73,0,0,339.59,34.9,0.05,0.07
"GNAU","1_nSPC","Global",2.67,9.73,0.02,0.02,2.26,2.26,0.04,0.04
"GOAT","1_nSPC","Global",2.67,9.73,0,0,0.03,0.03,0,0
"GOBI","1_nSPC","Global",2.67,9.73,0.01,0.01,0.01,0.01,0,0
"GOVA","1_nSPC","Global",2.67,9.73,0.79,0.79,0.14,0.14,0.11,0.11
"GRAL","1_nSPC","Global",2.67,9.73,0.1,0.1,1.2,1.2,0.13,0.13
"GROU","1_nSPC","Global",2.67,9.73,0,0,0.75,0.75,0,0
"GROU","2_TOW","Global",2.67,9.73,0,0.01,1.75,0.18,0,0
"GRSE","1_nSPC","Global",2.67,9.73,0,0,0.01,0.01,0,0
"GYBR","1_nSPC","Global",2.67,9.73,0.05,0.05,1.44,1.44,0.08,0.08
"GYFL","1_nSPC","Global",2.67,9.73,0.04,0.04,2.56,2.56,0.1,0.1
"GYJA","1_nSPC","Global",2.67,9.73,0.03,0.03,4.33,4.33,0.12,0.12
"GYME","1_nSPC","Global",2.67,9.73,0.03,0.03,1.25,1.25,0.04,0.04
"GYSP","1_nSPC","Global",2.67,9.73,0.02,0.02,1.4,1.4,0.02,0.02
"GYUC","1_nSPC","Global",2.67,9.73,0.02,0.02,70.18,70.18,1.13,1.13
"GYUN","1_nSPC","Global",2.67,9.73,0,0,1.64,1.64,0,0
"HABI","1_nSPC","Global",2.67,9.73,0.02,0.02,0.02,0.02,0,0
"HACH","1_nSPC","Global",2.67,9.73,0,0,0.04,0.04,0,0
"HAHO","1_nSPC","Global",2.67,9.73,0.44,0.44,0.18,0.18,0.08,0.08
"HALF","1_nSPC","Global",2.67,9.73,0,0,2.27,2.27,0.01,0.01
"HAME","1_nSPC","Global",2.67,9.73,0.06,0.06,0.04,0.04,0,0
"HAMM","1_nSPC","Global",2.67,9.73,0,0,298,298,0.1,0.1
"HAMM","2_TOW","Global",2.67,9.73,0,0,17.29,1.78,0.01,0.01
"HAMT","1_nSPC","Global",2.67,9.73,0.04,0.04,0.02,0.02,0,0
"HAOR","1_nSPC","Global",2.67,9.73,0.52,0.52,0.06,0.06,0.03,0.03
"HASP","1_nSPC","Global",2.67,9.73,0.01,0.01,0.02,0.02,0,0
"HATR","1_nSPC","Global",2.67,9.73,0,0,0.07,0.07,0,0
"HAWK","1_nSPC","Global",2.67,9.73,0,0,0.03,0.03,0,0
"HEAC","1_nSPC","Global",2.67,9.73,0,0,0.65,0.65,0,0
"HECA","1_nSPC","Global",2.67,9.73,0.01,0.01,0.47,0.47,0,0
"HEFA","1_nSPC","Global",2.67,9.73,0.35,0.35,0.31,0.31,0.11,0.11
"HEMO","1_nSPC","Global",2.67,9.73,0,0,1.13,1.13,0,0
"HEPO","1_nSPC","Global",2.67,9.73,0,0,0.06,0.06,0,0
"HETH","1_nSPC","Global",2.67,9.73,0.1,0.1,3.5,3.5,0.35,0.35
"HEVA","1_nSPC","Global",2.67,9.73,0,0,0.31,0.31,0,0
"HILO","1_nSPC","Global",2.67,9.73,0.01,0.01,1.98,1.98,0.02,0.02
"HILO","2_TOW","Global",2.67,9.73,0.01,0.09,2.57,0.26,0.02,0.02
"HOAN","1_nSPC","Global",2.67,9.73,0,0,0.49,0.49,0,0
"HODO","1_nSPC","Global",2.67,9.73,0.01,0.01,0.64,0.64,0.01,0.01
"INAN","1_nSPC","Global",2.67,9.73,0.03,0.03,0.07,0.07,0,0
"JACK","2_TOW","Global",2.67,9.73,0,0,11.53,1.19,0,0
"KAPE","1_nSPC","Global",2.67,9.73,0,0,3.13,3.13,0,0
"KYCI","1_nSPC","Global",2.67,9.73,0.01,0.01,1.74,1.74,0.01,0.01
"KYPA","1_nSPC","Global",2.67,9.73,0,0,5.79,5.79,0.02,0.02
"LABI","1_nSPC","Global",2.67,9.73,0.27,0.27,0.02,0.02,0,0
"LADI","1_nSPC","Global",2.67,9.73,0.5,0.5,0.02,0.02,0.01,0.01
"LAPE","1_nSPC","Global",2.67,9.73,0,0,0,0,0,0
