"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"ANLE","1_nSPC","Global",2.98,11.87,0.01,0.01,0.87,0.87,0.01,0.01
"ANME","1_nSPC","Global",2.98,11.87,0.04,0.04,0.02,0.02,0,0
"ANMG","1_nSPC","Global",2.98,11.87,0.02,0.02,0.06,0.06,0,0
"ANSP","1_nSPC","Global",2.98,11.87,0,0,0.02,0.02,0,0
"ANTH","1_nSPC","Global",2.98,11.87,0,0,0.06,0.06,0,0
"ANTW","1_nSPC","Global",2.98,11.87,0.19,0.19,0.05,0.05,0.01,0.01
"APFU","1_nSPC","Global",2.98,11.87,0.44,0.44,0.6,0.6,0.26,0.26
"APSP","1_nSPC","Global",2.98,11.87,0.08,0.08,0.03,0.03,0,0
"APTR","1_nSPC","Global",2.98,11.87,0.04,0.04,0.18,0.18,0.01,0.01
"APVI","1_nSPC","Global",2.98,11.87,0.08,0.08,4.77,4.77,0.37,0.37
"APVI","2_TOW","Global",2.98,11.87,0.01,0.21,1.72,0.15,0.02,0.03
"ARHI","1_nSPC","Global",2.98,11.87,0,0,1.15,1.15,0,0
"ARHI","2_TOW","Global",2.98,11.87,0,0,1.38,0.12,0,0
"ARMA","1_nSPC","Global",2.98,11.87,0,0,1.18,1.18,0,0
"ARMA","2_TOW","Global",2.98,11.87,0,0.03,1.27,0.11,0,0
"ARME","1_nSPC","Global",2.98,11.87,0.02,0.02,3.95,3.95,0.07,0.07
"ARNI","1_nSPC","Global",2.98,11.87,0.02,0.02,0.32,0.32,0.01,0.01
"ARST","2_TOW","Global",2.98,11.87,0,0.06,3.15,0.27,0.01,0.02
"ASTA","1_nSPC","Global",2.98,11.87,0,0,0.03,0.03,0,0
"AUCH","1_nSPC","Global",2.98,11.87,0.01,0.01,0.29,0.29,0,0
"AUCH","2_TOW","Global",2.98,11.87,0,0.02,0.18,0.02,0,0
"BACO","1_nSPC","Global",2.98,11.87,0.02,0.02,1.8,1.8,0.03,0.03
"BARR","2_TOW","Global",2.98,11.87,0,0.03,96.72,8.15,0.17,0.28
"BAUN","1_nSPC","Global",2.98,11.87,0.79,0.79,0.34,0.34,0.27,0.27
"BAVI","1_nSPC","Global",2.98,11.87,0.06,0.06,2.96,2.96,0.19,0.19
"BAVI","2_TOW","Global",2.98,11.87,0.01,0.19,2.34,0.2,0.03,0.04
"BECH","1_nSPC","Global",2.98,11.87,0,0,0.02,0.02,0,0
"BLCH","1_nSPC","Global",2.98,11.87,0,0,0.01,0.01,0,0
"BLEN","1_nSPC","Global",2.98,11.87,0.27,0.27,0.08,0.08,0.02,0.02
"BOAX","1_nSPC","Global",2.98,11.87,0.11,0.11,0.1,0.1,0.01,0.01
"BOBI","1_nSPC","Global",2.98,11.87,0,0,0.56,0.56,0,0
"BODI","1_nSPC","Global",2.98,11.87,0,0,0.16,0.16,0,0
"BOLO","1_nSPC","Global",2.98,11.87,0.05,0.05,0.75,0.75,0.04,0.04
"BOMA","1_nSPC","Global",2.98,11.87,0,0,0.39,0.39,0,0
"BOME","1_nSPC","Global",2.98,11.87,0.01,0.01,0.11,0.11,0,0
"BOMU","2_TOW","Global",2.98,11.87,0,0,2.71,0.23,0,0
"CAAB","1_nSPC","Global",2.98,11.87,0.04,0.04,34.55,34.55,1.35,1.35
"CAAB","2_TOW","Global",2.98,11.87,0.01,0.21,9.06,0.76,0.12,0.16
"CAAL","1_nSPC","Global",2.98,11.87,0,0,37.18,37.18,0.02,0.02
"CAAM","1_nSPC","Global",2.98,11.87,0.05,0.05,0.01,0.01,0,0
"CABE","1_nSPC","Global",2.98,11.87,0.01,0.01,0.03,0.03,0,0
"CACA","1_nSPC","Global",2.98,11.87,0.15,0.15,0.88,0.88,0.14,0.14
"CACA","2_TOW","Global",2.98,11.87,0,0,1.14,0.1,0,0
"CACE","1_nSPC","Global",2.98,11.87,0.01,0.01,3.5,3.5,0.05,0.05
"CADU","1_nSPC","Global",2.98,11.87,0.15,0.15,0.37,0.37,0.06,0.06
"CAFE","1_nSPC","Global",2.98,11.87,0.01,0.01,0.92,0.92,0.01,0.01
"CAFE","2_TOW","Global",2.98,11.87,0,0,0.65,0.05,0,0
"CAGA","2_TOW","Global",2.98,11.87,0,0,58.63,4.94,0,0
"CAIG","1_nSPC","Global",2.98,11.87,0.01,0.01,33.09,33.09,0.39,0.39
"CAIG","2_TOW","Global",2.98,11.87,0,0.03,3.36,0.28,0.01,0.01
"CAJN","1_nSPC","Global",2.98,11.87,0.01,0.01,0.02,0.02,0,0
"CALU","1_nSPC","Global",2.98,11.87,0.04,0.04,2.01,2.01,0.08,0.08
"CALU","2_TOW","Global",2.98,11.87,0,0.04,2.86,0.24,0.01,0.01
"CAMA","1_nSPC","Global",2.98,11.87,0,0,0.01,0.01,0,0
"CAMC","1_nSPC","Global",2.98,11.87,0.05,0.05,0.01,0.01,0,0
"CAME","1_nSPC","Global",2.98,11.87,0.33,0.33,4.43,4.43,1.46,1.46
"CAME","2_TOW","Global",2.98,11.87,0.03,0.34,1.76,0.15,0.05,0.05
"CAML","1_nSPC","Global",2.98,11.87,0.05,0.05,34.91,34.91,1.83,1.83
"CAML","2_TOW","Global",2.98,11.87,0.01,0.11,7.86,0.66,0.05,0.07
"CAOR","1_nSPC","Global",2.98,11.87,0.07,0.07,1.33,1.33,0.09,0.09
"CAOR","2_TOW","Global",2.98,11.87,0,0.02,1.29,0.11,0,0
"CAPA","1_nSPC","Global",2.98,11.87,0.09,0.09,0.1,0.1,0.01,0.01
"CARD","1_nSPC","Global",2.98,11.87,0.05,0.05,0.02,0.02,0,0
"CASE","1_nSPC","Global",2.98,11.87,0.01,0.01,82.67,82.67,0.82,0.82
"CASE","2_TOW","Global",2.98,11.87,0.01,0.16,37.67,3.17,0.35,0.49
"CASO","1_nSPC","Global",2.98,11.87,0.03,0.03,0.03,0.03,0,0
"CATE","1_nSPC","Global",2.98,11.87,0.1,0.1,4.78,4.78,0.47,0.47
"CAVA","1_nSPC","Global",2.98,11.87,0.09,0.09,0.02,0.02,0,0
"CAZO","1_nSPC","Global",2.98,11.87,0,0,0.85,0.85,0,0
"CEAR","1_nSPC","Global",2.98,11.87,0.75,0.75,1.04,1.04,0.79,0.79
"CEAR","2_TOW","Global",2.98,11.87,0,0,1.01,0.09,0,0
"CEBC","1_nSPC","Global",2.98,11.87,0.02,0.02,0.02,0.02,0,0
"CEBI","1_nSPC","Global",2.98,11.87,0.27,0.27,0.03,0.03,0.01,0.01
"CEFI","1_nSPC","Global",2.98,11.87,0.05,0.05,0.06,0.06,0,0
"CEFL","1_nSPC","Global",2.98,11.87,0.77,0.77,0.06,0.06,0.05,0.05
"CEHE","1_nSPC","Global",2.98,11.87,0.09,0.09,0.08,0.08,0.01,0.01
"CELE","1_nSPC","Global",2.98,11.87,0.07,0.07,0.08,0.08,0.01,0.01
"CELO","1_nSPC","Global",2.98,11.87,0.29,0.29,0.02,0.02,0.01,0.01
"CEOC","1_nSPC","Global",2.98,11.87,0.04,0.04,2.73,2.73,0.11,0.11
"CEOC","2_TOW","Global",2.98,11.87,0.02,0.3,1.64,0.14,0.03,0.04
"CESP","1_nSPC","Global",2.98,11.87,0.06,0.06,0.26,0.26,0.01,0.01
"CEUR","1_nSPC","Global",2.98,11.87,0.7,0.7,0.32,0.32,0.22,0.22
"CHAC","1_nSPC","Global",2.98,11.87,0.47,0.47,0.38,0.38,0.18,0.18
"CHAG","1_nSPC","Global",2.98,11.87,0.21,0.21,0.01,0.01,0,0
"CHAL","1_nSPC","Global",2.98,11.87,0.03,0.03,0.07,0.07,0,0
"CHAM","1_nSPC","Global",2.98,11.87,0.02,0.02,0.06,0.06,0,0
"CHAR","1_nSPC","Global",2.98,11.87,0,0,0.1,0.1,0,0
"CHAU","1_nSPC","Global",2.98,11.87,0.29,0.29,0.22,0.22,0.06,0.06
"CHBE","1_nSPC","Global",2.98,11.87,0.02,0.02,0.16,0.16,0,0
"CHBI","1_nSPC","Global",2.98,11.87,0.16,0.16,0.11,0.11,0.02,0.02
"CHBR","1_nSPC","Global",2.98,11.87,0.18,0.18,0.08,0.08,0.01,0.01
"CHCH","1_nSPC","Global",2.98,11.87,0,0,69.14,69.14,0.26,0.26
"CHCH","2_TOW","Global",2.98,11.87,0,0.03,3.52,0.3,0.01,0.01
"CHCI","1_nSPC","Global",2.98,11.87,0.34,0.34,0.06,0.06,0.02,0.02
"CHCL","1_nSPC","Global",2.98,11.87,0.01,0.01,0.13,0.13,0,0
"CHCY","1_nSPC","Global",2.98,11.87,0.01,0.01,0.02,0.02,0,0
"CHEI","1_nSPC","Global",2.98,11.87,0,0,0.03,0.03,0,0
"CHEP","1_nSPC","Global",2.98,11.87,0.32,0.32,0.2,0.2,0.06,0.06
"CHFA","1_nSPC","Global",2.98,11.87,0.01,0.01,0.16,0.16,0,0
"CHFN","1_nSPC","Global",2.98,11.87,0.18,0.18,3.55,3.55,0.65,0.65
"CHFN","2_TOW","Global",2.98,11.87,0,0.05,1.81,0.15,0,0.01
"CHFU","1_nSPC","Global",2.98,11.87,0,0,0.26,0.26,0,0
"CHGL","1_nSPC","Global",2.98,11.87,0.04,0.04,0.25,0.25,0.01,0.01
"CHIN","1_nSPC","Global",2.98,11.87,0,0,0.13,0.13,0,0
"CHIO","1_nSPC","Global",2.98,11.87,0.4,0.4,0.12,0.12,0.05,0.05
"CHJA","1_nSPC","Global",2.98,11.87,0.18,0.18,1.13,1.13,0.21,0.21
"CHJO","1_nSPC","Global",2.98,11.87,0,0,0.14,0.14,0,0
"CHKL","1_nSPC","Global",2.98,11.87,0,0,0.04,0.04,0,0
"CHLI","1_nSPC","Global",2.98,11.87,0,0,0.28,0.28,0,0
"CHLT","1_nSPC","Global",2.98,11.87,0.21,0.21,0.11,0.11,0.02,0.02
"CHLU","1_nSPC","Global",2.98,11.87,0.26,0.26,0.23,0.23,0.06,0.06
"CHMA","1_nSPC","Global",2.98,11.87,0.53,0.53,0.17,0.17,0.09,0.09
"CHMC","1_nSPC","Global",2.98,11.87,0.2,0.2,4.65,4.65,0.95,0.95
"CHMC","2_TOW","Global",2.98,11.87,0.12,0.72,2.37,0.2,0.28,0.14
"CHMD","1_nSPC","Global",2.98,11.87,0.01,0.01,0.18,0.18,0,0
"CHML","1_nSPC","Global",2.98,11.87,0.01,0.01,0.07,0.07,0,0
"CHMR","1_nSPC","Global",2.98,11.87,0.03,0.03,0.09,0.09,0,0
"CHOR","1_nSPC","Global",2.98,11.87,0.28,0.28,0.18,0.18,0.05,0.05
"CHOX","1_nSPC","Global",2.98,11.87,0.12,0.12,0.05,0.05,0.01,0.01
"CHPW","1_nSPC","Global",2.98,11.87,0.5,0.5,0.05,0.05,0.03,0.03
"CHQN","1_nSPC","Global",2.98,11.87,0.13,0.13,0.02,0.02,0,0
"CHQU","1_nSPC","Global",2.98,11.87,0.22,0.22,0.11,0.11,0.02,0.02
"CHRA","1_nSPC","Global",2.98,11.87,0.01,0.01,0.08,0.08,0,0
"CHRE","1_nSPC","Global",2.98,11.87,0.63,0.63,0.16,0.16,0.1,0.1
"CHSE","1_nSPC","Global",2.98,11.87,0.06,0.06,0.19,0.19,0.01,0.01
"CHSL","1_nSPC","Global",2.98,11.87,0.44,0.44,0.91,0.91,0.4,0.4
"CHSP","1_nSPC","Global",2.98,11.87,0.01,0.01,0.1,0.1,0,0
"CHTA","1_nSPC","Global",2.98,11.87,0.33,0.33,0.08,0.08,0.03,0.03
"CHTE","1_nSPC","Global",2.98,11.87,0.01,0.01,0.73,0.73,0,0
"CHTL","1_nSPC","Global",2.98,11.87,0.06,0.06,0.24,0.24,0.01,0.01
"CHTR","1_nSPC","Global",2.98,11.87,0.14,0.14,0.05,0.05,0.01,0.01
"CHUB","1_nSPC","Global",2.98,11.87,0.05,0.05,1.61,1.61,0.08,0.08
"CHUB","2_TOW","Global",2.98,11.87,0,0.03,2.39,0.2,0,0.01
"CHUD","1_nSPC","Global",2.98,11.87,0.08,0.08,36.2,36.2,2.95,2.95
"CHUD","2_TOW","Global",2.98,11.87,0.04,0.44,10.06,0.85,0.39,0.38
"CHUL","1_nSPC","Global",2.98,11.87,0.09,0.09,0.15,0.15,0.01,0.01
"CHUN","1_nSPC","Global",2.98,11.87,0.14,0.14,0.18,0.18,0.03,0.03
"CHVA","1_nSPC","Global",2.98,11.87,0.19,0.19,0.05,0.05,0.01,0.01
"CHVG","1_nSPC","Global",2.98,11.87,0.15,0.15,0.19,0.19,0.03,0.03
"CHVR","1_nSPC","Global",2.98,11.87,0.17,0.17,0.29,0.29,0.05,0.05
"CHWE","1_nSPC","Global",2.98,11.87,0.01,0.01,0.24,0.24,0,0
"CHXA","1_nSPC","Global",2.98,11.87,0.33,0.33,0.07,0.07,0.02,0.02
"CIEX","1_nSPC","Global",2.98,11.87,0.02,0.02,0.05,0.05,0,0
"CIFA","1_nSPC","Global",2.98,11.87,0,0,0.01,0.01,0,0
"CIFL","1_nSPC","Global",2.98,11.87,0.08,0.08,0.01,0.01,0,0
"CIKA","1_nSPC","Global",2.98,11.87,0.1,0.1,0.06,0.06,0.01,0.01
"CILB","1_nSPC","Global",2.98,11.87,0.14,0.14,0.18,0.18,0.03,0.03
"CIPI","1_nSPC","Global",2.98,11.87,0.05,0.05,0.15,0.15,0.01,0.01
"CIPO","1_nSPC","Global",2.98,11.87,0.03,0.03,0.01,0.01,0,0
"CIPU","1_nSPC","Global",2.98,11.87,0.01,0.01,0.04,0.04,0,0
"CISP","1_nSPC","Global",2.98,11.87,0.07,0.07,0.06,0.06,0,0
"CISR","1_nSPC","Global",2.98,11.87,0,0,0.1,0.1,0,0
"CIST","1_nSPC","Global",2.98,11.87,0,0,0.06,0.06,0,0
"CITE","1_nSPC","Global",2.98,11.87,0,0,0.09,0.09,0,0
"CIVA","1_nSPC","Global",2.98,11.87,0,0,0.01,0.01,0,0
"CIVR","1_nSPC","Global",2.98,11.87,0.18,0.18,0.02,0.02,0,0
"COAY","1_nSPC","Global",2.98,11.87,0.18,0.18,0.67,0.67,0.12,0.12
"COAY","2_TOW","Global",2.98,11.87,0,0.02,1.04,0.09,0,0
"COFF","1_nSPC","Global",2.98,11.87,0,0,0.03,0.03,0,0
"COGA","1_nSPC","Global",2.98,11.87,0.21,0.21,0.16,0.16,0.03,0.03
"CTBI","1_nSPC","Global",2.98,11.87,0.1,0.1,0.1,0.1,0.01,0.01
"CTCY","1_nSPC","Global",2.98,11.87,0.5,0.5,0.52,0.52,0.26,0.26
"CTFL","1_nSPC","Global",2.98,11.87,0.21,0.21,0.05,0.05,0.01,0.01
"CTHA","1_nSPC","Global",2.98,11.87,0.11,0.11,0.21,0.21,0.02,0.02
"CTSP","1_nSPC","Global",2.98,11.87,0,0,0.05,0.05,0,0
"CTSR","1_nSPC","Global",2.98,11.87,0.72,0.72,2.13,2.13,1.52,1.52
"CYPR","1_nSPC","Global",2.98,11.87,0,0,0.13,0.13,0,0
"DAAR","1_nSPC","Global",2.98,11.87,0.19,0.19,0.23,0.23,0.04,0.04
"DAAU","1_nSPC","Global",2.98,11.87,0.1,0.1,0.07,0.07,0.01,0.01
"DAKU","2_TOW","Global",2.98,11.87,0,0,7.36,0.62,0,0
"DAMS","1_nSPC","Global",2.98,11.87,0.03,0.03,0.1,0.1,0,0
"DARE","1_nSPC","Global",2.98,11.87,0.15,0.15,0.04,0.04,0.01,0.01
"DART","1_nSPC","Global",2.98,11.87,0,0,0.03,0.03,0,0
"DASY","2_TOW","Global",2.98,11.87,0,0,27.64,2.33,0,0.01
"DATR","1_nSPC","Global",2.98,11.87,0.06,0.06,0.05,0.05,0,0
"DEMA","1_nSPC","Global",2.98,11.87,0.05,0.05,3.86,3.86,0.19,0.19
"DIHY","1_nSPC","Global",2.98,11.87,0.01,0.01,1.83,1.83,0.02,0.02
"DIHY","2_TOW","Global",2.98,11.87,0,0.06,2.49,0.21,0.01,0.01
"DOTT","1_nSPC","Global",2.98,11.87,0,0,0,0,0,0
"ECBC","1_nSPC","Global",2.98,11.87,0.05,0.05,0.01,0.01,0,0
"ECNA","1_nSPC","Global",2.98,11.87,0.02,0.02,0.23,0.23,0,0
"ECNA","2_TOW","Global",2.98,11.87,0,0.01,0.99,0.08,0,0
"ECOP","1_nSPC","Global",2.98,11.87,0.01,0.01,0.05,0.05,0,0
"ELBI","1_nSPC","Global",2.98,11.87,0.05,0.05,8.35,8.35,0.42,0.42
"ELBI","2_TOW","Global",2.98,11.87,0.01,0.12,10.26,0.86,0.07,0.1
"EMPE","1_nSPC","Global",2.98,11.87,0,0,0.32,0.32,0,0
"EMPE","2_TOW","Global",2.98,11.87,0,0.01,3.51,0.3,0,0
"EPFA","1_nSPC","Global",2.98,11.87,0.03,0.03,0.22,0.22,0.01,0.01
"EPHE","1_nSPC","Global",2.98,11.87,0.03,0.03,0.23,0.23,0.01,0.01
"EPHO","1_nSPC","Global",2.98,11.87,0,0,0.39,0.39,0,0
"EPIN","1_nSPC","Global",2.98,11.87,0.13,0.13,0.33,0.33,0.04,0.04
"EPLA","1_nSPC","Global",2.98,11.87,0,0,339.18,339.18,0.39,0.39
"EPLA","2_TOW","Global",2.98,11.87,0,0,43.03,3.62,0,0.01
"EPMA","1_nSPC","Global",2.98,11.87,0,0,0.58,0.58,0,0
"EPMC","1_nSPC","Global",2.98,11.87,0.01,0.01,0.34,0.34,0,0
"EPME","1_nSPC","Global",2.98,11.87,0.08,0.08,0.18,0.18,0.01,0.01
"EPML","1_nSPC","Global",2.98,11.87,0.02,0.02,0.33,0.33,0.01,0.01
"EPPO","1_nSPC","Global",2.98,11.87,0,0,3.75,3.75,0.01,0.01
"EPPO","2_TOW","Global",2.98,11.87,0,0.01,1.24,0.1,0,0
"EPSL","1_nSPC","Global",2.98,11.87,0.02,0.02,0.41,0.41,0.01,0.01
"EPSO","1_nSPC","Global",2.98,11.87,0,0,0.63,0.63,0,0
"EPSP","1_nSPC","Global",2.98,11.87,0.08,0.08,0.34,0.34,0.03,0.03
"EPSP","2_TOW","Global",2.98,11.87,0,0.01,1.42,0.12,0,0
"EPTA","1_nSPC","Global",2.98,11.87,0.05,0.05,0.82,0.82,0.04,0.04
"EXBR","1_nSPC","Global",2.98,11.87,0.01,0.01,0.02,0.02,0,0
"FICO","1_nSPC","Global",2.98,11.87,0.01,0.01,0.94,0.94,0.01,0.01
"FICO","2_TOW","Global",2.98,11.87,0.02,0.24,0.27,0.02,0,0.01
"FISH","1_nSPC","Global",2.98,11.87,0.01,0.01,0.03,0.03,0,0
"FOFL","1_nSPC","Global",2.98,11.87,0.2,0.2,0.07,0.07,0.01,0.01
"FOLO","1_nSPC","Global",2.98,11.87,0.14,0.14,0.08,0.08,0.01,0.01
"GNAU","1_nSPC","Global",2.98,11.87,0.1,0.1,2.43,2.43,0.25,0.25
"GNSP","1_nSPC","Global",2.98,11.87,0,0,10.58,10.58,0.02,0.02
"GOAT","1_nSPC","Global",2.98,11.87,0,0,0.33,0.33,0,0
"GOBI","1_nSPC","Global",2.98,11.87,0.02,0.02,0.05,0.05,0,0
"GOVA","1_nSPC","Global",2.98,11.87,0.63,0.63,0.08,0.08,0.05,0.05
"GRAL","1_nSPC","Global",2.98,11.87,0.15,0.15,1.05,1.05,0.15,0.15
"GRAL","2_TOW","Global",2.98,11.87,0,0.01,0.9,0.08,0,0
"GROU","1_nSPC","Global",2.98,11.87,0,0,1.88,1.88,0,0
"GROU","2_TOW","Global",2.98,11.87,0,0,2.21,0.19,0,0
"GRSE","1_nSPC","Global",2.98,11.87,0,0,0.06,0.06,0,0
"GYFL","1_nSPC","Global",2.98,11.87,0,0,0.85,0.85,0,0
"GYJA","1_nSPC","Global",2.98,11.87,0.01,0.01,9.18,9.18,0.09,0.09
"GYME","1_nSPC","Global",2.98,11.87,0.01,0.01,0.68,0.68,0.01,0.01
"GYMI","1_nSPC","Global",2.98,11.87,0,0,1.26,1.26,0,0
"GYSP","1_nSPC","Global",2.98,11.87,0.01,0.01,2.99,2.99,0.02,0.02
"GYUC","1_nSPC","Global",2.98,11.87,0.02,0.02,15.51,15.51,0.37,0.37
"GYUN","1_nSPC","Global",2.98,11.87,0,0,4.09,4.09,0.01,0.01
"HABI","1_nSPC","Global",2.98,11.87,0.07,0.07,0.03,0.03,0,0
"HAHO","1_nSPC","Global",2.98,11.87,0.6,0.6,0.18,0.18,0.11,0.11
"HAMA","1_nSPC","Global",2.98,11.87,0.1,0.1,0.03,0.03,0,0
"HAME","1_nSPC","Global",2.98,11.87,0.04,0.04,0.03,0.03,0,0
"HAML","1_nSPC","Global",2.98,11.87,0.01,0.01,0.05,0.05,0,0
"HAMT","1_nSPC","Global",2.98,11.87,0.14,0.14,0.03,0.03,0,0
"HAOR","1_nSPC","Global",2.98,11.87,0.26,0.26,0.03,0.03,0.01,0.01
"HAPR","1_nSPC","Global",2.98,11.87,0.01,0.01,0.06,0.06,0,0
"HASP","1_nSPC","Global",2.98,11.87,0.01,0.01,0.03,0.03,0,0
"HATR","1_nSPC","Global",2.98,11.87,0.17,0.17,0.09,0.09,0.02,0.02
"HEAC","1_nSPC","Global",2.98,11.87,0,0,0.21,0.21,0,0
"HECA","1_nSPC","Global",2.98,11.87,0,0,0.54,0.54,0,0
"HECH","1_nSPC","Global",2.98,11.87,0.07,0.07,0.22,0.22,0.01,0.01
"HEFA","1_nSPC","Global",2.98,11.87,0.29,0.29,0.18,0.18,0.05,0.05
"HEME","1_nSPC","Global",2.98,11.87,0.03,0.03,0.52,0.52,0.01,0.01
"HEMO","1_nSPC","Global",2.98,11.87,0.06,0.06,0.63,0.63,0.04,0.04
"HEPO","1_nSPC","Global",2.98,11.87,0.02,0.02,0.21,0.21,0,0
"HESI","1_nSPC","Global",2.98,11.87,0.05,0.05,0.59,0.59,0.03,0.03
"HETH","1_nSPC","Global",2.98,11.87,0.11,0.11,0.72,0.72,0.08,0.08
"HEVA","1_nSPC","Global",2.98,11.87,0.04,0.04,0.29,0.29,0.01,0.01
"HIFA","2_TOW","Global",2.98,11.87,0,0.01,1.38,0.12,0,0
"HILO","1_nSPC","Global",2.98,11.87,0,0,6.97,6.97,0,0
"HILO","2_TOW","Global",2.98,11.87,0,0.01,1.85,0.16,0,0
"HODO","1_nSPC","Global",2.98,11.87,0.03,0.03,0.32,0.32,0.01,0.01
"HYAC","1_nSPC","Global",2.98,11.87,0,0,0.13,0.13,0,0
"ISSP","1_nSPC","Global",2.98,11.87,0,0,0.01,0.01,0,0
"KYCI","1_nSPC","Global",2.98,11.87,0.02,0.02,1.49,1.49,0.02,0.02
"KYCI","2_TOW","Global",2.98,11.87,0,0,3.33,0.28,0,0
"KYPA","2_TOW","Global",2.98,11.87,0,0,1.51,0.13,0,0
"LABI","1_nSPC","Global",2.98,11.87,0.23,0.23,0.01,0.01,0,0
"LADI","1_nSPC","Global",2.98,11.87,0.57,0.57,0.01,0.01,0,0
"LARU","1_nSPC","Global",2.98,11.87,0.43,0.43,0.01,0.01,0,0
"LAUN","1_nSPC","Global",2.98,11.87,0.05,0.05,0.02,0.02,0,0
"LAXA","1_nSPC","Global",2.98,11.87,0.31,0.31,0.01,0.01,0,0
"LEAM","1_nSPC","Global",2.98,11.87,0,0,1.11,1.11,0,0
"LEER","1_nSPC","Global",2.98,11.87,0,0,0.98,0.98,0,0
"LEEY","1_nSPC","Global",2.98,11.87,0,0,0.46,0.46,0,0
"LEHA","1_nSPC","Global",2.98,11.87,0.03,0.03,1,1,0.03,0.03
"LEOB","1_nSPC","Global",2.98,11.87,0.01,0.01,0.81,0.81,0.01,0.01
"LEOL","1_nSPC","Global",2.98,11.87,0.03,0.03,4.82,4.82,0.15,0.15
"LEOL","2_TOW","Global",2.98,11.87,0,0.03,1.35,0.11,0,0
"LERU","1_nSPC","Global",2.98,11.87,0.01,0.01,0.96,0.96,0.01,0.01
